"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"CYTH2","CYTH2","grey","grey",0.113706640473214,0.104626707080075,0.079775950882519,0.0935073678299147,0.087548828665119,0.0969726887392239,0.00675785148055925,0.0854746581933649
"LMTK3","LMTK3","grey","grey",0.139759779454682,0.150777736891712,0.0469311398034857,0.0806692113482792,0.111973148546283,0.126326907342378,0.0457683173983745,0.0951107141252098
"RPL18","RPL18","oligo2","blue",0.128029539512419,0.0646027902752687,0.26325430974381,0.214306383039373,0.0368798550684378,0.0577236462580632,0.00438312751390956,0.070456254700047
"SPHK2","SPHK2","grey","grey",0.157048501392905,0.142395120782591,0.127810655352651,0.136221829280254,0.0979530118739499,0.122368193033177,0.0120065237400955,0.0928661107502116
"CA11","CA11","oligo1","turquoise",0.0782668515694506,0.0992219679481834,0.0285883941646772,0.0695156499584936,0.043527116631801,0.0643214012761841,0.00640240627430379,0.0205884549579993
"BCAT2","BCAT2","oligo1","turquoise",0.132586537182503,0.138365547098322,0.0573784830669249,0.0719590807916233,0.104638216604113,0.119276035491985,0.0201717656522175,0.096111412041134
"NUCB1","NUCB1","grey","grey",0.105499962975796,0.0800230269562243,0.112947311944872,0.113544014993078,0.078494364230444,0.0829396729255955,-0.00645248857520087,0.0860989932035926
"BAX","BAX","grey","grey",0.0814838488516189,0.0587297384597315,0.13625466182462,0.121137072024869,0.0453534536256732,0.041339577546176,0.0439732471183184,0.0474074654350484
"FTL","FTL","oligo2","blue",0.229982216725547,0.111741505698033,0.554230413913722,0.418073567050764,0.0578451566247539,0.106308747791417,-0.023004168549103,0.127738574828202
"GYS1","GYS1","grey","grey",0.12154787947577,0.108790346677324,0.0714963102411068,0.0807972352230703,0.101425329860512,0.117319084423122,0.0168059021861898,0.106085024235005
"SNRNP70","SNRNP70","oligo1","turquoise",0.286183757976869,0.277717179666715,0.178470444748986,0.205080788192197,0.257619520201488,0.263541011707064,0.0314891727387724,0.240121958764141
"LIN7B","LIN7B","grey","grey",0.0758650484526767,0.0645501748627281,0.0860265278836578,0.0647514085479633,0.0455345083004224,0.0517247026238761,0.0129995270866706,0.0442199136715994
"SLC17A7","SLC17A7","oligo6","black",0.00444751708680459,0.0259286137021397,-0.0257321885863749,0.00307806597499677,0.00933252939216029,0.00614933339496956,0.141977569111873,-0.0111842307937861
"PIH1D1","PIH1D1","grey","grey",0.118140340708506,0.102852657571034,0.115034337382604,0.119683728055695,0.0719338935496244,0.0880805883964138,0.0117920637651605,0.0736535183492539
"RPL13A","RPL13A","oligo2","blue",0.119533916717546,0.0727923714941662,0.177810383033301,0.156242953569851,0.0553591293563819,0.0841704747165801,-0.00213040914095827,0.0924378150399089
"RPS11","RPS11","oligo2","blue",0.098524811437494,0.0503635912955915,0.176133742599542,0.135779046773984,0.0432418324631861,0.0564739800405055,-0.01315136162157,0.0708509049664041
"NOSIP","NOSIP","grey","grey",0.138777444137034,0.116559035936736,0.114544037405953,0.11312860422203,0.0908340622974984,0.111169248539001,0.0303351521438504,0.0959157944265477
"PRR12","PRR12","oligo1","turquoise",0.115933911088498,0.128808610951127,0.0437868705211512,0.0769396243605154,0.101249348388503,0.105285711173953,0.0120587286555602,0.0850411658193878
"SCAF1","SCAF1","grey","grey",0.107372350649116,0.0993992098198432,0.0991896881606224,0.115009101803196,0.087378435917985,0.0837683313435416,0.0141155598102088,0.0795884383356849
"IRF3","IRF3","grey","grey",0.119246723981561,0.106170832728902,0.0883406057656946,0.0885050179974197,0.0994327110771982,0.10365575509865,0.0181574304777753,0.104418286709584
"PRMT1","PRMT1","grey","grey",0.10604176682495,0.0799981433753369,0.126349057222413,0.122614512596921,0.0620179806690843,0.0655320540809844,0.0177193558236816,0.0692987218024408
"CPT1C","CPT1C","oligo1","turquoise",0.146295800061161,0.152182267342699,0.0784929301629981,0.100151330546301,0.120991794958205,0.126804728485835,0.0278116475160177,0.10204870162094
"AP2A1","AP2A1","grey","grey",0.149396238892423,0.147632768731484,0.0951355963596964,0.120580965243497,0.112340867122074,0.126971465561508,0.0259606572575157,0.114584100549049
"FUZ","FUZ","grey","grey",0.0843802841294373,0.0633633552323574,0.0944941963306758,0.0767139544439242,0.0562353389971692,0.0664129372395609,0.00773270065049047,0.0721882099747638
"MED25","MED25","grey","grey",0.113917082931153,0.0960728117241297,0.0771165141681436,0.0811449132586764,0.100588425095657,0.100619051260654,0.0154778211356124,0.105565679591812
"PTOV1","PTOV1","grey","grey",0.132557649871764,0.0951260547121846,0.129127630567193,0.120307146658687,0.0879975936777196,0.105335003882013,0.00753594147598188,0.105136485747224
"TBC1D17","TBC1D17","grey","grey",0.138993414850549,0.131462794730168,0.107015067131542,0.123767008834782,0.11416162858845,0.121093165221037,-0.00292270833394686,0.103896520600626
"VRK3","VRK3","grey","grey",0.136369729749925,0.126376637386007,0.0824321941477106,0.0842631060243544,0.10643978200527,0.121630876943722,0.0150283408284027,0.111246168022536
"MYH14","MYH14","oligo1","turquoise",0.19888883347055,0.227987178230646,0.0813644081138397,0.134210433295111,0.18479429074876,0.179817778278929,0.0386983033664756,0.140947911849684
"NR1H2","NR1H2","grey","grey",0.139088576024695,0.129896773146275,0.125570132403005,0.134670172285017,0.100005548758946,0.117812450871016,-0.00319422594524928,0.0965722729577336
"EMC10","EMC10","oligo2","blue",0.203033103194001,0.175076099767243,0.220285366248883,0.196908319634814,0.169895038202531,0.16191832315844,0.0115088208712,0.167859968412047
"AC020909.2","AC020909.2","grey","grey",0.101957802319125,0.0936533582595315,0.0606241316163978,0.0697451020684536,0.105963305745587,0.0948029150656317,0.00904974396082282,0.103625858853367
"JOSD2","JOSD2","oligo2","blue",0.0960364414211001,0.0537792938690406,0.161569986704159,0.138186837302679,0.0599511792340757,0.065052316047248,-0.0194761775243532,0.0871197909745909
"LRRC4B","LRRC4B","oligo1","turquoise",0.237008307618457,0.277825016744727,0.117129551907885,0.200890700231262,0.220472098257408,0.21902802147797,0.0520980377297102,0.161593593023635
"CLEC11A","CLEC11A","oligo2","blue",0.0463520479627482,0.030935666622288,0.0926285173602785,0.0605669420940749,0.0216249207619149,0.0276885526864913,-0.00681208020662849,0.0246347390248262
"KLK6","KLK6","oligo2","blue",0.261493458388842,0.249924270771869,0.338251356572363,0.335987657864684,0.15497744218098,0.169987563969205,0.00363257546469827,0.129932464472019
"ETFB","ETFB","oligo2","blue",0.0930879227239804,0.0630218838539545,0.172087469708238,0.12254652045603,0.0673176010911003,0.0566952843128446,-0.0104846596147955,0.0727356752401224
"ZNF175","ZNF175","grey","grey",0.120610572599667,0.100524260052728,0.0935258602803679,0.0920677474956521,0.0909150506092729,0.101290066246439,0.0207814954607788,0.0930834967423289
"SPACA6","SPACA6","oligo1","turquoise",0.150037196089304,0.163587398053288,0.0681965717254135,0.0899145899905121,0.128116562211242,0.14370026176705,0.0360078601929099,0.114414356710979
"ZNF577","ZNF577","grey","grey",0.152059334049795,0.161404408204913,0.0473314508838661,0.0823720569232609,0.162113108685689,0.158563862321253,0.0219847679462793,0.133760277750053
"ZNF350","ZNF350","grey","grey",0.0740593169704708,0.0496384287045064,0.0856196300411387,0.0627877113341961,0.0457808639817203,0.0561198052345344,0.012673995443196,0.0700333717774762
"ZNF615","ZNF615","oligo1","turquoise",0.115824513499748,0.113432820902324,0.0575002744536713,0.0737065370958451,0.102009457078131,0.0953795004363308,0.00494382321996561,0.0922113841093576
"ZNF614","ZNF614","grey","grey",0.106480549044721,0.0949614976199741,0.0824739368367794,0.0924076645827076,0.0746255391786549,0.0869844270916955,0.013715771147376,0.0779742224669479
"ZNF432","ZNF432","oligo1","turquoise",0.121659169408457,0.123953109441791,0.0677062716388024,0.0803556801932477,0.102400889026974,0.106440730531068,0.0145993080334651,0.0909600738463866
"PPP2R1A","PPP2R1A","grey","grey",0.132718891829933,0.1313939590859,0.102252361038402,0.132282526812223,0.109700101102849,0.111796036292242,0.0414009790470902,0.0934899659235371
"ZNF766","ZNF766","grey","grey",0.1201677223106,0.109976831208285,0.0894001475560887,0.099025544359844,0.084174235416633,0.0973474715203858,-0.002886384285015,0.0795998261891162
"ZNF480","ZNF480","grey","grey",0.130059602722474,0.115795532005313,0.0992501694937834,0.0903829273398728,0.108793060005506,0.114418952141351,0.00611769084743172,0.110912931850078
"ZNF610","ZNF610","grey","grey",0.105813440415903,0.0834840518519561,0.07091754670093,0.066647411161001,0.0955356974688285,0.10178143060883,0.0303956012926387,0.107273123401398
"ZNF880","ZNF880","grey","grey",0.0994901356911882,0.0719902141900891,0.0930740842243647,0.0729180941707235,0.0757109139278591,0.0787104477720629,0.0120029332991492,0.0879212640119904
"ZNF528","ZNF528","grey","grey",0.125684554547284,0.0966030692765756,0.0971893198610674,0.0770090112132741,0.0996465806672972,0.12124143036385,0.0240686199245784,0.134837517630098
"ZNF701","ZNF701","grey","grey",0.128740040625363,0.120607766641676,0.0778681954952965,0.0881342491654326,0.0909132891666843,0.1078423479859,0.0267491412749004,0.0854440158482222
"ZNF83","ZNF83","oligo1","turquoise",0.247925970131477,0.25318422830833,0.132897492383132,0.178511964309919,0.21305499869968,0.215065462336375,0.0505809920309328,0.177719648637266
"ZNF611","ZNF611","grey","grey",0.133993221238692,0.121547159945284,0.0970164230275136,0.104240973682018,0.0935106053387343,0.103779911166089,0.0156097866781894,0.089336139317381
"ZNF160","ZNF160","grey","grey",0.21368681325898,0.193859078584377,0.136190564183738,0.147437429624044,0.164884765691277,0.191369326720222,0.0532384225374076,0.170693730275038
"ZNF415","ZNF415","grey","grey",0.109198827163689,0.11675853292784,0.0663847774971005,0.0854733908693848,0.0992572764627449,0.0963309409597565,0.00728416847503561,0.0828079124311186
"ZNF347","ZNF347","grey","grey",0.167966967843257,0.155740803370076,0.105393771327363,0.123605893519355,0.134706579259464,0.149540864733146,0.0160192167311946,0.125598787669153
"ZNF665","ZNF665","grey","grey",0.0785152071535816,0.0597744761287307,0.0734997433346593,0.0641710725004032,0.0587673085914414,0.0628625410517086,0.000211906033224667,0.0645456895253712
"ZNF677","ZNF677","grey","grey",0.0960198892350329,0.0807397205401189,0.0961376522595739,0.0979620915924085,0.0662642312931862,0.0728646102620898,0.0256537799633612,0.0675399833138565
"ZNF765","ZNF765","oligo1","turquoise",0.149836235682228,0.156205605746077,0.078453870551407,0.11298077954654,0.118654795079377,0.127807646850491,0.0280769024260313,0.103170884876957
"ZNF761","ZNF761","grey","grey",0.139414281118157,0.119519350385952,0.0915277654121379,0.0846668596155377,0.102382253104934,0.120096845807588,0.0321234843464177,0.112249196145732
"ZNF331","ZNF331","oligo1","turquoise",0.163620080373664,0.15812823302809,0.0961578208600488,0.121553628609233,0.137751262365992,0.14542131594723,0.043992939016958,0.125587442847579
"MYADM","MYADM","grey","grey",0.0539554370196402,0.0299001281604051,0.0801424745934698,0.0908454363008644,0.0351972024126293,0.0375557026540371,0.0196026798532409,0.0484651645533452
"CACNG7","CACNG7","oligo1","turquoise",0.186103735459891,0.18562866937997,0.085055276916229,0.123683267987518,0.142867123847393,0.170389013376151,0.0337354153169795,0.137388633192525
"PRPF31","PRPF31","grey","grey",0.128627131382723,0.117100285138063,0.110211976663108,0.107837982704609,0.0789471567701117,0.0983312564867675,0.00745134443940158,0.0758429375141776
"CNOT3","CNOT3","grey","grey",0.120765041023965,0.106888011535242,0.0877759607166389,0.106932250517177,0.0893203582897418,0.0942525721584033,0.0292292828239971,0.0893265935579001
"MBOAT7","MBOAT7","grey","grey",0.0946510276763784,0.0927225800146387,0.0596868773117169,0.0967739194477571,0.079993646384981,0.0695713077570561,0.0353373492391227,0.0664870388207721
"RPS9","RPS9","oligo2","blue",0.110792946618227,0.0471161006405464,0.270444297579691,0.202670309152816,0.0481743263416595,0.0488166171809652,-0.0149303391714135,0.0769634652198204
"TTYH1","TTYH1","oligo2","blue",0.190880194781025,0.167691668949384,0.23454502186332,0.22177715589992,0.144322302171321,0.146045827612498,0.0169095810780477,0.146080125929737
"LENG8-AS1","LENG8-AS1","grey","grey",0.103472763419305,0.0913715787121204,0.0930078379772986,0.0711978302417159,0.0867976425153425,0.0976474635795006,-0.00819187007894441,0.0923706380849304
"LENG8","LENG8","grey","grey",0.16481419551084,0.157893053306318,0.0701780496693002,0.102365553114821,0.168449131734727,0.158979531693445,0.0181656910000611,0.151452674077068
"PPP1R12C","PPP1R12C","oligo1","turquoise",0.125594433344047,0.124042865814955,0.0742691604422701,0.0978170214907968,0.0895393599278223,0.108843152235413,0.0240506085368594,0.0882135596766165
"PPP6R1","PPP6R1","grey","grey",0.150096245624639,0.13714102481506,0.0964425519522194,0.119737196130324,0.105429395612978,0.124798337379659,0.0178631598935045,0.106419031855672
"HSPBP1","HSPBP1","grey","grey",0.0722979021035333,0.0707371955168729,0.0530347769878497,0.0786973566430482,0.0549815119624425,0.055866537718384,0.0210587866167276,0.0507140988682509
"BRSK1","BRSK1","oligo4","green",0.167081880297972,0.175043151949446,0.0741202516167466,0.122060259322467,0.191115352415836,0.146588240325211,0.0277280238092449,0.146003434609192
"KMT5C","KMT5C","oligo3","yellow",0.13652021641304,0.124075621726785,0.108092126758092,0.14833852346592,0.0988639057264356,0.113092558602185,0.00905359203732758,0.0945078257050114
"RPL28","RPL28","oligo2","blue",0.158106292012368,0.0923929310574854,0.258711220570292,0.216005413042192,0.075051253473582,0.105181492163881,-0.0199484575496678,0.119545777333416
"UBE2S","UBE2S","oligo2","blue",0.0805746158805925,0.0557835415228206,0.147080395677897,0.124951993235226,0.0457094782863614,0.0440055786092925,0.00217066721674831,0.050815061583118
"SHISA7","SHISA7","grey","grey",0.130653799277736,0.107505931706552,0.0944347907601551,0.0976150169445507,0.0977070941382603,0.12104374929666,0.0181499325965127,0.124950600780385
"ISOC2","ISOC2","oligo2","blue",0.107310665895363,0.0759690178542276,0.150097174753114,0.119223471878572,0.0609633903637182,0.0740512859085941,0.0180630725933965,0.0771250846370642
"U2AF2","U2AF2","grey","grey",0.122825942932685,0.112987572312388,0.0893351603212328,0.103712447344275,0.0976516496270597,0.0976701342423905,0.0302702826452976,0.0914547017952434
"EPN1","EPN1","grey","grey",0.0950350290672962,0.0822269795840067,0.085482144450701,0.0981644163252773,0.0751652461117368,0.0733118687989132,0.0188983824204784,0.0697800342573349
"ZNF787","ZNF787","grey","grey",0.0989596766395387,0.097601613067492,0.0865722186091172,0.108715747707307,0.0595493380859845,0.0625482061922969,0.0137720165354287,0.047271173808058
"ZNF444","ZNF444","grey","grey",0.121520251645198,0.115363774556684,0.0789491641764632,0.0992373167704673,0.106543665187499,0.106528828274829,0.0348725235975391,0.101762445611767
"ZSCAN5A","ZSCAN5A","grey","grey",0.109424803765928,0.106947329520138,0.0653911091507703,0.0668112168480995,0.104468771932337,0.105650461017112,0.0104155642358962,0.100942695963975
"ZNF582","ZNF582","grey","grey",0.0922312540228849,0.0835168354223626,0.0590828867888881,0.0731625584869293,0.0830592096544722,0.0844403537938056,0.0281134360769676,0.0844772014223464
"ZNF583","ZNF583","grey","grey",0.114717352869997,0.0966365382560614,0.0771065431131158,0.0804006076278403,0.0930159132351468,0.0901087972175852,0.030399813603766,0.0928040862836827
"ZNF667","ZNF667","grey","grey",0.135840322402632,0.123084418383882,0.0673123556488949,0.0852811242966705,0.120655965834253,0.129740558261559,0.0355309499886758,0.121627760856942
"ZNF667-AS1","ZNF667-AS1","grey","grey",0.108081523032092,0.0930865582501434,0.100390250014512,0.106572938900366,0.0759876201124173,0.0965969898516309,0.0283785087351288,0.08560306566972
"ZNF471","ZNF471","grey","grey",0.170308684417114,0.13864652962537,0.0982218783772235,0.10329646293632,0.157653428950679,0.177561269208151,0.01879536473052,0.186018211116626
"AC005498.3","AC005498.3","grey","grey",0.114595330914734,0.0939203526890958,0.0667128167850032,0.0647371793157763,0.101043973854114,0.113776105979005,0.0161235936280145,0.123329712442415
"ZNF470","ZNF470","grey","grey",0.135061148225064,0.126488320873479,0.0847471414191499,0.103961989401894,0.117427691548385,0.122476686481675,0.00168921305512245,0.110331577454887
"AC006115.3","AC006115.3","oligo1","turquoise",0.173098280969393,0.204002424141349,0.0669376568223723,0.133325094917518,0.131064168425546,0.149570499363352,0.0283446895412885,0.0906013239302072
"ZNF264","ZNF264","oligo1","turquoise",0.176826865576203,0.181086782703647,0.0979766893944727,0.143783640181046,0.150170002768752,0.161582153694208,0.0243337026001477,0.132315185915093
"ZNF460-AS1","ZNF460-AS1","grey","grey",0.0988168224442618,0.0950812140088266,0.0455778626777531,0.0669221677238619,0.101190652915391,0.090949730912447,0.00293726313331361,0.0857057523359137
"ZNF460","ZNF460","grey","grey",0.157427054980363,0.150286084550652,0.0974930080793285,0.120046451811131,0.11070710868588,0.130618711397299,0.039394239160762,0.107677132608109
"AC005261.1","AC005261.1","oligo1","turquoise",0.250231971219705,0.294677646736176,0.113015386425649,0.206154782614736,0.220707931973974,0.223476758307841,0.0359229986625174,0.155059486978851
"AC003002.2","AC003002.2","oligo1","turquoise",0.0890504726474148,0.0979847686081212,0.0477960807082963,0.0769185226502734,0.0639098042951676,0.068048910151654,0.000305774300865265,0.0504161761652782
"AC004076.1","AC004076.1","grey","grey",0.0941524819166495,0.101602533643765,0.0370550583106029,0.0656541296453853,0.0865411953835475,0.0855102973010726,0.0182392688658529,0.0683018066829507
"ZNF549","ZNF549","grey","grey",0.115159327265059,0.103714454817275,0.0828721324254592,0.0773170688123884,0.0920206936635913,0.110262332907116,0.0159936045973453,0.097259428348717
"ZNF586","ZNF586","oligo1","turquoise",0.19217261790954,0.201754492919296,0.0844172935815654,0.117463067480829,0.168909871658565,0.186201206370275,0.0387598933228037,0.157377940219384
"ZNF552","ZNF552","grey","grey",0.0772907288183846,0.076018052923079,0.0510322815021543,0.0516933984142833,0.0639609325847428,0.0748266841668337,-0.00755210084138568,0.0668079954251612
"ZNF814","ZNF814","grey","grey",0.143741060895647,0.138743049390869,0.105711136752578,0.0956845745418129,0.127989355125411,0.129354733561393,0.011360736414278,0.120092494096455
"ZNF587","ZNF587","grey","grey",0.128049318235388,0.128052657614464,0.0450727049419029,0.0675101587375283,0.12319825069616,0.121846095405321,0.0368291509329761,0.118428362841294
"ZNF606","ZNF606","grey","grey",0.109871681618516,0.0950895994996723,0.0801210483364717,0.0761408197354662,0.0997158454804377,0.0928490353172455,0.00991757820938829,0.100819036330105
"ZNF135","ZNF135","grey","grey",0.194083704693794,0.178257916176698,0.129651421015958,0.142595291741896,0.179130353448939,0.187765994730693,0.0117216252803635,0.186130582820253
"ZSCAN18","ZSCAN18","oligo2","blue",0.17360254371737,0.144901960097258,0.187267355000849,0.160724236706401,0.124602653301723,0.133726306614484,0.0197833889440352,0.131652772952086
"ZNF329","ZNF329","grey","grey",0.111395944789156,0.104328933894307,0.0805322144773749,0.0905988620780741,0.0787299367020547,0.084639198987839,0.0225214338073841,0.0707785161651718
"ZNF274","ZNF274","grey","grey",0.142623407638273,0.131831161108408,0.0758175860909968,0.0829170100023643,0.127371637122624,0.144806853372457,0.02846758430829,0.134394897896921
"RPS5","RPS5","oligo2","blue",0.0992408946678364,0.0454085113721709,0.210563665228599,0.159060076045774,0.0389324422035185,0.0522089535805004,-0.00125775848652474,0.0724706292891724
"ZNF324","ZNF324","grey","grey",0.0629425719960279,0.0553513737499334,0.048751630781753,0.0521913792577707,0.0385365046303893,0.0431397338578541,0.010777223824215,0.0433058870604897
"SLC27A5","SLC27A5","grey","grey",0.0693210203342389,0.069769545271423,0.0612983608772093,0.0540561078605902,0.0555026117255697,0.0568169107911295,0.00336398420222701,0.0568021081032174
"TRIM28","TRIM28","oligo3","yellow",0.105103743970322,0.101056017865696,0.12509570078243,0.171052005784806,0.0638891887298502,0.0669849137293178,0.0100789519909506,0.0522556212863735
"CHMP2A","CHMP2A","oligo2","blue",0.0816713238391309,0.0561483877558286,0.153851055683705,0.120698979299501,0.043379984480115,0.0404546909906139,0.0112180883532629,0.0535908565227977
"UBE2M","UBE2M","oligo2","blue",0.0754459405826266,0.0495037728289768,0.13629754563684,0.118429725846318,0.046073541385325,0.041387747834145,-0.00409347874725609,0.0458611019192714
"MZF1","MZF1","grey","grey",0.153288401665544,0.140774507428211,0.116169158639007,0.11950246177602,0.128763654526803,0.13411067702838,0.0316892824452944,0.127113552283178
"NLGN4Y","NLGN4Y","oligo1","turquoise",0.153237131384339,0.249838813896813,-0.0290296984845869,0.0758871586888278,0.188839296884549,0.149256803683789,0.0560488681802073,0.0630219949575445
"AP000547.3","AP000547.3","grey","grey",0.127335050629803,0.117840396641866,0.0706305657157727,0.0846514722521245,0.118617460079085,0.112537217469129,-0.000346730752140876,0.111853262059178
"IL17RA","IL17RA","oligo1","turquoise",0.109640620334084,0.111189911125452,0.0625247243944063,0.0912030270749631,0.0837140596179548,0.0908844396127393,0.011258582996273,0.0772515439570083
"HDHD5","HDHD5","grey","grey",0.117456561918782,0.127910913021066,0.0848520532212499,0.1101231173741,0.0892554819547846,0.0961200431463098,0.0118090207536041,0.0712225696427781
"HDHD5-AS1","HDHD5-AS1","grey","grey",0.0764749087453888,0.0653368778539497,0.072560324149674,0.068612089026555,0.0688914111989536,0.0686492452609066,0.00722255756854847,0.0694399092429929
"CECR2","CECR2","oligo4","green",0.269814468463666,0.261241461950611,0.112321315808821,0.151963444324335,0.294210725163216,0.273100839082463,0.0492963604918598,0.270269463505265
"SLC25A18","SLC25A18","oligo1","turquoise",0.209918089529007,0.260054055148019,0.0920097433590082,0.162320241913259,0.165855446875276,0.202383937007195,0.0335750272163386,0.122186893173661
"ATP6V1E1","ATP6V1E1","oligo2","blue",0.150579566202019,0.125955645550887,0.184945815051639,0.17720669590624,0.122564833286326,0.116285494634249,-0.00276086575804547,0.118048542812891
"BCL2L13","BCL2L13","oligo1","turquoise",0.221430839542863,0.247027254342722,0.115036891757851,0.15569387573945,0.200754896043761,0.204956785607992,0.0344820115394293,0.162691453424097
"MICAL3","MICAL3","oligo1","turquoise",0.442623334026558,0.442628676374396,0.175147204784137,0.248866475373998,0.401798568441161,0.44477332771581,0.0891742445681225,0.401793458771832
"PEX26","PEX26","oligo1","turquoise",0.135883744593098,0.142950524146824,0.0637544695461231,0.0862064086607779,0.121386950196225,0.125153956049173,0.0214979572615327,0.105212149581541
"DGCR2","DGCR2","oligo1","turquoise",0.214004108694369,0.212361950398753,0.125311330579957,0.180263164724687,0.17230308335946,0.19428584235207,0.0391527142020775,0.166540242210488
"SLC25A1","SLC25A1","grey","grey",0.15224291344513,0.144026776106455,0.146859903666629,0.164842970537231,0.090785312527646,0.115202860012027,0.00521340378635052,0.0857045671007425
"CLTCL1","CLTCL1","oligo1","turquoise",0.151073756893684,0.152542688739326,0.0802426029639451,0.101684200703275,0.140632750551559,0.139621456618438,0.0135645525201138,0.119145104337613
"HIRA","HIRA","grey","grey",0.0917044310023269,0.0959913546541956,0.0407349270202442,0.0671485207273378,0.0832268498717204,0.0869676750026979,0.0174832004425232,0.0695592318202539
"MRPL40","MRPL40","oligo2","blue",0.064007519714515,0.0245269063266426,0.179760508800677,0.112088217395969,0.0242792980774699,0.0251022757678571,-0.00170515052787874,0.0350265866722807
"UFD1","UFD1","oligo1","turquoise",0.193367706246966,0.203660886750276,0.0912879276211592,0.14279257802532,0.151389036107977,0.167102431723076,0.00189329550160209,0.121201322814892
"TXNRD2","TXNRD2","grey","grey",0.0958852666854005,0.0986938051926589,0.0648060793810128,0.0793666308631314,0.0835136491985456,0.0819370961236582,0.0108888183317884,0.062831204326028
"COMT","COMT","oligo2","blue",0.235066825715812,0.204998961332813,0.320542610055824,0.307633960160278,0.120473573770749,0.152286669477984,0.00132786942057254,0.118664205814036
"TANGO2","TANGO2","oligo1","turquoise",0.224316787066376,0.251954782511718,0.0825189378091231,0.147352637496805,0.19759001433041,0.214381694828477,0.0488290876101873,0.166587967393719
"DGCR8","DGCR8","grey","grey",0.0927667425057769,0.0888750446515576,0.0570537316341562,0.0602518282459885,0.0695113137625363,0.0837582005329898,0.0234363501428646,0.0671793134641667
"RANBP1","RANBP1","grey","grey",0.0765187652072519,0.0557742857558738,0.114889297064003,0.101838946002957,0.0443162407079747,0.044144755024525,0.0129164940550726,0.0432874809237727
"ZDHHC8","ZDHHC8","grey","grey",0.0954848209504089,0.0864259025136687,0.0830048366269246,0.0941659628799867,0.0721019229065281,0.0811245805285473,0.00413062810221054,0.0711225108273213
"KLHL22","KLHL22","grey","grey",0.176496000702224,0.174344599904296,0.0761800272356915,0.106908913360425,0.154044658259453,0.160335665796915,0.0207657118650116,0.142311555708005
"MED15","MED15","grey","grey",0.213484226275677,0.210235824075971,0.103024476658409,0.138569922220046,0.198626307033191,0.190978226107994,0.0297236633715452,0.183754668008374
"PI4KA","PI4KA","oligo1","turquoise",0.312072318986921,0.340946592889901,0.130711092036708,0.205929259675452,0.268887908720552,0.285025365769489,0.0579658272211138,0.225881569980931
"SNAP29","SNAP29","grey","grey",0.0928701873352175,0.090282495582608,0.059089624085001,0.0800782378537484,0.0783585598408984,0.0795906385829458,0.013141772014727,0.0711254638031826
"CRKL","CRKL","oligo3","yellow",0.124590184848428,0.120742971869302,0.100043513075517,0.153169372456085,0.0979215396386095,0.0945542372195097,0.0280228478041594,0.0765258309819951
"LZTR1","LZTR1","grey","grey",0.111720067102855,0.0941938792337602,0.101533338861894,0.0985168375256627,0.0843620819948616,0.0993075472603762,-0.00865982658599782,0.0916869159341868
"HIC2","HIC2","oligo1","turquoise",0.124393504235097,0.153574267491826,0.0317995650953615,0.0678362000149777,0.106964622388288,0.117697552136283,0.0145762265603401,0.0766858490359915
"UBE2L3","UBE2L3","grey","grey",0.170456523321156,0.161807730756831,0.134546047056958,0.16611064955221,0.141197467737699,0.142798261959644,0.0309626196564016,0.124676309560501
"PPIL2","PPIL2","grey","grey",0.149566077199472,0.154658975610943,0.0554749414209195,0.0836308889382253,0.146127244387986,0.144957801348212,0.00763303166205984,0.124313604817062
"YPEL1","YPEL1","grey","grey",0.114354315473148,0.0830859955195361,0.086488695429964,0.0590118264431349,0.089096101445078,0.10886065828854,0.0180852496316372,0.116783564266235
"MAPK1","MAPK1","oligo1","turquoise",0.244315378348284,0.245101249253723,0.141704681926215,0.188497304230807,0.214689628285216,0.221763885522028,0.0326057920367907,0.190297612847747
"TOP3B","TOP3B","grey","grey",0.120017571801943,0.113945277819235,0.076913727069935,0.0891036524862483,0.0863146517988772,0.0973616317662823,0.0297649927165269,0.0741262724778074
"AC245060.5","AC245060.5","grey","grey",0.144241836428937,0.138007868650134,0.0508164183156482,0.0706353686716741,0.119953510197276,0.138502717519594,0.0352917511631928,0.119948086152424
"GNAZ","GNAZ","grey","grey",0.188084923537161,0.188713690002321,0.143725641890786,0.19292833749647,0.141766239742667,0.147097483939974,0.0347437686234026,0.127202944099239
"BCR","BCR","oligo1","turquoise",0.19129548157494,0.217956405040721,0.0963771004007065,0.12775796667207,0.153189707352972,0.163971925694203,0.0283283013516454,0.117101353016393
"CHCHD10","CHCHD10","oligo1","turquoise",0.124579369155642,0.122768980380465,0.11965909146915,0.132740626662553,0.0811780633939675,0.0851688694068709,0.0396031747422801,0.0614712592964237
"SMARCB1","SMARCB1","grey","grey",0.160001465003062,0.155552389891845,0.102976656166266,0.12947204286748,0.127658286388656,0.13141601905549,0.045626333600059,0.110653862046555
"DDT","DDT","grey","grey",0.0807870790084158,0.0635563567190788,0.132085693117532,0.110776049821352,0.0510786299792617,0.0382376265336897,0.0091380156567839,0.0354453673076508
"CABIN1","CABIN1","oligo4","green",0.222463406544261,0.212172658644879,0.15558388867092,0.157272474085793,0.213061383294578,0.19801031114088,0.0469207724578896,0.180565354747047
