"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13","kME_oligo14","kME_oligo15","kME_oligo16","kME_oligo17","kME_oligo18","kME_oligo19","kME_oligo20","kME_oligo21"
"THAP3","THAP3","grey","grey",0.0738123464511833,0.11482010903177,0.086893287586697,0.0769023325715786,0.0867245075813647,0.0708946685099547,0.0754650056816484,0.095031073439597,0.111538972763756,0.0730160127648187,0.0912101351106008,0.0772993357040917,0.112306251127022,0.0708581407214194,0.0766256952580445,0.079720639316115,0.0288896930690237,0.0696517985270842,0.0502804646511667,0.0773660018632625,0.0447715161907118,0.096437561699961
"DNAJC11","DNAJC11","grey","grey",0.0578758352464501,0.0868204768780825,0.00917481989191582,0.0470711502912815,0.0180358829346631,0.0500472293723685,0.0631008401811006,0.0590589860192638,0.0430323672598138,0.0748570726501676,0.0384742701413089,0.0584814288288062,0.0823265677137623,0.0327751990562275,0.0636996886211215,0.0551279535662221,0.0147493258481816,0.000345354795437583,0.0696417341408218,0.0512523919912855,0.0840213663813588,0.0824904896885359
"CAMTA1","CAMTA1","grey","grey",0.192929775328304,0.20492028274706,0.0946020013689741,0.16517865228825,0.129575542340016,0.0560386466679408,0.170814120605532,0.186382287184063,0.15351709682788,0.145734788621715,0.178007462585387,0.139645927767341,0.142733396092605,0.167639248796667,0.119870342647766,0.151796882938118,0.0845440452381702,0.0673053928651477,0.130117372658176,0.154819462300956,0.170403404112233,0.166199408184935
"VAMP3","VAMP3","grey","grey",0.0551928532930344,0.0813242413672521,0.0792895877939514,0.0443013037599169,0.0383133249838613,0.0914916754843663,0.026565290132331,0.0482070230800868,0.0425003542640314,0.0168193353977854,0.0125371888852306,0.0505550202955061,0.0610676002641824,0.0348139157001752,0.11138753175759,0.0646493864305284,-0.00611845650246456,0.0312468476981202,0.00895811111479289,0.0180166415192259,-0.024288757192314,0.050233735858968
"PER3","PER3","oligo8","midnightblue",0.194420147686857,0.224283919190542,0.172045918318314,0.124934311413627,0.163664536500224,0.140317663612424,0.191787312446428,0.189991247752541,0.217756769043151,0.129661358546364,0.119313150955111,0.155103624670903,0.166564549683304,0.165517817543367,0.17228706210915,0.194820882461423,0.0746405280261715,0.0795356582627984,0.140507023203191,0.0932461370373494,0.0527620324273249,0.134471103982299
"PARK7","PARK7","grey","grey",0.0340343049099878,0.0382177392428445,0.0456380068057034,0.0276702153387098,0.0238881750388108,0.0674196394544516,0.00231499896813355,0.0164329716872186,-0.0141563996062422,0.00898565940994962,0.039136698709443,-0.00281702117158402,0.0475387604146778,-0.00151975301628166,0.0566863308441753,0.0130209622853607,-0.0116510562115803,-0.00236466147017828,0.030442861353055,0.0197903765012558,0.0528569528377845,0.00502072448405439
"ERRFI1","ERRFI1","oligo1","turquoise",0.219608752070039,0.18947670371899,0.121283402935938,0.139366724903551,0.175965124323979,0.0528393408119038,0.211728823573834,0.168397061924138,0.107680748660329,0.116758732915976,0.140172678722177,0.0601801075157903,0.159671972992548,0.133671907108029,0.134396695731157,0.130684416395254,0.141998708878107,0.0858594820842048,0.123051245008078,0.0548635240904156,0.107542922792405,0.125646998031268
"RERE","RERE","oligo13","tan",0.335462051206745,0.407799785130339,0.194825228143849,0.272055359351406,0.268675915636289,0.187417316628653,0.259251966591882,0.384203119541207,0.238253865994781,0.275482177346141,0.227192769498202,0.366641333201891,0.288215364350633,0.474332358760952,0.245666570795507,0.372534472487851,0.222013375254671,0.125740868580698,0.301929748543385,0.221519546551885,0.224695074724381,0.295884439437164
"ENO1","ENO1","grey","grey",0.0837588373187805,0.140954023895132,0.0701181526098277,0.118792717179149,0.0680037730196228,0.174036914427349,0.114018802760065,0.08638802739338,0.091160474635218,0.151520586544291,0.088750993731956,0.121945734197709,0.117039066754381,0.0627407602354138,0.175342306786065,0.117773468680305,0.099952546550727,0.0480164035545537,0.047937141480887,0.0706458694021614,0.118024655024974,0.104612385277099
"H6PD","H6PD","grey","grey",0.0812395233751339,0.0619666790583484,0.0278849663317002,0.0644619105189381,0.0407239930274096,0.0246276753397601,0.0268093661131046,0.082929262142749,0.0225181691620633,0.0638714420761804,0.0748251179238942,0.0531217257897718,0.0724367430342069,0.0499896253125434,0.0527023129533408,0.0683430953736302,0.0474063595304576,0.0674583125487093,0.0335734243188309,0.0631663850661968,0.061625169122033,0.0779808423658795
"SPSB1","SPSB1","oligo9","red",0.0578855911546086,0.0856505039645398,0.0333186382825414,0.0564937094288009,0.0446254708292212,0.0834570774278639,0.125888981322146,0.035975827869191,0.0522361917024304,0.146757304537889,0.059839696577072,0.051964275548077,0.0375885168354472,0.109324193353979,0.0861125650754197,0.0452258984252702,0.0481528574769039,0.0465044105889366,0.0372122564953486,0.0311439341805285,0.0672357349474076,0.0559266355081774
"SLC25A33","SLC25A33","oligo6","blue",0.0462578373463325,0.0563526863288846,0.0333103552205321,-0.0106922936017513,-0.00265044885327748,0.0134431190108094,0.188848875653296,0.0117304057913541,0.0156769969591416,0.0645685568844234,0.0633188177074561,0.0121127724879696,0.030854974432545,0.0112666006455871,0.0548420118615227,-0.0121365085462611,-0.004860161376641,0.0192881960188507,0.0568343290490108,0.051939056709234,-0.0408673021141158,-0.0192592381418514
"CLSTN1","CLSTN1","oligo1","turquoise",0.119690462178249,0.130143642086276,0.0870452332313393,0.106077397086225,0.0909493294532956,0.0906303981365504,0.0914502597700959,0.109263895680017,0.116170942145795,0.0834125414534206,0.0702342318677827,0.066318612041772,0.118131144551635,0.0512922791334662,0.133401094741759,0.0960869259423969,0.0890700303098041,0.0697895888656881,0.100124984068025,0.0658335972590106,0.0766307619652412,0.087022803094277
"CTNNBIP1","CTNNBIP1","grey","grey",0.0300910723650981,0.0554030718038061,0.0657736712291703,0.0266156785097525,0.0371876555556302,0.0502903025379549,0.0200260930808333,0.0460899442578555,0.0253201011965442,0.0350969094380771,0.0350408119310224,0.0386867350977716,-0.00112929057850257,0.0450039569364488,0.0480360731324581,0.0454325235652349,0.0384250795084055,0.00667818154013104,0.0313573800820664,0.0522328878643784,-0.0546744962677488,0.0292480349209272
"LZIC","LZIC","grey","grey",0.035454392853435,0.0400543082473508,0.0314818644354699,0.0600124278775573,0.0239920492036488,0.0106469697913243,-0.00192475351129779,0.0508653689758332,0.0294536897215002,0.0229080875663396,-0.00220395070135628,0.0438053623564323,0.06279450523236,0.0292354720825296,0.0187005387140238,0.0601765768783437,-0.0287066541879654,0.0655108888438621,0.0423915427000479,0.0353207633593585,0.0416618531630429,0.0405284048162738
"NMNAT1","NMNAT1","grey","grey",0.0564943815782413,0.0683996599761637,0.0404311049621659,0.00372553277164947,0.0411241504057007,-0.0144671149446105,0.0670815293775527,0.0651843265044691,0.0668256548714293,0.0726523679854741,0.0548242934871785,0.0543473065406414,0.0514571329547307,0.0452016537646803,0.0186766077231583,0.0511110064315485,0.099849130798773,0.0572558358537075,0.0640474248405601,0.0389159616603519,0.00721946513208692,0.0882410247663916
"RBP7","RBP7","grey","grey",0.028139783072125,0.00719941564393047,0.0544618543950749,-0.00143171113113501,0.00366672467022686,0.00778315952285218,0.0167926055240232,0.0191626661657747,0.0111277874257474,0.00518108111270843,0.00860493531848307,6.26972196066017e-05,-0.00512861360716229,0.00202924080783993,0.0253609498424239,0.0189593705610924,0.0187282338998447,0.00282028316110192,-0.00764821545290613,-0.0254439464621149,0.0528251459448683,-0.000465142746262771
"UBE4B","UBE4B","oligo13","tan",0.188322457905226,0.240916816578155,0.104566611383612,0.163055994980051,0.177431543785116,0.102832343586118,0.211684082043173,0.202364653588353,0.13525786975993,0.20926581175269,0.154957983739637,0.202117209795161,0.155653516473955,0.284201582649627,0.142734309459409,0.196549958967525,0.153575027401335,0.0916616076422898,0.160546793139412,0.122106063682705,0.140440303291621,0.187636470428778
"KIF1B","KIF1B","oligo14","brown",0.342456061104297,0.367371050300853,0.301647663000503,0.280708654439029,0.266141138873896,0.23308130223917,0.313317488317919,0.3190776353116,0.232951096072005,0.314088371330243,0.22264219797111,0.236555704338166,0.271576869859826,0.252575896297267,0.334380725257899,0.264369300120673,0.160469419835054,0.199155227265529,0.236698784044768,0.206529281908989,0.19150355459762,0.272795798269469
"PGD","PGD","grey","grey",0.0565833266523386,0.064206802469691,0.0763479613468903,0.0733799191148466,0.0380552265411043,0.0594874472767782,0.0595619947287222,0.0522854158185916,0.0649563340911098,0.0242480095006217,0.0150810818894156,0.0328650983471431,0.0761170277049416,0.0475541777315787,0.0744947216174172,0.0481814491149425,0.0616470387122506,0.0496547784391871,0.0303268279630006,0.0169463990006489,0.0173982504549223,0.0534969567610446
"DFFA","DFFA","grey","grey",0.0462594435584428,0.0158281144712192,0.0100637859339882,0.0385956076799343,0.00117824729005531,0.0130667803154321,0.0212293574091993,0.0304001820708227,0.0211122340786653,0.00372933871920574,0.0383373468934062,-0.00948410028360434,0.0337536279414534,0.0176967469078664,0.0367115511991549,0.00258752392031572,0.0173777416306728,-0.0189656673647154,0.0154738573945964,0.027894660979009,-0.0244909982193163,0.0136581274195356
"PEX14","PEX14","grey","grey",0.0986952125040699,0.0804850144686171,0.0654357062816603,0.0494581058664185,0.0739778946176971,0.0548513825283441,0.0679324226194998,0.0750313336566786,0.0573720768278081,0.0909221286183312,0.0670723132089248,0.0298185372345162,0.0508136085002145,0.0659633102759432,0.0903659752732031,0.0731625384199378,0.071463727327058,0.0524166082120714,0.0423731483784725,0.0397616077240666,0.042652338898839,0.0421302641142592
"SRM","SRM","grey","grey",0.0657722006206689,0.084915390238671,0.0498045286733306,0.0420605812179864,-0.00907102565189468,0.0897426021607345,0.109473570543388,0.0625887660985811,0.00530793627031662,0.103016607336719,0.0644696964977773,0.0509356255371858,0.12237880153321,0.0666372840324242,0.10510197833971,0.0513429410816878,0.0857175300266275,0.057017355711358,0.0143737686891493,0.0628715773449046,0.0439324229568728,0.0238044560239396
"EXOSC10","EXOSC10","oligo3","pink",0.078072242878293,0.0698887351126528,0.108009404127507,0.0482626679062468,0.0464812679709069,0.0343201299643839,0.0559021824746675,0.0671449634767419,0.0623916475569036,0.0618114134546737,0.0153648398732273,0.0754003951671723,0.0106007347869822,0.0877186965206677,0.0594254566044558,0.0838007837036779,0.0639876077429489,-0.0161532472896145,0.0523561594370407,0.02675626522187,0.0406697458140893,0.0434900114088781
"MTOR","MTOR","grey","grey",0.0896238965927965,0.0718627648768755,0.0692876367841973,-0.00484171278310918,0.0523437427030273,0.0282797023364697,0.0661876973061159,0.0581377206801743,0.037473170138106,0.0413878382186186,0.00730687940543906,0.0239259779010601,0.0289189987556957,0.0424367063224903,0.0359108230353613,0.0601406183307257,0.0379556278159036,0.0334814119360205,0.0322793825542899,0.0505389690729933,0.0481104852601907,0.0194279025188627
"UBIAD1","UBIAD1","oligo14","brown",0.0678581114679914,0.0796896356844805,0.0918965651094748,0.049207831151263,0.0470248076964215,0.0973942134569349,0.0855112834325666,0.0380490574591157,0.0244136090972899,0.0775178648210453,0.0627787015712929,0.0243404827688642,0.0838148267406557,0.0438298086001054,0.15676416445412,0.0296187852156906,0.0359120141050151,0.0424472923684862,0.0382548808807658,-0.0260470079113393,0.0485786646590351,0.0185753186382911
"FBXO44","FBXO44","oligo1","turquoise",0.073403148848663,0.0450010192592518,0.069919796827258,0.0485148768782033,0.0574617826574055,0.0506156230485476,0.0759762658619839,0.0413366957914229,0.0290367404758935,0.0201753840471825,-0.0065912743565007,-0.0381095655686151,0.0315781896278917,0.0148599068045258,0.0972014444873686,0.0136295872648865,0.0408478155946657,0.0687245809600145,0.0199527006884657,-0.00404487830387871,0.00359659522688838,0.0133678058260974
"AGTRAP","AGTRAP","oligo1","turquoise",0.0628511182902012,0.0330219339729384,0.0270532942339043,0.00757273049731359,0.0280512130000788,0.0474155422137828,0.0388139050682983,0.0440298345909614,0.0205898031569315,0.0258148575690968,0.0687227879003179,0.0158579281763689,0.0479827890105246,-0.00246782951529985,0.070807123826083,0.029322878607438,0.0406174250668371,0.0128529560892156,0.024694667284464,-0.0260211689934541,-0.0237668679808078,0.0224209511720281
"MTHFR","MTHFR","oligo1","turquoise",0.0892454550049772,0.0733932160735563,0.0435550361992349,0.0104914737989005,0.055018827794901,0.0331895343218178,0.0668331625017396,0.0765764070284388,0.0362818673070903,0.0278127279072108,0.0373501839083324,0.0217857345567164,0.0415351469189139,0.0438312248632464,0.041476785111601,0.0706372878737035,0.0417537122462414,0.0142531703740661,0.0652711085222932,0.0291364851327087,0.0601639647115506,0.0176190920043475
"CLCN6","CLCN6","oligo5","magenta",0.0352214581251913,0.053052481513949,0.0383811417963973,0.0359850389325071,0.0469375086732296,0.0455886739663473,0.0156521059625285,0.0185691397868384,-0.0114743840097469,0.0408430988688661,0.0556997084123556,0.0302126285816874,0.0180245906378954,-0.017352009968047,0.037133026223947,0.0405986879912153,0.0407296158616019,0.0273630649349922,0.0305384763318707,0.0225414013903136,0.0264376600906402,0.0034450790630195
"KIAA2013","KIAA2013","grey","grey",0.039019755898041,0.0777506656577626,0.114058154840067,0.0886059856731207,0.0452303795611818,0.131004626364474,0.0381017841197676,0.063810090542481,0.0902784441131094,0.0315726931485014,0.0296965217973163,0.0619210095093237,0.0604595670656644,0.00992649629498417,0.0877372548641248,0.0796909721146983,0.00670740669413604,0.0808426748230872,0.0132591148666152,0.00367076761226693,0.0507205980419302,0.071451885188196
"PLOD1","PLOD1","grey","grey",0.071163856780177,0.0592220187050193,0.0270540653695818,0.0841888164152545,0.0583025820347332,0.0091449696781792,0.0245961045385332,0.0754844982415418,0.0229005479443733,0.0312977888439792,0.0128533969924273,0.0576172875782274,0.0441831000361278,0.0807939688475131,0.0074200781531176,0.0661146604754189,0.0341172797378642,0.0100068417988313,0.0612012677632803,-0.0225397098796821,0.0256476773895565,0.0796777548526299
"MFN2","MFN2","grey","grey",-0.0275776182892962,-0.0133553462806759,-0.0268719912005097,0.0273305467446389,-0.0101179597634559,-0.0235024393182629,-0.0456968963246317,-0.00542140317127032,-0.0028738140400456,-0.0456616459443429,-0.0571990296663479,0.0107687244854922,-0.0231905846364368,0.00954167363729632,-0.0159633387810169,0.0066880130272477,0.00334350342525456,-0.00266246217265795,0.0133486938262767,-0.0252732203981172,-0.0144136303235106,0.0158176538316485
"VPS13D","VPS13D","oligo6","blue",0.139770977640011,0.107308496951161,0.0885371707527426,0.102654003885731,0.108687421256348,0.0389253075145627,0.13517272083235,0.106505849684518,0.101134750140263,0.0927188955986922,0.10256994653699,0.0658468201225183,0.0807079052584438,0.0852146873059091,0.0922314457701873,0.0651299919279138,0.028588222464445,0.0533861690735699,0.0948005640459029,0.0864359012928126,0.0138741278064994,0.0764710084757847
"PRDM2","PRDM2","oligo6","blue",0.213215941043052,0.205963211348522,0.153033635569842,0.1152190326169,0.143283762720757,0.11966241696893,0.222875993559912,0.179726015766673,0.155105916686201,0.204675541385771,0.145720427642323,0.120933662264569,0.145553934153194,0.167718545746794,0.177570534126227,0.182020386342814,0.13860698716806,0.100818166986154,0.096098103151385,0.141565987897483,0.0673560499877226,0.153892452025327
"KAZN","KAZN","oligo11","yellow",-0.0479477160801286,0.061366008579509,-0.0149162413791683,0.0384827843046025,-0.00554989847960466,0.0685818689360877,-0.0412869599357283,0.0127460247335364,0.0100475307520958,0.0373776420808171,0.0321880011997195,0.177546382323916,0.00435022821817614,0.0655598668963894,0.0185389357394735,0.0909174122652442,0.0727553817450707,0.0738948980106035,0.0350022498923967,0.00846294774173842,0.0351356319460402,0.0313662533431795
"CASP9","CASP9","oligo12","salmon",0.0466004374644217,0.07318285648675,0.0723463269032999,0.0444917901748842,0.0618516350490302,0.0239533716751731,0.0218704292721846,0.0777644229686562,0.0687294047041097,0.0480916323431837,0.0328106576933588,0.0706022327535401,0.100440719979466,0.0499108777686484,0.0556294941165161,0.0915661388087553,0.0194517703268136,-0.0102290355985036,0.0838760939202256,-0.00359699398753157,0.0506776252614917,0.0624496440491712
"DNAJC16","DNAJC16","oligo15","black",0.0920732908981272,0.111487162701483,0.0740772480924469,0.0790873546825476,0.0584721877488749,0.0505212182907565,0.0454664020125787,0.125647466729132,0.113479308150875,0.0514103033256221,0.0881855176035689,0.111010725751723,0.126461953689189,0.0467043333779156,0.0742190868498906,0.142985754102343,0.0615071801690538,0.0345689482381596,0.0519459041323312,0.019451947290852,0.0755382216213703,0.0851287143662158
"DDI2","DDI2","oligo1","turquoise",0.192355536676641,0.158159425749371,0.137473804541698,0.112599932506666,0.139041164888122,0.0786590169732177,0.108162318175024,0.159200368165601,0.126125941369616,0.104466741356167,0.100935124840756,0.0672849121065972,0.154211815499749,0.114388475709098,0.131184812032974,0.115825449754682,0.0428284071613856,0.122413233919053,0.147051268622597,0.093499811119498,0.11949294822507,0.123550493189175
"PLEKHM2","PLEKHM2","grey","grey",0.079672388893211,0.097306720107527,0.0682869525162256,0.0752403786979783,0.0653594651577203,0.02969992641544,0.0677708109325976,0.0850641992547619,0.0658229056226227,0.0917153659449637,0.109925543044302,0.0731767133414578,0.0715702796436389,0.103155661652621,0.0337848558098777,0.0817662924870154,0.0858254152380312,0.046800418422471,0.0695523473581617,0.029009126004016,0.0877021923714189,0.0753483449839297
"SPEN","SPEN","grey","grey",0.125105093405408,0.158466461543193,0.0693473718901345,0.105348912673393,0.0743197218199057,0.0635370402512999,0.107971120136068,0.1323837225802,0.122941630609339,0.103027928948589,0.091581563309227,0.131429703464534,0.0820800324496326,0.0904892539072991,0.097463601044632,0.117555090665865,0.0729673790722291,0.0549516924535869,0.083144476810229,0.105130574105068,0.0594378570558382,0.124764375907564
"ZBTB17","ZBTB17","grey","grey",0.0755372801742189,0.041659586678343,0.0322094157677146,0.045642105914267,0.0361285228365215,0.0596619724498948,0.0484006219829132,0.0380147936811815,0.0393465063593558,0.0497501542400879,-0.0174107133301162,0.0187243881757444,0.0516707012807463,0.0135596314053749,0.0709965539973122,0.0445592461469446,0.0590600168617658,0.0584027867063354,0.0496407540798131,0.0567922789016773,-0.0128647783911908,0.0239411638438322
"FAM131C","FAM131C","oligo1","turquoise",0.163021453213999,0.100359289519902,0.14502487817254,0.0813038452058657,0.11376258530952,0.127840687806076,0.119471758261514,0.084339013480245,0.0749626210359313,0.128891506421073,0.0778800760609583,-0.025387893488808,0.0746060658696957,0.021452845008061,0.174348539573014,0.0388255798031705,0.0895539657394062,0.0769887531369243,0.0131880199227195,0.0673530035952206,0.00968279245301096,0.0460209028666845
"FBXO42","FBXO42","oligo7","green",0.133708410545461,0.119949661469379,0.10498771367677,0.111454439833632,0.122086611565704,0.0657319099898445,0.0696084698452873,0.156377746065158,0.0817544433274472,0.0957186193125245,0.0433050913455561,0.0785269486234576,0.120862512080486,0.0888970453604668,0.0719531134862317,0.137399936517816,0.0537321721956545,0.0580737672262664,0.132784453238064,0.0724749942368919,0.132604733777025,0.116114365390509
"SZRD1","SZRD1","grey","grey",0.0549460860427047,0.0488390871311804,0.0441353303150088,0.0233800968179101,0.0703377885796044,0.0300460866142435,0.0430519245075046,0.0425373721436516,0.0293886490380843,0.0687443918989058,0.0847415114647673,0.032894911303121,0.0251271424278682,0.0242459331495148,0.0710846186088098,0.0208584182703472,0.0498741357324432,0.0175911066455887,0.0686999641782706,0.030825389628719,0.0370986384991744,0.0303670208714494
"NBPF1","NBPF1","oligo1","turquoise",0.33164707506252,0.200918498167341,0.191227578592683,0.18284469421069,0.228075725171903,0.103663394610699,0.217904396221688,0.22904168319003,0.15079475036803,0.157863598311498,0.104132978846555,-0.0216287563021709,0.169231814427446,0.134350887294654,0.20224086454486,0.152482166284837,0.151182223494062,0.110756514410916,0.156941939521023,0.158423961660655,0.0444849002016991,0.130152660969201
"CROCC","CROCC","grey","grey",0.0845714533953346,0.0898408874132582,0.0338438095163763,0.0555112078512147,0.0476641194463304,0.0250908103967038,0.0360803556134108,0.0896945040621897,0.0501929019441011,0.0854844013475205,0.0348605328208616,0.0664032981069731,0.0712308842363569,0.0567442712903939,0.057151807295031,0.0964999217814473,0.0297387913377433,0.0797408262114264,0.0821988087669276,0.0300899104806018,0.0377759542891414,0.0654548515387628
"ATP13A2","ATP13A2","oligo1","turquoise",0.133937003307682,0.11531214576421,0.111742902201085,0.0847623316216771,0.115609565663103,0.0913617354858085,0.102426462587463,0.107177716809382,0.0949974371871224,0.0549590612324609,0.0533124130988639,0.0297872017308356,0.0831795147312328,0.0681503748694918,0.145758609785666,0.0993448387340139,0.0324854948402478,0.0667602545238562,0.068841786298601,0.0814687540407355,0.0519055421137971,0.0681572630753651
"SDHB","SDHB","oligo1","turquoise",0.0807060795957263,0.0934705999113235,0.0220988622625858,0.0549116089737881,0.088852294137909,0.0388508198185377,0.094916981498975,0.0614304732798779,0.0662579331906297,0.0814409281951972,0.0827676957865829,0.0296012754363404,0.0822912392833612,0.0359968111116073,0.0694848364117046,0.0453712016952656,0.0629299541922244,0.0410093032235179,0.115497453948971,0.0294349398401452,0.030844938520967,0.0652749107140083
"PADI2","PADI2","oligo1","turquoise",0.225726406632123,0.204537109472991,0.143322471628939,0.157052091882777,0.158690078077553,0.127447548511931,0.214481763461596,0.177936020572367,0.107409525331225,0.157784719265249,0.0929983385598176,0.110949245307388,0.136081530082609,0.109265786382523,0.189318973943243,0.152104756254976,0.0698205600003226,0.0984455611061106,0.171481751136987,0.0619847602932016,0.0863256257643161,0.125738448728614
"RCC2","RCC2","grey","grey",0.00109202587066448,0.0119002580241825,0.0336688673758976,0.0132062348240498,0.0103233884539717,-0.00401482841321567,0.00529930027153596,0.040860371368194,0.0294259419471936,-0.00285945202555307,0.023128675198279,0.0280743498470041,-0.00919472955559353,-0.0263257269098868,0.0046277272685287,0.0042941477173964,0.0230015161560653,0.00651049973961907,-0.00716897350946442,0.0107287218915592,0.0162853378304235,0.0125605324720967
"ARHGEF10L","ARHGEF10L","oligo11","yellow",0.000864950030664871,0.0346586138410558,0.0584960687522247,0.0217631299757921,-0.000864789690001611,0.0562232802734945,-0.00278580331210914,-0.00696644509281709,0.0225315009472157,0.0268580513583146,-0.0169443958113025,0.0471581239341876,0.0139309076418272,0.043460517334589,0.0553405354121148,0.0374942672113736,0.0192882751169985,0.0488790676084917,-0.0172510215113657,0.0208955880306552,0.00771371991564595,0.00278627493933653
"IFFO2","IFFO2","oligo6","blue",0.0996290798111779,0.102739722976298,0.0838213902045701,0.0364691175359934,0.0643924316153364,0.0206519308612998,0.162232961788271,0.11112996964946,0.0280413004765019,0.0846595172924885,0.0616930807513591,0.0680071889445543,0.0574187441767927,0.0822139227278663,0.0658395840721211,0.0687519640333348,0.0738323588520898,0.0776602996000511,0.0682017721013873,0.0873185906413841,0.0516586722448002,0.0935251231593263
"UBR4","UBR4","grey","grey",0.167618427306402,0.175644454853021,0.100024118199049,0.109605216569365,0.132861501148769,0.111674295680106,0.151193902927221,0.139417998763632,0.13719181563787,0.144496353036043,0.148462455158709,0.11812588193619,0.117089474798729,0.124941049829598,0.128694535743478,0.119333588356955,0.100004393342672,0.0828943695633782,0.116174584570551,0.0781683052583789,0.0369337217390993,0.14555497654721
"AL035413.1","AL035413.1","oligo1","turquoise",0.0186318175304829,0.00581290462001239,-0.0263593760626126,-0.0221283437624299,-0.0318025723983671,-0.0851447428131422,-0.0103861821510684,0.033171597437465,0.0556531129900968,-0.0233777669153069,0.00595330067803689,-0.00808564283043271,-0.00693539679429749,0.00262429747678916,-0.0627167370762952,0.0208573664285737,-0.0110253791607648,-0.0756900682304885,0.000194437798160212,0.0220405304002407,-0.0163640946342439,0.0191821198762877
"EMC1","EMC1","grey","grey",0.0772323659646824,0.0919549325603151,0.0381031984530972,0.0636087047420137,0.054897040567825,0.0635142615285947,0.0258552857407288,0.0785304187941911,0.079965612228021,0.113152690712489,0.0776812282191599,0.0653624023028356,0.0658920665905756,0.0467188190142765,0.078788145296687,0.0718345328832547,0.0109914365717151,0.0332869063936247,0.0471836434880152,0.0574773841544555,0.0135160022997508,0.0621327619949583
"CAPZB","CAPZB","grey","grey",0.145457743959027,0.136072679645039,0.10661385188941,0.120505078537865,0.115073268800044,0.0906443936800325,0.127524990084752,0.125281646527091,0.130825688960953,0.0980360532101577,0.0840123575730955,0.0791519962169257,0.101336822568636,0.0528345923293492,0.12819516861007,0.104070388766004,0.0532970766001692,0.0833417277304715,0.0925494609607535,0.110067288961,0.0571184914099313,0.0814541160225283
"CAMK2N1","CAMK2N1","oligo14","brown",0.183690169626532,0.229766033033036,0.239665399221964,0.1481706616327,0.147419259178158,0.330698441670164,0.210918773787854,0.143391526036468,0.104394192519329,0.219770880599085,0.131156261467228,0.101128143707446,0.188870831924403,0.0842398674380073,0.385524213997538,0.136258672474216,0.10662587041596,0.209794432102237,0.10812279481686,0.109394148609051,0.0919553304875605,0.0910227127221281
"PINK1","PINK1","grey","grey",0.0540218092724296,0.0895702808970226,0.0399151003763841,0.081158303650856,0.0432032785499585,0.0929798590064315,0.0584622152937877,0.080645789571169,0.11349156182569,0.044996167570853,0.0740766663050199,0.0875500154455632,0.0731977339805765,0.0770744749124921,0.0685055653057911,0.0923907873398486,0.0120073984374369,-0.0069107534852654,0.0705871524457577,0.0392299122368126,0.0644723019972156,0.00611936217257175
"HP1BP3","HP1BP3","grey","grey",0.164400223949488,0.203051170201944,0.125219831779337,0.146694111898616,0.1377146873173,0.129488106872486,0.135230406540431,0.177740373948944,0.136873296155126,0.186897351528999,0.111458950938041,0.163890476419044,0.134552391763183,0.18216399411591,0.152421032960463,0.179334564207952,0.137923147372894,0.0449891839081177,0.152427183112248,0.124812422155265,0.132980685064272,0.158444592909204
"EIF4G3","EIF4G3","oligo1","turquoise",0.345190097498809,0.343658543806718,0.172201545118712,0.213078159958466,0.284643482973821,0.111120839981547,0.254358887129828,0.324830941447234,0.242260378900354,0.238234065951819,0.214340812685447,0.224866309899255,0.243882125237214,0.274104523178468,0.233073387159115,0.277705477310492,0.210239144396602,0.122567007774983,0.269899094078371,0.228511375176709,0.194063393270936,0.283757789838365
"ECE1","ECE1","oligo11","yellow",0.000709150787651439,0.0705148923451884,0.0436300805241171,0.0318264188024276,0.0456007826484982,0.0824587055442428,0.0214984304488789,0.0434631292158031,-0.00372646581904728,0.0358733346161216,0.0148340692874635,0.102624847329719,0.0692319882491899,0.0530307829408449,0.061010743694321,0.0465916862136936,0.0406004695946715,0.0759927042231245,0.057093765029622,-0.0564617868753606,-0.00421542524733875,0.0558924896041537
"NBPF3","NBPF3","oligo7","green",0.0836807026134901,0.0581807636220091,0.0217049039821608,0.0344610682079461,0.0354387888523262,0.0182630001118625,0.0123823973947846,0.108483428301971,-0.00806781295213405,0.0323039304493383,0.0960642896542792,0.0401599947200312,0.067853459314342,0.0199182994808338,0.0304902871144864,0.0718800010359995,0.0795733317985005,0.00164507996765849,0.0431735169204667,0.071275150029398,0.0261401534205126,0.0540333064640826
"RAP1GAP","RAP1GAP","oligo13","tan",0.0132689247041301,0.0316900989361698,0.00550756052000728,0.00108338893495611,0.0406115267703742,0.0129398983986914,0.0224771974108696,0.0467264377645812,0.00190141820179445,0.0129493579124277,0.0409601064374226,0.0710357007040552,0.0158163612967757,0.107449951863393,0.0134675823354274,0.0520718710502664,0.0110412147104271,0.00205987715321109,0.0402443357510823,0.0361934004345369,0.0610443435170607,0.02022055452434
"USP48","USP48","oligo1","turquoise",0.299201707575425,0.305721071862096,0.210652888320035,0.245214454454841,0.240376286808447,0.097367355267231,0.228123627714521,0.298396568522744,0.193622314288791,0.233527174364566,0.205707004276385,0.188209683843555,0.218823329479089,0.237383720623014,0.203045860086061,0.279231450935171,0.167948954906563,0.145669947436604,0.225220149361817,0.193134265827256,0.197535518206999,0.243066561148144
