"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"NSMCE1","NSMCE1","grey","grey",0.0842534071954772,0.106173543563163,0.0921196297618438,0.0978316321890541,0.0811816975386884,0.0936547093591362,0.0844221542217104,0.0734949517640852,0.088805218827112,0.0722199553323087,0.0209409594757668
"AC106739.1","AC106739.1","grey","grey",0.113865757492853,0.117953608433126,0.0940000833345086,0.0905925721426922,0.101207995136677,0.110217278415939,0.0924205347848683,0.0950622873422989,0.0877856119117902,0.0790343655323686,0.0271506530236579
"GTF3C1","GTF3C1","grey","grey",0.162067506512562,0.167259060588141,0.149898836593775,0.0982217221495878,0.128896974578892,0.142249120390441,0.153420767242304,0.148184132215631,0.125771595367922,0.0978965347490375,0.0228601890696862
"KIAA0556","KIAA0556","oligo3","turquoise",0.158939873842834,0.197927353611412,0.194501033593141,0.208425423938854,0.166032576268446,0.132494904019705,0.17139194635006,0.161491927069701,0.145178389068792,0.0886956031966203,0.00891313599217037
"AC016597.1","AC016597.1","oligo7","yellow",0.294965354042552,0.279875588181754,0.257871331490944,0.110608007655075,0.213484687395701,0.178470917830648,0.315238897773758,0.360491104202436,0.191479205147044,0.0585199584351206,0.0410850547984508
"XPO6","XPO6","grey","grey",0.26745275796364,0.282238927416399,0.257528068680462,0.167750324962056,0.203182724440974,0.248358767392081,0.254361919439893,0.236276480278436,0.233416239334214,0.190874252985229,0.0417084340339591
"NUPR1","NUPR1","grey","grey",0.0983315507893914,0.0953803619889433,0.0300055224551198,0.149787385640196,0.159302718311808,0.116312768881637,0.00387279513914319,0.024692356067494,0.0403902838823328,0.0843927092877435,0.0315131328856355
"SGF29","SGF29","grey","grey",0.0759764826620678,0.0887594635864044,0.0890411968361425,0.0623225612553846,0.0594272775549448,0.0779803587951227,0.0759416167754501,0.0669651956451356,0.0674989726454292,0.0624754870467004,0.00883860939432784
"ATXN2L","ATXN2L","oligo3","turquoise",0.165504974477565,0.177958324624375,0.147653287481759,0.175978823254476,0.17312598997058,0.165329553610533,0.130775579864116,0.125973700043974,0.133393150619075,0.130058280059941,0.0267978707654479
"TUFM","TUFM","oligo3","turquoise",0.04390396883332,0.0851621681140974,0.0660558625850101,0.21943030357816,0.137983590576707,0.0827533801912615,0.0204976747679689,0.0103969358315668,0.0588850942545618,0.0776191946682346,0.0181437184988776
"SH2B1","SH2B1","grey","grey",0.105850850897365,0.12473229133519,0.123502348678177,0.0849758830748329,0.0914143879633891,0.103720548603183,0.114170540588718,0.106210087166211,0.107119009673754,0.0730683160424228,0.0268379030229007
"RABEP2","RABEP2","grey","grey",0.098559135112466,0.111069484098139,0.0898183079514132,0.0894134959666284,0.0885366933583861,0.108040388690487,0.0812845527881822,0.0806202232476038,0.0980302767154521,0.0967925023208434,0.011363641970316
"NFATC2IP","NFATC2IP","oligo2","green",0.102278914086033,0.116669239304048,0.130357664171883,0.0867634194251244,0.09047565941793,0.0919463757551228,0.10671960760496,0.0993240431157956,0.0907282453999184,0.0692977095023466,0.0198454672755405
"SPNS1","SPNS1","oligo3","turquoise",0.040474431589789,0.0608825626031258,0.0694716092194883,0.0719149281596286,0.0528237017050271,0.0513334914624353,0.044597953033766,0.0307915675993468,0.0589607916126344,0.0523814087800414,0.00512920103832332
"AC009093.2","AC009093.2","grey","grey",0.121908819401118,0.130241709903736,0.121031109002811,0.0576727292998124,0.0926009659457711,0.110123601140715,0.125979109312148,0.126469831350164,0.105275759482885,0.0752235735307572,0.0186827509756436
"MAZ","MAZ","grey","grey",0.088080422503267,0.0851003828787264,0.0605246565736456,0.0813427316529961,0.0969922780248398,0.0822800979229845,0.0570612105710484,0.0604386222399413,0.057758331984661,0.0546155465067739,0.0119588111292528
"MVP","MVP","grey","grey",0.14975863599771,0.154834892129645,0.146491822248573,0.0960445358477871,0.11776879901458,0.134389582221762,0.142967645288419,0.135841792157853,0.126425338957672,0.0897107636975524,0.00484176616328773
"CDIPT","CDIPT","oligo3","turquoise",0.0635992749096479,0.0830902653684015,0.0670277110177231,0.129178643122653,0.105276628243776,0.0744960182548064,0.0431243975222274,0.0449268607308342,0.0574240852263342,0.0548620795192595,0.0155223074944379
"SEZ6L2","SEZ6L2","grey","grey",0.167867691156629,0.181491266839864,0.133208014567567,0.201024387212614,0.200415205731714,0.168274717104843,0.115461826100825,0.120934565473293,0.115331318469374,0.106128883572243,0.0513333724724938
"ASPHD1","ASPHD1","grey","grey",0.185618452097547,0.197576803033846,0.181960230797443,0.15279014637048,0.167153092885102,0.168713440667124,0.174825989836082,0.170017652594305,0.154636863593264,0.120382368418699,0.0355193839317502
"KCTD13","KCTD13","grey","grey",0.183275550379306,0.185558559293612,0.170323120948639,0.107363891802212,0.141296399389551,0.1564667932129,0.176381461988544,0.175873213121585,0.151522652507368,0.104891607759546,0.0309885782955786
"TMEM219","TMEM219","oligo3","turquoise",0.0726213002764205,0.100312026997556,0.0915860111651267,0.163009794114818,0.118020023355578,0.0940096969095739,0.0584950860175439,0.049387044912938,0.0789832408206604,0.0833374607408468,0.0161195057523166
"TAOK2","TAOK2","grey","grey",0.114752684851275,0.118246310358497,0.10378705201781,0.0734593805787687,0.0895254713013781,0.103000567839353,0.104576693168703,0.105178375957453,0.0900007713101181,0.0726045112274799,0.0208938305917567
"INO80E","INO80E","grey","grey",0.0911169042302891,0.106551486123099,0.101847981510575,0.0881674074115633,0.0792714548391754,0.0977176381964848,0.0910801695765531,0.0781350137698503,0.091008975526017,0.0806309160413488,0.00607894707986632
"PPP4C","PPP4C","grey","grey",0.0713498476927096,0.0776147158953198,0.0713430177189467,0.0762437426100796,0.0836186600974126,0.0775487615725745,0.0550018523072913,0.0516026454794283,0.0641605696494042,0.0641803014595928,0.0109695711851544
"YPEL3","YPEL3","oligo3","turquoise",0.159168914603143,0.157655177086849,0.127836661655944,0.170313401937435,0.178331214787406,0.137267285449054,0.126030862902568,0.140306503313485,0.105425719092358,0.0876987161804301,0.0399580089727416
"MAPK3","MAPK3","oligo3","turquoise",0.0731374310834567,0.0927586051353115,0.0803985816858561,0.124108174434337,0.104177191892533,0.0863573919575407,0.0578656830017764,0.0576438225988123,0.0681089981912693,0.0673948123857513,0.0201055144274485
"NPIPB13","NPIPB13","oligo2","green",0.117601923068715,0.123622710971287,0.13523321463233,0.0645655777878886,0.0828867671807377,0.0980079930660094,0.12570992675042,0.117944628821476,0.109053797498727,0.0744059242936932,0.0250497512391914
"TBC1D10B","TBC1D10B","grey","grey",0.118399314984853,0.130394052323532,0.117284288908929,0.0951171182346964,0.102353370053069,0.110366557027561,0.111421352328225,0.105975136418718,0.103012911849349,0.0815549352022903,0.012240172958918
"ZNF771","ZNF771","grey","grey",0.0804008824299203,0.0859073391080761,0.0644318917375686,0.0725074820960389,0.0783017531602388,0.0769668188182007,0.0646590760828387,0.0689456132725626,0.0612453797205553,0.053187057522783,0.0176125016524458
"ZNF688","ZNF688","grey","grey",0.053818716919056,0.0674743231690501,0.0540087571447412,0.0874413830549253,0.0719891842794715,0.0641706253495198,0.0440058003167401,0.0394757068777699,0.0518359263879356,0.0491549406864879,0.00793616388594911
"ZNF785","ZNF785","grey","grey",0.124533488011779,0.123924083034313,0.115925665960879,0.0354376618652071,0.0833115236984522,0.0956216069610879,0.126974502586566,0.122913855565157,0.0967502861649737,0.0612529230755846,0.0173832146551112
"FBRS","FBRS","grey","grey",0.0954337820767748,0.0950784729754918,0.0790721900036216,0.0792735005208765,0.0998826143870943,0.0809077940605099,0.0794643779049999,0.0853940144450134,0.0683246089302229,0.0515757666457548,0.0279526402787382
"PHKG2","PHKG2","grey","grey",0.0514551057657079,0.0680135856046583,0.060112827697065,0.084103591921596,0.0746617918844236,0.0691025192731622,0.0401269982535048,0.0337653078665963,0.0521647531978766,0.0596041506742833,0.0179752919981787
"RNF40","RNF40","grey","grey",0.0793029486700508,0.0856511592790302,0.0796415104775441,0.0579275320992637,0.0696140296426268,0.0699937251318332,0.074233661756236,0.0728718207911441,0.0544066625345912,0.0439894216370135,0.0185100630043007
"BCL7C","BCL7C","grey","grey",0.11863419880581,0.126537480809824,0.115629083994721,0.0588790666737432,0.0802109904974814,0.111069929997069,0.116736032139825,0.108736516131824,0.102568318267627,0.0793468822597204,0.0237477642383512
"MIR762HG","MIR762HG","oligo3","turquoise",0.0579658164906437,0.0819723490462944,0.0735086576042849,0.109183412695027,0.0790818946255228,0.0726209978144097,0.0539793178409147,0.0363340157711555,0.0666868214042742,0.0631514342028791,0.0158813354585893
"STX4","STX4","oligo3","turquoise",0.152046806590977,0.172398060236622,0.130545667961108,0.228050228946109,0.19233581616518,0.179725799938722,0.0982502785525744,0.0957357494926187,0.143009194493679,0.143844857764947,0.0195209710530183
"AC135050.3","AC135050.3","grey","grey",0.153236424049585,0.152816678659262,0.143233915825405,0.0578637381500093,0.0983964518411276,0.138049322149863,0.145421119783139,0.139547348043384,0.13893876947768,0.114647813112122,0.0151225461529561
"KAT8","KAT8","grey","grey",0.112049195287046,0.11626042666553,0.0977337031383273,0.0640916403003644,0.0864869673853204,0.0986162890545537,0.102766586205183,0.109489366161667,0.0928793005411993,0.0647203192644122,0.0377738074909353
"FUS","FUS","grey","grey",0.288613894176595,0.298687892161176,0.254190344274346,0.211922329046155,0.255124962446457,0.250180240380309,0.255726313496207,0.258941119860479,0.214824650214428,0.162667089059265,0.0437453638467333
"AC026471.4","AC026471.4","grey","grey",0.0943478800362632,0.0969924769444708,0.0954323463243902,0.032296703198576,0.0586225186880331,0.080553074402755,0.101392342153015,0.0937582873958776,0.0850254105342739,0.0636588075421861,0.0121815275889782
"C16orf58","C16orf58","grey","grey",0.0879548986001105,0.10812207440679,0.107235286913614,0.101442875442251,0.0959564949127824,0.0816897569231977,0.0903631964981376,0.0851486563999332,0.0882461244464976,0.0533706727950195,0.0120980267765526
"ZNF720","ZNF720","grey","grey",0.164586285603516,0.169823111469546,0.148009913928921,0.110079222673707,0.125294245142522,0.165722295910733,0.136314754783664,0.128026302707315,0.150906133181231,0.134921130088633,0.0320900066059769
"VPS35","VPS35","oligo3","turquoise",0.10644865952947,0.137010717122093,0.118164293748353,0.171346279814,0.137897172603796,0.112716674501506,0.0911495584813792,0.0779224523957509,0.105294614115352,0.0881894035497515,0.0406667839345034
"C16orf87","C16orf87","grey","grey",0.105650683908932,0.100962964737814,0.0778387724273306,0.0596142060008739,0.0869959362602587,0.100663470252382,0.0845665093997155,0.0831366481992804,0.086297870865387,0.0748546774067728,0.0138093803331643
"GPT2","GPT2","oligo5","brown",0.256555400614274,0.254576569421383,0.208575935576817,0.188241536561825,0.22842210709653,0.264887684941657,0.195991588838949,0.190081887695584,0.214367650685476,0.193468181736425,0.0542318114230849
"DNAJA2","DNAJA2","grey","grey",0.0784154283237992,0.0906672926231257,0.0667279640381205,0.105533056409783,0.109961018093608,0.0830854807040219,0.0528130508491222,0.0603818806011389,0.0563824949940021,0.0493001997561198,0.0252116843546039
"ITFG1","ITFG1","grey","grey",0.384905577071782,0.38959222884771,0.367376984667851,0.187324472262183,0.257023059893347,0.348898753055122,0.380926426329486,0.35250602158935,0.355310845776998,0.265775406526195,0.0649757345345498
"PHKB","PHKB","oligo1","blue",0.368156483518452,0.359717977070086,0.311623452635758,0.217939790714148,0.289919213410515,0.332693298502281,0.319977803067237,0.311223500669374,0.300105496027904,0.24180425805286,0.0593209424823282
"LONP2","LONP2","grey","grey",0.342355705823743,0.33812851994802,0.293450628834959,0.181332798769236,0.259453513492167,0.297526021505383,0.305964536313919,0.306480902834987,0.279760794796473,0.19956793631444,0.0526797910517364
"SIAH1","SIAH1","grey","grey",0.194020545787264,0.194107009155592,0.158073739206807,0.145668013878509,0.181170749404032,0.178411750920711,0.161103569455933,0.165559452304346,0.154793541134773,0.123685042477262,0.0191111555437897
"N4BP1","N4BP1","oligo1","blue",0.243113135954521,0.230775151673195,0.194532954574352,0.120548116641006,0.180828426052935,0.208854021508378,0.212524303599154,0.206846676970072,0.176329582565613,0.13132601869861,0.0542990828327984
"CNEP1R1","CNEP1R1","grey","grey",0.0716853185687863,0.0901305566974027,0.0782591810669388,0.0997740729782989,0.0791953261313234,0.0906192604574382,0.0593229331589388,0.0458079113135396,0.0787066004114439,0.0805431436116989,0.028784564875625
"HEATR3","HEATR3","grey","grey",0.112023704279924,0.114949953360563,0.090889413731643,0.0882902556643248,0.105517209302016,0.100654117101435,0.0944811393673447,0.0955261209980691,0.0779954257355012,0.0662584420826452,0.0336961464994429
"TENT4B","TENT4B","grey","grey",0.193570890395685,0.18469218529441,0.150097162526648,0.0977187769627602,0.143296779059228,0.168095227201337,0.162025819884741,0.16443787375648,0.138285968820019,0.112469513444294,0.0425976620940024
"BRD7","BRD7","grey","grey",0.200441119084591,0.20754472159718,0.170943472774466,0.172177824329489,0.192475190992911,0.191074122738504,0.167201332229102,0.163275942709268,0.159075121038945,0.13471201702393,0.0242929246078922
"NKD1","NKD1","grey","grey",0.201808388138755,0.204611385105005,0.185038766539332,0.110101837874623,0.160601643601297,0.192463778579345,0.188241793114572,0.178805954981759,0.184512567704704,0.140661926130501,0.0407665706895532
"CYLD","CYLD","oligo5","brown",0.326416250044596,0.312581336423687,0.266628545645013,0.220861104177778,0.273089315979632,0.314364352569013,0.278500256792611,0.274577374076284,0.275485847214193,0.222087298594741,0.0471264274700176
"AC025810.1","AC025810.1","grey","grey",0.0826551056284765,0.0875931829994396,0.0719884570987303,0.035560521127485,0.0717051224587798,0.0801867870561494,0.0875382220910187,0.0801802051635197,0.0664662457251138,0.0763070761946243,0.0385283002625834
"SALL1","SALL1","oligo4","red",0.218003279188831,0.207241246437634,0.152230958451771,0.178282392934294,0.253129425423396,0.203583369157969,0.159193451306586,0.173129109562849,0.149991758386439,0.140531137955691,0.0397733869923218
"AC087564.1","AC087564.1","grey","grey",0.25830113935718,0.269225265007029,0.261091767143181,0.140695201703381,0.185522830974189,0.224827151512546,0.267508752369384,0.252280595911312,0.230440604475774,0.156215878022064,0.0320442777822882
"TOX3","TOX3","oligo5","brown",0.305788275183895,0.277184750202116,0.214399980680726,0.162303295892694,0.240917483704496,0.304616557386006,0.232476280109389,0.228184340313074,0.240702589437294,0.224545302594037,0.046231737577901
"CHD9","CHD9","oligo1","blue",0.444970210663105,0.432688814483628,0.364820248390352,0.261204761364216,0.358500834805934,0.387794418258954,0.387667433464418,0.395505257704574,0.351480140002501,0.260721613923822,0.0722771254911177
"RBL2","RBL2","grey","grey",0.275356062045566,0.290362707156458,0.256697267184868,0.20046882140582,0.240868948337695,0.240146827896935,0.253732607615066,0.2484623596072,0.22531140786571,0.167194709339962,0.0396001941816589
"AKTIP","AKTIP","oligo3","turquoise",0.111334759522593,0.132545450504392,0.108227562890824,0.164090064971246,0.147325125308576,0.123587167876988,0.0815274637615379,0.0833577312248638,0.0949099565987105,0.0958025046292172,0.00900558086839734
"FTO","FTO","oligo1","blue",0.437952448110839,0.4105919604244,0.361055358390097,0.178204760694896,0.310934718476067,0.353126081043286,0.399972260093126,0.413304011801091,0.330406340378823,0.224910874976781,0.0727917060103638
"LPCAT2","LPCAT2","oligo3","turquoise",0.208796839234864,0.235191574043698,0.217701091745744,0.216486463105173,0.195600202614601,0.22965465756442,0.185949082713956,0.154764444833045,0.221583377103402,0.202989248035512,0.0227788327841395
"AC007495.1","AC007495.1","grey","grey",0.0951038591386227,0.0923497687391041,0.0857824729694904,0.0443034181520521,0.070190601075884,0.0637963437837323,0.0998267032640817,0.113859355231099,0.0719986746090815,0.0258426269747198,0.0197837438085806
"GNAO1","GNAO1","oligo7","yellow",0.404280594361725,0.356267439530091,0.311411238628554,0.0954180994410062,0.257994314992561,0.259916049650475,0.411486344337971,0.47780744429064,0.26407922968111,0.0956533744413367,0.0501787304863613
"AMFR","AMFR","grey","grey",0.201664389097816,0.202267327939767,0.168024634700381,0.17365503306227,0.195977443196147,0.203434974133836,0.149305105631824,0.144461677149643,0.16312929345538,0.164352944226192,0.0392757505900906
"NUDT21","NUDT21","grey","grey",0.168011323801197,0.173306664227445,0.145047281957942,0.119428371654831,0.141559549040401,0.147647475735399,0.151310730793032,0.154086494881768,0.136428957975401,0.0827932258552536,0.0334807887987852
"OGFOD1","OGFOD1","oligo3","turquoise",0.120662345316914,0.145989361163522,0.102976140160395,0.187069488963194,0.163701553748033,0.125941808095043,0.0887873090817747,0.0852146685007648,0.099703807072624,0.0970973831171642,0.0457277054543581
"BBS2","BBS2","oligo1","blue",0.411164498581845,0.38863592332511,0.328555269645362,0.211881920308342,0.317185465021395,0.35269712760222,0.350979332658667,0.354453951607176,0.311329361523815,0.24521926123602,0.0671349954276609
"MT3","MT3","oligo4","red",0.198855314927146,0.190303415596233,0.109411502725575,0.267083248194123,0.304226302897751,0.21492368795796,0.0842229480883372,0.107440420040573,0.122602970203107,0.151877152566348,0.0543439868958628
"MT2A","MT2A","oligo4","red",0.122906942521772,0.135149818480621,0.0820409149829006,0.187064360899657,0.194390810809407,0.125644454661597,0.0662563894802861,0.0739205122410769,0.0820778324506244,0.0830935292740164,0.0252840382331659
"NUP93","NUP93","oligo5","brown",0.207668040472781,0.212476997490126,0.179181091134861,0.138852354050227,0.16900037327693,0.234130610783644,0.15759646057023,0.143491592995261,0.188836680583263,0.199242993655968,0.0314131925462647
"HERPUD1","HERPUD1","oligo3","turquoise",0.165821701213475,0.162887338089019,0.109259527895943,0.20179655445467,0.197637631071095,0.177217394868976,0.0896361712841778,0.0937125553471688,0.122319378443264,0.142015306789152,0.0199220674053755
"NLRC5","NLRC5","grey","grey",0.147788482869547,0.139989974939875,0.112624254153984,0.0574384025367607,0.101529050935814,0.133268499501476,0.11817630773895,0.118997429584261,0.114682684244784,0.0959558520925625,-0.00532376586462378
"CPNE2","CPNE2","grey","grey",0.314868516909096,0.310834193404684,0.287548163011547,0.171952331119009,0.231235052295061,0.261998616795593,0.303048772022166,0.305500385528065,0.260574553175061,0.173984856771154,0.0294415077405027
"FAM192A","FAM192A","grey","grey",0.160480244299731,0.165169345420258,0.128159327607962,0.138006538693573,0.16331858101773,0.148116797231403,0.132020481450374,0.142536500858182,0.12681628991052,0.0884779983827151,0.0356658096348094
"RSPRY1","RSPRY1","grey","grey",0.193674469403584,0.198495746700443,0.184829637821711,0.105502803554289,0.149940472306512,0.149637963013192,0.200904278509675,0.200264908712014,0.155065158825068,0.0828598661598237,0.0152618152682408
"ARL2BP","ARL2BP","oligo3","turquoise",0.132916402590778,0.156824050079438,0.142934249691901,0.15516426197538,0.135348834337261,0.127895179414814,0.135635100255815,0.124497439058968,0.124584743748183,0.088629695082191,0.0112498341102562
"PLLP","PLLP","oligo2","green",0.140376781224509,0.189187904208779,0.25683972080809,0.1924942357745,0.159824258008503,0.0650478046074988,0.251903080589691,0.250796663851783,0.137794540115445,-0.0263701581869115,0.00261521331569608
"CIAPIN1","CIAPIN1","grey","grey",0.0641058166538683,0.0799961853209709,0.0723479600814063,0.0679713378207919,0.0604324481817936,0.0632235962504219,0.0645467258816631,0.05600936292914,0.0582347028538576,0.0417425752323386,0.0103974480816659
"COQ9","COQ9","grey","grey",0.0945795098953259,0.109709913738792,0.100252004984793,0.0941465683322326,0.0987475549573254,0.0876762603932796,0.0944807246866012,0.089183959712994,0.0805311280699456,0.0597877190733834,0.0245494441100224
"KIFC3","KIFC3","oligo3","turquoise",0.122126713149268,0.15800844663321,0.167243238715014,0.146072880850068,0.111321911046176,0.165904689120468,0.124353626997262,0.0801343610619939,0.161359669884012,0.174474699997761,0.0236453360624382
"CFAP20","CFAP20","grey","grey",0.117203072403455,0.122963833549107,0.101254839694198,0.114651235596011,0.11917650264525,0.108665895265538,0.099410033741963,0.100797619238576,0.0973490113434917,0.0738174830912485,0.0387331520546111
"CSNK2A2","CSNK2A2","grey","grey",0.156825015087358,0.157443621753608,0.128619343921401,0.107960549287149,0.13345640280834,0.141922041196691,0.136202256351959,0.136540998361174,0.122689903977412,0.0874774256585772,0.0244158993618238
"NDRG4","NDRG4","grey","grey",0.0532733232276761,0.0484457242993256,0.0364033119588327,0.0290733146715454,0.0425733668643511,0.0370138970853753,0.037963620887131,0.0455136631415097,0.0277423878807935,0.0280050250656643,0.0501574066484962
"CNOT1","CNOT1","grey","grey",0.224171742032649,0.222807050889854,0.179099491837748,0.151482291252029,0.198742008205188,0.189976507632863,0.190730737413707,0.190246495328887,0.161747627292985,0.128812632550442,0.0337124324685414
"SLC38A7","SLC38A7","grey","grey",0.0708599499260852,0.0799940429113733,0.0799146716202744,0.0446373808410468,0.046759094333382,0.0670706145387999,0.0778937652911575,0.0674517405617669,0.0786561583110676,0.0528330064516944,0.00525344709641675
"GOT2","GOT2","grey","grey",0.120558681091674,0.126812053469111,0.104789272952761,0.0921004452537281,0.108634785101996,0.101311185984477,0.106712515428252,0.108049803391764,0.0971992306382655,0.0641803971164417,0.0174052499585369
"AC092378.1","AC092378.1","grey","grey",0.114186221098661,0.12561806118473,0.11865640991665,0.0706154372041113,0.0847660123972355,0.110114962257375,0.112630145047358,0.10077278830655,0.114565279449764,0.0811001390902117,0.0134730010446823
"CDH8","CDH8","grey","grey",0.233315644831379,0.214766441744617,0.178475273593907,0.101029061186369,0.185926716680687,0.179838754814882,0.214656632510577,0.229561711966337,0.140558859280415,0.089313143978041,0.056109586078959
"CDH11","CDH11","grey","grey",0.256178408735217,0.266424022966591,0.257883999431256,0.144827857675917,0.181792601981535,0.241080982997318,0.271887983314306,0.250887872053392,0.272682755787012,0.173512875650088,0.0485303021701229
"AC010542.3","AC010542.3","grey","grey",0.115493204167947,0.123384724885326,0.115296772218242,0.0531465821961298,0.0682300848396236,0.0877635846728252,0.11956918875104,0.113547692776977,0.0880149912467658,0.070151622636579,0.00361675495495287
"TK2","TK2","grey","grey",0.146937702144381,0.156902930841421,0.132776972031583,0.126001105903698,0.139360165959188,0.132610347888447,0.132677545766709,0.130293145150028,0.118309777056392,0.0869944175691482,0.0220892467421912
"CMTM4","CMTM4","oligo1","blue",0.262400423672531,0.241240341564526,0.195197446856383,0.120667860841194,0.192604126223398,0.220972972046527,0.221639531824889,0.227804030300344,0.181735503742188,0.149774944000627,0.0454054872608826
"DYNC1LI2","DYNC1LI2","oligo2","green",0.276239219518171,0.28837980669058,0.281575303956584,0.198198508922471,0.235719590503464,0.226351662516461,0.276595435626583,0.275428162589559,0.205239025974261,0.140419794738382,0.0373166646763659
"NAE1","NAE1","grey","grey",0.207754356788474,0.211969831625751,0.175652554355439,0.154095026524063,0.183726811681646,0.19299501849724,0.176218221582345,0.173251810931029,0.166739356050505,0.139302213309932,0.0367293948158941
"FAM96B","FAM96B","oligo3","turquoise",0.0809930762667134,0.107249390834024,0.0768231352463882,0.201490007571408,0.148002787902087,0.108814976457548,0.045709816123763,0.0444753854053049,0.0711518753885077,0.0829209581244143,0.018513740473071
"CES4A","CES4A","oligo3","turquoise",0.138981571360022,0.164478920273047,0.154496132507649,0.184500630764519,0.151963923537776,0.115199257413279,0.146188157077725,0.142818971761167,0.111954889270794,0.0718946770737467,0.0129450599518166
"CBFB","CBFB","grey","grey",0.328739291176108,0.332714327167085,0.293241484884645,0.198773846654099,0.255287642177799,0.298528627288938,0.302133804427918,0.289589210305053,0.269001100066217,0.204897480740868,0.0396183605490944
"C16orf70","C16orf70","oligo8","pink",0.200838511795419,0.21892348519649,0.214475744448112,0.146866043432363,0.156745325175542,0.204933980006608,0.199007888421316,0.168966835455274,0.232033725303231,0.168392526445821,0.0318172685414081
"TRADD","TRADD","grey","grey",0.0901096540065475,0.100215662395553,0.0919973478022216,0.0883305025915549,0.0930574152573173,0.089003347534163,0.0848582129234548,0.0842759032661264,0.0784409358490394,0.0553773167445813,0.00329765002211148
"HSF4","HSF4","grey","grey",0.0708548697322929,0.0857690340998399,0.0748702592298888,0.0812136087864377,0.0726171788648787,0.065005447871738,0.06078014435891,0.0563773173129981,0.0605293795199911,0.0558274976980935,0.00683183673476015
"NOL3","NOL3","grey","grey",0.0773027053182405,0.0793118894957577,0.066537992820105,0.0426766293109609,0.0605275819833429,0.0532001763841927,0.0713998171056767,0.0839337452072066,0.0472528085214979,0.0265397466921661,0.0198484351516189
"KIAA0895L","KIAA0895L","grey","grey",0.107176802266041,0.120605949614021,0.0882004803121759,0.128027540365985,0.115118288723768,0.120234598025254,0.0774023651325745,0.0688164814008435,0.098735822105873,0.101379007928094,0.024342849065499
"E2F4","E2F4","grey","grey",0.0965388878800289,0.0909859059376926,0.0713271357284189,0.0838231705928257,0.105133803231188,0.0934384574552618,0.062011206480348,0.0714544696232528,0.0667113202570368,0.0625216821136464,0.0243635893808342
"LRRC29","LRRC29","grey","grey",0.0868706712518191,0.0958043601743669,0.0943910650127641,0.0185092809588856,0.0385842369006464,0.0871617265135629,0.0956525192393925,0.0816283453799466,0.0896557792773023,0.0784443509033674,0.0193392348876341
"TMEM208","TMEM208","oligo3","turquoise",0.0373887780901332,0.0719843405980686,0.0572425094430832,0.172363381446514,0.106054889184736,0.0754083780758484,0.0182863585445555,0.0071790732084657,0.0507940297529577,0.0687267232910604,0.0120620556784916
"TPPP3","TPPP3","oligo3","turquoise",0.0755751330892661,0.11712343154404,0.118333845540906,0.197014375567714,0.128798388574508,0.093657377529009,0.0819009855421328,0.0659247429302335,0.0905375556364305,0.0734949458250883,-0.00410720264266767
"ATP6V0D1","ATP6V0D1","grey","grey",0.106572302961853,0.126398194849744,0.113598301605866,0.116633860354276,0.107177559805496,0.107464869716637,0.0981226587875461,0.0874664113277451,0.101200358786541,0.0804216642523373,0.0219066934086186
"AC009061.2","AC009061.2","grey","grey",0.132206229405819,0.134066084499159,0.120030253106768,0.0492937653100986,0.079745888480062,0.127986991704627,0.127716614148504,0.114795182824441,0.126296954669076,0.0974762347848453,0.0214193978808853
"RIPOR1","RIPOR1","grey","grey",0.089148588855716,0.0946267663827832,0.0789316112051421,0.0527351089616386,0.0677922150506299,0.0917353923376596,0.0760330083424521,0.0678623230549579,0.0834310426737725,0.0708495304899663,0.0351505661573223
"CTCF","CTCF","grey","grey",0.159704962179813,0.164812538560101,0.143724632113609,0.091059969608248,0.125508720900382,0.140746191077043,0.154259981404685,0.1517360160498,0.128019915814301,0.0938076201508389,0.0163220522332853
"RANBP10","RANBP10","grey","grey",0.109950798346544,0.121075288671183,0.107967698738294,0.0556117054244077,0.0782941816283713,0.100792244766052,0.110781635192762,0.102896701211997,0.0942356620960003,0.068627880479994,0.0117990267233466
"PSKH1","PSKH1","grey","grey",0.121988157124384,0.125883047605727,0.103105164246536,0.0795210981269859,0.105964735798701,0.105426488232711,0.112409923326907,0.107231089360905,0.0914343920637966,0.0706382249879694,0.0142660264384356
"DUS2","DUS2","grey","grey",0.105242504920062,0.111898713126917,0.10925681569333,0.0562818812291379,0.0792148731064964,0.0920439422439378,0.105582551578588,0.0977096560119729,0.089186487585059,0.0692469319209545,0.00852910698332985
"NFATC3","NFATC3","grey","grey",0.231430832545303,0.226371487643699,0.200855089012177,0.0952291640761947,0.163144715572476,0.189390137775118,0.212619968034448,0.215674531460426,0.168394815593431,0.118728927270476,0.0323531122242337
"SLC7A6","SLC7A6","oligo3","turquoise",0.0739673732303297,0.0970851552778688,0.0953505609228301,0.0982744086097423,0.0812501843139968,0.076618254910439,0.073996289635446,0.0642299097357684,0.0751334458924628,0.053949664743501,0.0147062369421278
"SLC7A6OS","SLC7A6OS","grey","grey",0.127115499596575,0.1421475509603,0.123222477009588,0.11218933949732,0.114519402414386,0.120092257765877,0.120528794025061,0.106465248688656,0.113737311069005,0.0861662202789833,0.0266447569308402
