"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13"
"GLCE","GLCE","grey","grey",0.217887164567072,0.0981516675876017,0.0770142194760632,0.190373914734403,0.235634968997277,0.189803249845653,0.156114854782929,0.161101970973257,0.0827441706468467,0.206345795075803,0.192179798892215,0.153530061935635,0.0364021866496812,0.157479560282203
"RPLP1","RPLP1","oligo2","brown",0.07855247483131,0.0778746542218824,0.353428101645741,0.0564026854245089,-0.0545783511283914,-0.046694301576949,-0.0267710280514045,0.0537869197743802,0.219878511908577,-0.0393531559071838,0.0879854132377758,0.132361263930236,0.00689935240136767,-0.0117672292498819
"UACA","UACA","grey","grey",0.196881193362987,0.127495333478677,0.0422371904797345,0.152768271267688,0.185779154821198,0.181910355200926,0.185059308007778,0.164809916439964,0.0704595230137392,0.206217296504948,0.154480263709863,0.093030405406083,0.0291031879344768,0.157141937877392
"LARP6","LARP6","oligo8","greenyellow",0.154269881472751,0.127882226767814,0.241859996700809,0.111375292842373,0.0612278368167877,0.0785563506918119,0.110635319577386,0.180051411780975,0.291461504316264,0.117821638937242,0.110841136405933,0.180820929806634,0.0250194403470174,0.0806718359429701
"LRRC49","LRRC49","grey","grey",0.110733402201678,0.0797432077037917,0.035314872773854,0.0845912294306379,0.0853963646809929,0.092304420694516,0.100150068901677,0.0975790841098077,0.0538848225779445,0.108797956076065,0.0927179965022517,0.046057085354821,0.00787812166952794,0.0899226801922245
"THSD4","THSD4","grey","grey",0.0994082509820547,0.0459904922022572,0.022719257205077,0.0905075996057566,0.102964450017868,0.10051422567343,0.0900461535208572,0.0902021931482784,0.0369028138285687,0.105138237695465,0.0744151971092403,0.0663329775489749,0.014691308198909,0.0762607112644031
"THSD4-AS1","THSD4-AS1","oligo2","brown",0.126813668323685,0.114793972962219,0.220295371533675,0.109823092615004,0.0299523812131969,0.0531765676349192,0.0752935449526458,0.114776689234613,0.181968668182441,0.0605091407793154,0.105757360631675,0.13416993492969,0.0168598431136523,0.0606885483877189
"MYO9A","MYO9A","grey","grey",0.2830735412421,0.167894026217507,0.0872408767357624,0.237481449877718,0.261457089892911,0.250363272820898,0.245245010141234,0.232946143203478,0.119153678281775,0.268758819295806,0.221093681694845,0.155509082967283,0.0425673822705982,0.206479029427558
"PKM","PKM","grey","grey",0.114496143432224,0.0493104759641987,0.143766695741105,0.0888775424612051,0.0829983711615163,0.063690186138324,0.0606881861063331,0.106890233780672,0.131375936159424,0.0795616645145436,0.0917440398840496,0.145604204561783,0.0566336904150396,0.0409534496580318
"PARP6","PARP6","grey","grey",0.151054404619778,0.0909140437453338,0.0236373889668733,0.133513961575319,0.146457385212898,0.159859756276091,0.145260482926549,0.118983239564199,0.0454849749832318,0.15478049943941,0.129403066886519,0.0634837700330561,-0.000632127121233607,0.115488303743899
"AC009690.1","AC009690.1","oligo5","black",0.178775817617445,0.107581188504778,0.014086790948152,0.197668618943379,0.184153154232319,0.233725876772178,0.17659754593286,0.131489000245602,0.0341305586461631,0.178629599735574,0.12000900624248,0.0678108793057111,0.00984274073846177,0.1317244232882
"TMEM202-AS1","TMEM202-AS1","grey","grey",0.135048504349887,0.0897868036666574,0.0446014429614381,0.121492371869548,0.113833998779493,0.121305216960876,0.11561425841744,0.104339827977103,0.0564896013321306,0.122707673677269,0.117026440350915,0.066887149745887,0.00778858722893885,0.104086601510794
"ARIH1","ARIH1","grey","grey",0.262337262287435,0.193606918717929,0.0943427315740341,0.232968556372306,0.206753958889471,0.237025831861933,0.239445963029093,0.243812737296095,0.144665554310019,0.246568335615584,0.184391261106041,0.133531079763623,0.027638992655496,0.199943654880206
"BBS4","BBS4","grey","grey",0.11341891752626,0.0530091550262029,0.0358741084032428,0.0867337820816841,0.108110700970262,0.0975412245802995,0.0883612730890811,0.0853884834239568,0.0446887015018267,0.103968836169571,0.108572643094565,0.0703486208924001,0.00191075808791924,0.0645943710057499
"ADPGK","ADPGK","grey","grey",0.0926883694752762,0.0752873388814799,0.0461149254928169,0.0834068484705444,0.0632585178809749,0.0747146139011295,0.0772698177453073,0.0762459667473575,0.0566300538867367,0.0784369798951883,0.0781051052587679,0.0435933343828827,-0.00163727279436638,0.0648098628492662
"NEO1","NEO1","oligo9","magenta",0.408734162723871,0.346691484222583,0.135026552696729,0.302484110263908,0.316811474602843,0.376119313524522,0.451393387033061,0.437428998396089,0.273439266208719,0.491551860847085,0.309624870449084,0.206091655152842,0.0417124768697928,0.369354575954104
"NPTN","NPTN","grey","grey",0.137761863765003,0.083884934444761,0.0799610997396457,0.10853985579451,0.121460446650129,0.111176450607973,0.110030399268263,0.121871583245962,0.0823980553688963,0.127058786693495,0.106026269808205,0.112640924739775,0.0541460326040508,0.0894061407218663
"SEMA7A","SEMA7A","grey","grey",0.129610809326959,0.0200979417726467,0.0823419889230289,0.0823876656110929,0.150424402689876,0.111139233113612,0.0981318143781905,0.11280705056784,0.0831239044274277,0.15666338724254,0.116719223602852,0.166824750667392,0.0340027733741675,0.0581031100186494
"CLK3","CLK3","oligo3","blue",0.0722777708752291,0.0723030994419166,0.0557424925323703,0.0916717416118117,0.0289672564240701,0.0611911023558297,0.0623688669026801,0.0576216105850371,0.0577264046658821,0.04573610865361,0.0492816011844106,0.039387413302136,-0.00526067098682728,0.0520852103808822
"EDC3","EDC3","grey","grey",0.100375796263853,0.0673714200558771,0.0634993499836023,0.085825413681253,0.0744476120837871,0.0880404653852092,0.0819519536613379,0.0921824778112714,0.0754418748754213,0.0894850411855422,0.0765473923984617,0.0833391125484019,0.0192437049946601,0.0635938368504217
"ULK3","ULK3","grey","grey",0.0771266081533373,0.0457585537005429,0.0538648345995586,0.0645911095362787,0.0611012686444481,0.0607385120922569,0.0542017786116286,0.0683395751775521,0.0525086392655413,0.0658573957989061,0.0535289568111038,0.0558187507326484,0.0313679775167251,0.0455335726086972
"SCAMP2","SCAMP2","grey","grey",0.125552778491855,0.0732409563809134,0.106629900067416,0.1007715856541,0.0920344573598943,0.0982418425580023,0.093313039656603,0.113223678090005,0.107503684003772,0.111396786885522,0.0941637666361324,0.111011095009027,0.00911964712779613,0.0727349118572529
"FAM219B","FAM219B","grey","grey",0.0905675024500035,0.0585774551117157,0.0611758539393353,0.0735455573805636,0.0604740348357737,0.0624742813394799,0.063769171310087,0.0727683369065249,0.059772763035808,0.0666625533223081,0.0683367145505579,0.0620018242546464,0.012378077454586,0.0510859508090252
"COX5A","COX5A","grey","grey",0.0711482780456947,0.0334815030054726,0.137313815319764,0.0535477041309913,0.0387397641105708,0.0303562589987434,0.0293648893341611,0.0549103794655059,0.0965996624578332,0.0360341638558647,0.0635905618141536,0.10574036836582,0.014279614532898,0.0155854965644143
"SCAMP5","SCAMP5","grey","grey",0.120997052331691,0.0531998196870755,0.0513008218073322,0.1090352833541,0.125857062633566,0.125822226018729,0.100119506538825,0.1092417762353,0.0653761690224301,0.126279822333571,0.0878400808172088,0.0994635603645627,0.0510407370997051,0.0816175442497457
"PPCDC","PPCDC","grey","grey",0.162876279840984,0.102489185962044,0.0126895356876426,0.149715420759843,0.157138793138765,0.190994114711939,0.174239494082274,0.145732462622417,0.0450915044732514,0.180735338830474,0.103040748922205,0.0737933390783823,0.0267588595663851,0.134372937368584
"COMMD4","COMMD4","grey","grey",0.0918908950016384,0.0542637837582974,0.0554917551697841,0.0764201275857008,0.0639486427542264,0.0758637896193163,0.0688435648054336,0.0688944543006229,0.0551731874168345,0.0694336113758427,0.0667980787484321,0.0603861060844234,0.00451794597058344,0.0579723789180356
"MAN2C1","MAN2C1","grey","grey",0.120875787135262,0.0559828806950102,0.0369463661313012,0.11771672377416,0.123308501430444,0.13612375504841,0.106440857951089,0.0969595725963581,0.0369042399997909,0.124441493740851,0.0891396838435492,0.0758928980898767,0.0106922885772059,0.0728057857483963
"SIN3A","SIN3A","grey","grey",0.117251887636256,0.0929599055662502,0.0491176651462416,0.0890478376788963,0.0799083775204789,0.0932162804737033,0.113082696146966,0.11102953227213,0.070065706956515,0.106146318530066,0.0816280566024861,0.048402232830469,0.00826330122804268,0.0840801049843443
"PTPN9","PTPN9","grey","grey",0.101322121373259,0.0302467190976333,0.0281901281124874,0.0878778707409242,0.119334373271248,0.109255073862415,0.078890795258652,0.0745027813691111,0.0304009802258216,0.106154133711149,0.0739085082586333,0.073690098074508,0.0225178987268831,0.0423387491819487
"UBE2Q2","UBE2Q2","grey","grey",0.128568579599467,0.0642694570194249,0.0655193456789195,0.0949371665125628,0.12336112494787,0.103368915821577,0.0947389657513211,0.0998121042678762,0.0590811966394216,0.115493917266337,0.104711195385545,0.0872888686786132,0.0296784680035078,0.0715773646160235
"FBXO22","FBXO22","grey","grey",0.156811180088854,0.102572680013478,0.0693233751163999,0.134362382673873,0.127937142024748,0.138961611305181,0.12972896448629,0.141678229858845,0.0851015015195814,0.149026322553008,0.107701754351167,0.0936731427668852,0.0232854054436115,0.108294991959272
"ETFA","ETFA","oligo4","turquoise",0.122628375119913,0.0214006068662598,0.0429762278186862,0.0779603296468615,0.162479162795877,0.10835680292829,0.0829291387085725,0.0827250212352378,0.0339016222352067,0.137229551659826,0.121945242201623,0.10541662862341,0.0152264472236254,0.0649523089051068
"SCAPER","SCAPER","oligo4","turquoise",0.397093461894231,0.217602145172769,0.0934943379310044,0.320405504959333,0.40872076520946,0.374798566843999,0.357819691837748,0.344826574636141,0.153146391466226,0.422664376249977,0.314573204859767,0.21663912553887,0.0351206726626839,0.303512340617134
"RCN2","RCN2","grey","grey",0.142255167631849,0.103798610206357,0.143175298865448,0.101480424675131,0.0783323097843222,0.0657234910622407,0.086166352916693,0.108133012632179,0.126936696500664,0.0905465835516514,0.161489767795904,0.114712709793331,0.0225280402819525,0.0840688468920096
"TSPAN3","TSPAN3","oligo7","red",0.100963088145892,0.0971231359323246,0.110948545499489,0.0741755191156176,0.041711501602879,0.0576190303923531,0.0840452196500884,0.126164038487069,0.138649816909115,0.0768809870701329,0.0622044148537872,0.0834611060481091,0.0341317898918597,0.0580910943467631
"PEAK1","PEAK1","oligo7","red",0.309831801659052,0.31142025188039,0.113890194198945,0.251444039268762,0.197700714409027,0.270676987285046,0.324896308374177,0.379922465269434,0.251457960743777,0.311996207487565,0.183529443720206,0.143892012564755,0.0664234845001222,0.274335667743775
"HMG20A","HMG20A","grey","grey",0.175513432161378,0.106663156607021,0.0591751240263933,0.146253860009478,0.15761068349808,0.155684107499927,0.149192809799528,0.15453547679944,0.0769852083897052,0.168339317963201,0.133143065240102,0.0990306413804307,0.0218218629045377,0.136993437969527
"LINGO1","LINGO1","grey","grey",0.191968882081629,0.13170906407985,0.223248854164291,0.23977371750903,0.129936456064969,0.175053120927219,0.122932388976476,0.18511711162692,0.164374563005218,0.107498203844564,0.0615831641645228,0.163329419336399,0.0895477428166732,0.103074558409268
"TBC1D2B","TBC1D2B","grey","grey",0.0991568756557856,0.0812995865651052,0.0435986501826389,0.0813881821421488,0.0665029294980751,0.0843912057888628,0.0934083867731819,0.0975686520472059,0.0741110808429915,0.0936260536969853,0.0716923365200415,0.0459070838238241,0.00173157423055019,0.0726846623793525
"IDH3A","IDH3A","grey","grey",0.110632889151801,0.0802032198958875,0.100980531023874,0.0943059009121695,0.0663547315128818,0.0770004519940886,0.0770718177456465,0.0991013054255127,0.0967975678432767,0.0752668132214625,0.0850959775727855,0.0877855492129509,0.0318669480417159,0.0633762831048586
"ACSBG1","ACSBG1","oligo4","turquoise",0.211771887849264,-0.0569553363604157,0.0516293136484226,0.172597799688857,0.369662383097259,0.210469855503637,0.0863170374974914,0.0878773758056635,-0.00935040552833004,0.233137621668416,0.217319899698222,0.244768670757371,0.0471355640479371,0.0589246748623116
"DNAJA4","DNAJA4","oligo3","blue",0.17242340026467,0.0953447343097838,0.0608408452564896,0.291995603982605,0.173347774062599,0.208597891858654,0.129676160780226,0.0785395315345414,0.0224633773080912,0.12591280298529,0.113740637879897,0.0956874642473625,0.0213316607194689,0.117748337221053
"WDR61","WDR61","oligo10","green",0.152463783818165,0.0620704892790558,0.117823345768428,0.138693062489587,0.133111960074526,0.10660621359826,0.079528493909142,0.0898952909254709,0.083025776201068,0.108901941920794,0.209293000037213,0.142053413595431,0.0140570497698859,0.0709480621359015
"IREB2","IREB2","grey","grey",0.152919497043485,0.136530029032143,0.0815224399403984,0.139375149308162,0.0906824150899618,0.11893814195417,0.128953328117164,0.140397050329704,0.112571462820635,0.124124571745286,0.112250396975065,0.081959839174359,0.0248362411752883,0.120086768125834
"PSMA4","PSMA4","grey","grey",0.0938308896254157,0.0638941196813756,0.11015647608733,0.082992989304527,0.0572919942947861,0.0638741770048101,0.0642373975703631,0.0873328092005406,0.102167932519974,0.0654777503326543,0.0667237573732812,0.0951638766202985,0.019390834797606,0.0467441841578233
"MORF4L1","MORF4L1","oligo2","brown",0.241523379317391,0.149147684121054,0.278830488378718,0.202047094456234,0.157712729559551,0.157582773330301,0.155334478745393,0.215672877346015,0.243198843784259,0.18200184901345,0.189199131789577,0.237587628240542,0.0204737283141462,0.128894962065947
"RASGRF1","RASGRF1","oligo4","turquoise",0.356264417567453,-0.0670788226943077,0.0752157307552138,0.339946708005205,0.576180964912641,0.41344137004476,0.214909697293757,0.189411370134801,-0.00549039663297268,0.409206569771062,0.311407460095802,0.355404515208073,0.0374035404253972,0.144336063589448
"TMED3","TMED3","grey","grey",0.125833478901548,0.0473088305541771,0.0756442935110128,0.104827095869942,0.128489315318562,0.109237092630548,0.0855653317347121,0.0926613522483212,0.0603202797602329,0.114998519058129,0.0988486306960409,0.110542806040781,0.0140058455854571,0.0735412164540469
"ZFAND6","ZFAND6","oligo4","turquoise",0.233236512875847,0.0825205910938962,0.0898654231160134,0.180656529150512,0.255159428598317,0.203080208030176,0.165025845283387,0.185774093139536,0.0958699693941067,0.231524691058548,0.184937341027721,0.178885482574225,0.0458487748447824,0.131714961794778
"AC016705.2","AC016705.2","grey","grey",0.130132383325495,0.0753073430474843,0.0379040769057725,0.101218359255913,0.127080392335985,0.119508429002494,0.117991539282916,0.113797622923873,0.0530260603284918,0.132823140566281,0.110443704597626,0.0735975804495249,0.000894429348421994,0.106046817237102
"ARNT2","ARNT2","oligo4","turquoise",0.212821681880076,0.137150643655605,0.0628729739400296,0.175716296074003,0.208747200758163,0.21351105416223,0.20761882602137,0.199772682504639,0.100044760118927,0.232759618340527,0.171471716441261,0.119483944171723,0.0174830079456865,0.165059808892708
"AC027808.1","AC027808.1","grey","grey",0.154191023350709,0.0990374284808063,0.0245344081399692,0.122892340210704,0.139503083884104,0.14420336863129,0.154311917735217,0.128513959352842,0.0502174661407678,0.166912960249414,0.119544108543672,0.0589770923225026,0.0104536891397309,0.123687119587454
"MESD","MESD","grey","grey",0.164409044535222,0.0932180155549903,0.150059862471046,0.119988674120763,0.117994515615563,0.104023912228466,0.110472516166326,0.123596512339126,0.134612766616202,0.129154257812057,0.181886103067306,0.152542287860313,0.00390465292363141,0.090997995275034
"CFAP161","CFAP161","oligo5","black",0.145270288452206,0.00773178516701941,0.0106508359716504,0.19574813791233,0.209587617851449,0.205695904559268,0.0918407079528294,0.0676370611627445,0.00228349523246968,0.143744997053601,0.110959370698767,0.118012282203924,0.0304126100836406,0.0706213922949547
"EFL1","EFL1","oligo3","blue",0.122043328036206,0.0758695564732496,0.0331854879086326,0.145351247953831,0.108557801100426,0.126292904443338,0.0963454294164759,0.0962253647935688,0.050937568000654,0.104021281491012,0.0773658969284229,0.0699498110310373,0.0297419093058744,0.0749838265091224
"SAXO2","SAXO2","oligo7","red",0.140753768554159,0.0842201376949365,0.0595201073286587,0.11061712008952,0.118897224998267,0.124063761875534,0.12219948254552,0.153949003237986,0.0984375273089908,0.149659561173129,0.0862836760488108,0.0935613019896675,0.0155374301857204,0.0996403963079538
"CPEB1","CPEB1","oligo4","turquoise",0.273195524152374,0.0935068897160901,0.0491821188471572,0.256904666289604,0.335076609383715,0.291384182593871,0.223698923732291,0.184307462054567,0.0512056960438573,0.290567520790511,0.227120901676863,0.182170158191171,0.0350959653431831,0.17020427403183
"CPEB1-AS1","CPEB1-AS1","oligo4","turquoise",0.17796131280276,0.0702172478296345,0.015944093323368,0.162041066127484,0.223015005787863,0.196705346780092,0.161498511268287,0.133501993953961,0.0217270184726012,0.202340282605662,0.146968359109803,0.0986759494971451,0.0298817517823632,0.128688250890772
"AP3B2","AP3B2","grey","grey",0.0954686457266158,0.011909376981322,0.0361384213935776,0.0721253514322461,0.127900726623352,0.085545662005224,0.0588159836939927,0.0529881021657822,0.0212116607811248,0.0934185371774794,0.109166894044235,0.0797008356259688,0.0328094367131451,0.0420531237777475
"SNHG21","SNHG21","grey","grey",0.0655575339935514,0.05050968995951,0.0870186766752532,0.0556422168003522,0.0255150001958689,0.0294358692417059,0.0282366107130485,0.0483154981980703,0.0685023120189803,0.0294925990651946,0.0629629425382239,0.0588053419668628,0.00966242294619466,0.0331920882714561
"WHAMM","WHAMM","grey","grey",0.131974096845223,0.0961435612672468,0.083038774827219,0.10510464734209,0.0844352112183648,0.0989237032885729,0.112191210146298,0.119557742747866,0.100018850215103,0.113891397384641,0.105801847424818,0.0776089523478832,0.0226639067558647,0.0863266613829526
"C15orf40","C15orf40","grey","grey",0.123600234859269,0.04604319105658,0.0498490597827712,0.0999750668517233,0.133776449357662,0.114737917288957,0.0951212605656733,0.0840031041636434,0.0403861221793128,0.117695139015696,0.11473413634576,0.0891199828799953,0.00478856054139067,0.0802446686285135
"BTBD1","BTBD1","grey","grey",0.155717512159548,0.10419352403711,0.095966139145171,0.126781533997708,0.111775717534233,0.122687331108645,0.119790267999313,0.142488193384408,0.120696736874367,0.131426387821531,0.110938672390411,0.111824724076274,0.0181195275735011,0.0968223506602236
"HDGFL3","HDGFL3","grey","grey",0.18678244459784,0.0928813597029233,0.0917409827504688,0.150955396381979,0.181426569266218,0.15741196959372,0.13642698132159,0.150518395861163,0.0914393493926228,0.17197338973157,0.153465205641911,0.138665252934274,0.0299144619602864,0.116735708224946
"SH3GL3","SH3GL3","oligo6","pink",0.481944887762338,0.417558888194167,0.080015659422667,0.421409716941535,0.393969599243456,0.485373418227288,0.560207209261795,0.462663172135721,0.226547186279453,0.523312785779809,0.371148602067949,0.192819927608429,0.0401712112546294,0.457813693645811
"ADAMTSL3","ADAMTSL3","oligo7","red",0.256602150072163,0.261219486958315,0.0345481295552917,0.20048714561509,0.176454436295324,0.249994102532026,0.314087321187248,0.318043970311108,0.166652346461944,0.296264003580933,0.158353298478405,0.0771355606861463,0.032815653807452,0.268736315837834
"WDR73","WDR73","grey","grey",0.117264915358048,0.0704034511940181,0.0542979492540549,0.100575440712685,0.0913000257223706,0.104898342315834,0.0982397674054029,0.0907006483809374,0.0622912907325376,0.105836302419268,0.109321518740668,0.073870226058212,0.00823640927154763,0.0753412775719493
"SEC11A","SEC11A","grey","grey",0.138065029669078,0.0856001218230165,0.098972543018873,0.122313406110763,0.102285220075115,0.118962259195207,0.106173947819842,0.108271808470315,0.104775492756165,0.113719792179038,0.105638129332755,0.0996272198064006,0.00921661335927917,0.0817562269678474
"ZNF592","ZNF592","grey","grey",0.149917818381991,0.0883836253763017,0.0584577511320108,0.123642737977486,0.133514975366809,0.140447772890685,0.134358159163693,0.145656303792625,0.0970622823113746,0.164283836364249,0.0938799132552165,0.101099650243116,0.0254644671773122,0.0940817015791455
"PDE8A","PDE8A","oligo5","black",0.451487530286769,0.354219116005852,0.105565589627184,0.445173849089543,0.379100328795688,0.507961049335076,0.477718470801403,0.409331828377198,0.207503899669285,0.471502103987684,0.328738768033165,0.204477976414948,0.0298290090518049,0.367152004179307
"AKAP13","AKAP13","oligo4","turquoise",0.115509016268112,0.00379464428511078,0.0430968016181205,0.0867812721511518,0.164763792727565,0.108114193653501,0.0678262995701334,0.0828818693118789,0.0265983035640516,0.124333441165932,0.0990397142153291,0.103119742479987,0.045582828525323,0.0433394339257216
"NTRK3","NTRK3","grey","grey",0.0377373789607433,0.0525495412480056,0.0193199337932547,0.0319613222705343,0.0115314869396143,0.0396933567932544,0.0449863587956395,0.067075374365535,0.0482249088737721,0.0391671887619183,0.000932131658706766,0.015159499123822,0.0973281985215621,0.0169833362458699
"MRPS11","MRPS11","grey","grey",0.107776676729236,0.0779698638528415,0.0765705517799792,0.0976640828684314,0.0695794101907131,0.0900946449517483,0.0959865907613157,0.0983036905602886,0.0796855535497016,0.0953311074559769,0.0945663665760743,0.0720988589408901,0.00474966534453304,0.0715009499488031
"DET1","DET1","grey","grey",0.0780720010162452,0.0510387118928529,0.0382137340332362,0.0703707562756277,0.0650429100647781,0.0696251993532965,0.0638142780076871,0.0552821645555293,0.0433608262244899,0.0632929454669119,0.0676981253672331,0.0449933220720433,0.0304425659461391,0.05248561652735
"MFGE8","MFGE8","grey","grey",0.138213270671471,0.0227881377149337,0.151676029353275,0.131626181449162,0.125296857556696,0.0909556107681734,0.0459626529547697,0.0828040390505151,0.0886358750229252,0.0835866660747409,0.124474881032781,0.158790110986373,0.0137126809643128,0.0347252986852966
"ABHD2","ABHD2","oligo1","yellow",0.0946747412427864,0.12717743697489,0.0679384136849382,0.106366712342832,0.0294904797106867,0.088578510161798,0.0886088439987115,0.106922157713245,0.0963423275125675,0.0714704478485356,0.0316819417713629,0.0413405566820973,0.0395151073366968,0.0408666950846488
"POLG","POLG","grey","grey",0.0894498132456898,0.0849479897326225,0.0805927014552305,0.0835689862573812,0.0361593236840449,0.0663000823268545,0.0777329915670942,0.0982868661190481,0.0994740610432366,0.0658629391099836,0.0524377772289093,0.0579202193130972,0.0124121129433892,0.0636911024400372
"ZNF710","ZNF710","oligo5","black",0.146712196325803,0.0803152428307067,0.0167937661842772,0.157257719544653,0.162552880708787,0.191144177700356,0.143537693322341,0.124935984332915,0.0387514317521134,0.160250642372487,0.0818960022265176,0.0813370901080001,0.0283376368735781,0.1065667417113
"IDH2","IDH2","grey","grey",0.12274895011369,0.041488057119345,0.0804346180872681,0.0867974701290013,0.134182997878824,0.10330722546618,0.089472958478726,0.0918774514140629,0.0655365079212685,0.125840808229439,0.128709253209089,0.119566237047785,0.0132578863708446,0.0686232639321254
"SEMA4B","SEMA4B","oligo4","turquoise",0.248420645223626,0.0952439780899857,0.0362943457061899,0.240004350424866,0.289921047983941,0.280428651827501,0.227741565415686,0.183705427614335,0.0418543962691789,0.276682330919871,0.21607238855712,0.143798890734362,0.00888181635388886,0.183186382347531
"CIB1","CIB1","grey","grey",0.0748939339424993,0.0370802816370381,0.134292597251712,0.0675350130835352,0.0376753703370287,0.032236431476377,0.0283351806237234,0.0569474004482917,0.103203637429399,0.0367750739929334,0.0699008216071198,0.104501065320041,0.00871407197297883,0.0260647667441741
"AC091167.6","AC091167.6","oligo3","blue",0.0822666155847338,0.0596846179306896,0.00532040155097845,0.129918869839005,0.0755548927080568,0.107834128228526,0.0728247970684115,0.0479090412422724,0.00498963066280966,0.0640671487179882,0.039303742867604,0.0261373577822454,0.0073334974880769,0.054788176248863
"IQGAP1","IQGAP1","oligo4","turquoise",0.452676709816824,0.195497681307182,0.172969253431607,0.367712045768414,0.489396169300616,0.41697033182211,0.374233134300805,0.365615311740446,0.193259211132642,0.474267610444087,0.386489893083538,0.333725800448476,0.0285765736513775,0.298176156375787
"CRTC3","CRTC3","grey","grey",0.331366219011239,0.20148296027684,0.154572730812668,0.310676214909693,0.30504148374993,0.312171577157249,0.288954582840625,0.268413292815178,0.164219984462829,0.317161530381986,0.262081544518029,0.209141643233458,0.0317727151349301,0.236794231701811
"MAN2A2","MAN2A2","oligo11","purple",0.216824527168135,0.0827883443926786,0.188337239840764,0.159503006164451,0.204115189298945,0.165718766867123,0.154627726586358,0.188944513879062,0.176754521572068,0.215281957333232,0.19617755150943,0.27980688659376,0.0195545022052837,0.111972026367055
"UNC45A","UNC45A","grey","grey",0.0978493870430009,0.0679901882082371,0.0481860945640412,0.0825600477968341,0.0681664808116558,0.0806074810040314,0.0852461915722347,0.0833079636263775,0.0666824933720959,0.08507881246886,0.0708980264819514,0.0545774624330981,0.00753843690307523,0.0554032921647285
"SV2B","SV2B","oligo6","pink",0.0205043533522388,0.0940921712711372,-0.0209877921023685,0.0204856624194796,-0.0178998004151139,0.0371766952328546,0.0811966116701601,0.0534286572913441,0.0278430449964908,0.0261994002718336,0.0128000546438165,-0.0305754366772609,0.0271217451264637,0.0871182394326084
"SLCO3A1","SLCO3A1","oligo5","black",0.448684965187709,0.317397655167542,0.0926311596413464,0.424953771209759,0.408688253716977,0.512560462605998,0.460867128430899,0.419150298133757,0.194883956055151,0.479904944627296,0.302010669734334,0.212181654625129,0.0419129009685217,0.353666517035049
"AC116903.2","AC116903.2","oligo10","green",0.0834115120659281,0.00935566626838676,0.0898536979419334,0.0556600788568774,0.0893993343630966,0.03590577444204,0.0256692604920151,0.0210932727341109,0.0484389044296823,0.0512570598883307,0.200278706083259,0.111273469126192,0.00340003487545196,0.0293121065546235
"FAM174B","FAM174B","grey","grey",0.156248327668024,0.0679543044105135,0.0306975363581973,0.135545443810274,0.168059940941934,0.158476311345297,0.137136015282441,0.121450484511823,0.0452760936857925,0.166998413506688,0.13592369009566,0.103037288731004,0.0119118584713587,0.10445183709406
"AC013394.1","AC013394.1","oligo2","brown",0.242128306862547,0.161239803321042,0.250008744720565,0.190986135257941,0.160430294891556,0.144997814363167,0.161843312241053,0.197039016166668,0.227563362870201,0.177710722097482,0.244171279659452,0.205022979314459,0.0171983351854065,0.138700392498292
"CHD2","CHD2","grey","grey",0.27972732840195,0.177089866695361,0.126708809437239,0.244280850701005,0.233505268384811,0.247340803800231,0.228240914858323,0.236143869635298,0.148361224129915,0.248516354388818,0.202702977418097,0.1653039720215,0.040138359342659,0.203273141613979
"IGF1R","IGF1R","oligo7","red",0.318960097097721,0.222909406631376,0.114265218466221,0.274555601461217,0.257469972943134,0.325419060607629,0.31260019680192,0.389727705123745,0.231513237532825,0.360215610224079,0.142345238992851,0.197345515323742,0.0623676121079135,0.180302980408646
"SYNM","SYNM","oligo4","turquoise",0.235602960908046,0.0202520727440327,0.189111246226961,0.204441897231369,0.293266499967459,0.195289295081486,0.114702268540385,0.152893044659913,0.11067882639741,0.219950951162341,0.208631104392031,0.290821847826139,0.0284062873000128,0.095558829009783
"TTC23","TTC23","oligo10","green",0.133145584038918,0.0742233674012823,0.0439420416954102,0.112799265257008,0.13129043855336,0.11960972496563,0.112267392082618,0.0944370628985867,0.0440106990619493,0.126015686098939,0.138496432286698,0.0828687292965964,0.0187193849805748,0.108564418468191
"AC036108.3","AC036108.3","oligo4","turquoise",0.117604885611217,0.0183499822136025,0.0369674861787903,0.113618671974069,0.15141186307371,0.117081588008907,0.0779929401569078,0.078504025449498,0.0248761925342207,0.125591763894491,0.0893182019804812,0.10095899025642,0.0123986439278723,0.0698894688677067
"LRRC28","LRRC28","oligo4","turquoise",0.15247600577147,0.0783648245737981,0.0607646303908151,0.109910599198746,0.16017214102732,0.135281835181719,0.132173659129842,0.134986630419602,0.0744384235608404,0.163585820680395,0.131059928146907,0.109037391574343,0.00719797852822284,0.103882568089442
"MEF2A","MEF2A","grey","grey",0.289465786915412,0.189853803067637,0.119817128419158,0.232562417789779,0.252732719514565,0.24893038612014,0.256047077906797,0.261040265392119,0.166188606182338,0.291369987550601,0.22208655708716,0.179266226069323,0.0436398666496999,0.217306417646583
"LYSMD4","LYSMD4","grey","grey",0.0883548922562925,0.0701647457948433,0.0395665382589439,0.0720617556396398,0.0598266860117886,0.0730434503216598,0.0817404412448521,0.079728531637525,0.0445317643915385,0.0787632217470075,0.0678064205085464,0.0365721609940402,0.00289073571095215,0.0659224623073346
