"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12"
"MAP2K5","micro7","purple",0.272116467614132,0.235050773078393,0.243606156121529,0.196837391090201,0.240485312263562,0.262279717761397,0.0605125120796096,0.277288596639692,0.215999610072403,0.266088680745212,0.105538714817518,0.0481929152662193,0.264495453570766
"PIAS1","micro5","red",0.434181763362351,0.409110697978421,0.366766378496014,0.251641403462976,0.394033011791913,0.425731726988927,0.0684460510113883,0.341385788009701,0.319526369588146,0.385913886948572,0.18780889178066,0.0763804597187297,0.397504937540684
"GLCE","micro2","green",0.184923011956928,0.137332046914556,0.213826798057922,0.136733229955198,0.164867755052422,0.157509782252662,0.0224847717532441,0.17384369939325,0.119417654921864,0.194247563616653,0.102595899054578,0.0253344522704982,0.187802423918619
"RPLP1","micro11","tan",0.204752019117975,0.137951598803328,0.112716380676688,0.119303111613455,0.164680417252334,0.121715652036707,0.196612462853315,0.0896114383703346,0.130132040306267,0.153844018971643,0.247314490082197,0.615515313473122,0.139897171497837
"TLE3","micro4","turquoise",0.223167076338342,0.212752689773213,0.200903954553718,0.0922681802185562,0.240590076157633,0.17342375039624,0.0470158175068203,0.160758164625232,0.118164982179589,0.194808000707577,0.0908166013543293,0.0366465256559945,0.215931542887854
"PKM","micro8","brown",0.23556374135283,0.197072444161886,0.1691060336483,0.107036639387632,0.232475338267673,0.162145113584882,0.245695303519298,0.131387540706523,0.237804960795848,0.230356748443787,0.124273059611524,0.0995319144121866,0.234913250716391
"PARP6","micro1","blue",0.129624682703429,0.122894848628793,0.127796295180707,0.103419495689064,0.110697977827381,0.124540192697384,0.00889824221902581,0.11643062007917,0.0969030958410054,0.110576649640365,0.0555320202952441,0.0384567941445512,0.110584465138917
"AC009690.2","micro10","yellow",0.0922045360736436,0.0771480028240711,0.0705685508307214,0.0702921304147189,0.0608553793798839,0.0956894353428287,0.00195665246385042,0.0632056935001903,0.0550044610220676,0.0626784886176231,0.167471394044438,0.0196070834749054,0.0661383712679825
"ADPGK","micro5","red",0.233922768759265,0.223512275747458,0.192676412073632,0.154867010494376,0.21221735328102,0.246540907380321,0.0245248560343882,0.173426659868818,0.150576140666868,0.185286306311798,0.132096322639019,0.0497252917806739,0.201092757091244
"ULK3","micro6","magenta",0.0857404650068238,0.0568553146262257,0.0814876860855236,0.0669515244369636,0.0680176953000678,0.0717334801905809,0.0265992773230517,0.0769974395190183,0.0588814996608608,0.0714396456254521,0.0789025227685423,0.03494579147134,0.064532693943768
"PSTPIP1","micro4","turquoise",0.144525035051501,0.163832083119735,0.0921165061685603,0.0433466001802448,0.152198513436465,0.114181567532105,0.006490983219087,0.0708257618939205,0.07928386302947,0.116503372499666,0.030291226984024,0.0214679426970726,0.140956439850099
"PEAK1","micro3","greenyellow",0.273377316775376,0.225632666141164,0.21773519718553,0.277612721080641,0.226720877052499,0.242415351720293,0.0382938093885438,0.203774105230122,0.236174534874368,0.232248264201233,0.142122291371012,0.0760268536535145,0.239091290681236
"TBC1D2B","micro1","blue",0.31643006195361,0.359000544639433,0.221054465105008,0.191495982791005,0.28932056748025,0.310101866080171,0.0308117447035914,0.236095692420291,0.24542304295572,0.253944141450381,0.130866539736531,0.0282605769110639,0.291306374722157
"TMED3","micro4","turquoise",0.171812737969197,0.186015167135921,0.126424165672415,0.0348942352048927,0.213234664315747,0.113012006799218,0.0436454567568796,0.0764785891856175,0.0757922827205184,0.129880307792845,0.0400290257819465,0.0471824622508436,0.165913788983704
"ZFAND6","micro1","blue",0.314506491942128,0.314992596287007,0.282518903238543,0.17577699227036,0.307361207577554,0.275389129155785,0.0631947216029466,0.237755152776716,0.225469494142798,0.286293747100627,0.114160200729866,0.0440797835179339,0.300538605558951
"IL16","micro2","green",0.149662838691287,0.0959979276657348,0.145342467509934,0.131957592295231,0.122710650099478,0.120090470520944,0.0402503069302702,0.128378580505113,0.126237576592359,0.144074579247814,0.0992215222787051,0.0685174382713714,0.122227479128796
"HDGFL3","micro10","yellow",0.110509791749366,0.0897196746906786,0.076070656623782,0.0700171851997885,0.0578689615073617,0.111166595643426,0.045444185462432,0.0765957206003498,0.0648503475447128,0.0803332439808368,0.241952290162181,0.0584120396930977,0.0651258188923258
"SH3GL3","micro8","brown",0.037096701727313,0.0368176442710782,0.0246792684825785,0.00245479140694953,0.0448960339482117,0.0223408655332566,0.0328833362083239,0.0314960046429551,0.0612844281776429,0.0497406343270407,-0.0140261172716719,0.0150914028843174,0.0467591227664434
"PDE8A","micro1","blue",0.308974891149049,0.297293060670421,0.236334577491592,0.16976082853697,0.295111844915661,0.251362750995032,0.0513466785268078,0.207784636411297,0.239300023942989,0.267590113750037,0.118276601982751,0.0724469845262556,0.286844227518898
"AKAP13","micro8","brown",0.475128411105366,0.440130233131383,0.416827024961104,0.315520108973488,0.440988699800907,0.432267865775908,0.0646010022170838,0.391964375567066,0.397295091859621,0.433382702860907,0.204490773624957,0.0918501362310158,0.455287194613555
"AC087286.2","micro10","yellow",0.109261644337496,0.0939796167340714,0.063963325333084,0.0850756205758078,0.0611221323854392,0.112646440646433,0.0063865129379098,0.0772111279952955,0.0733080744515803,0.0653784007776494,0.236175341679342,0.0339456648847334,0.0714048706070262
"NTRK3","micro8","brown",0.0564509646676988,0.0525745526867899,0.0268725965437492,0.0312400507839409,0.0581490329998854,0.0473383781365995,0.0541431991096521,0.0247401134586295,0.0939618541965904,0.0376230167678047,-0.00613311796709611,-0.0155092971604446,0.0419630611803345
"ZNF710","micro4","turquoise",0.370761891231596,0.332748067745975,0.360166279808553,0.193357529525513,0.394463755340847,0.299627004185063,0.046777867568551,0.293190296260292,0.221494619304545,0.343829087248829,0.101652195079558,0.0110822755919812,0.367491609535091
"IQGAP1","micro4","turquoise",0.283595280107177,0.273875689047432,0.161388611240832,0.101431332697675,0.289576519928017,0.202612131055714,0.0735156152407377,0.120667890024157,0.178621802109928,0.226202057450974,0.134734122596405,0.104670903528884,0.254394647326786
"CRTC3","micro1","blue",0.141275745118776,0.151826700673319,0.0634147957957354,0.049365986653488,0.132195453638131,0.108818951542901,0.0572904429567091,0.0619681503043103,0.0997694365322594,0.0987288011278202,0.0877643085887441,0.0647468824854023,0.117249592656596
"SV2B","micro8","brown",0.0231584690543581,0.0183069555809422,0.0150778466371297,0.0103150427663936,0.0199768471127142,0.011219453178147,0.151703139994148,0.0204880648336509,0.117488408444906,0.0416944525917949,-0.0121764989687033,0.00402166853626551,0.0268915118872359
"AC013394.1","micro7","purple",0.171568706047076,0.148685877148716,0.138195127124769,0.137615801582459,0.132782125281174,0.160083739316589,0.040882201942353,0.164280744329355,0.14414669864652,0.147445798267482,0.127588354371269,0.067949678131977,0.151102010917573
"TTC23","micro4","turquoise",0.172174883054277,0.15960549511239,0.144766230308041,0.0799940016219931,0.181212561833607,0.133695042306465,0.0157263090117224,0.117287907118668,0.103429916868133,0.145717389867612,0.054036875973817,0.0191240763256511,0.171555958142294
"MEF2A","micro7","purple",0.528769601243351,0.452235691547334,0.544781002428542,0.363070071467962,0.48171531520547,0.488506993026047,0.0654283774954932,0.548383600241627,0.367792358830954,0.518761601344623,0.226466291563442,0.0513843200263092,0.509105853489795
"AC090825.1","micro8","brown",0.107144705097274,0.0921393672244901,0.09210158865977,0.0805673483857355,0.0959946035462367,0.0984701963013596,0.0251675374203654,0.101934353644214,0.0978426652850336,0.0995217034331385,0.032178496953336,0.0415194997081652,0.10219066234847
"ADAMTS17","micro9","black",0.108342630121054,0.0867885757779837,0.145836896955663,0.0620703818731853,0.123226474120895,0.065565104257207,0.000748926433182927,0.101823069702036,0.0818865339795967,0.142545773976779,0.0200248284979353,0.016692841861677,0.125667024280107
"AC015712.2","micro2","green",0.0734426685125039,0.0365387406254439,0.112126642396063,0.0659416905887286,0.0581718589635019,0.0620345911474202,0.00370622026144146,0.090235902002847,0.0578433367507896,0.0858441462182277,0.068731659824488,0.0122089889282413,0.0725745780747367
"AC090907.2","micro10","yellow",0.0687802064978384,0.0526726704881825,0.0799707123263127,0.0445230365385666,0.0451341584092518,0.059297577675046,-0.00133909361665347,0.0552245450826041,0.020582444035827,0.0544319485513474,0.118442197816017,0.0240655249934807,0.0594211253314624
"CHSY1","micro1","blue",0.29955212799504,0.380228299349575,0.215095502031344,0.146520926031912,0.30698163775658,0.251237859854931,0.0243823117629796,0.157404556264935,0.193275258661359,0.210277408134875,0.129200335829609,0.0640922058896414,0.273395789823739
"SNRPA1","micro5","red",0.114309215542118,0.11719081148284,0.0713005860233279,0.0652652361936251,0.114587935266104,0.110156558487621,0.0132179400402559,0.0646612739780575,0.0661465112862103,0.0673830876295177,0.0808176638444537,0.038106252029641,0.0895631676380113
"TARSL2","micro8","brown",0.106508659943086,0.0706169807823559,0.0909775542320689,0.0699235602346508,0.0883029917171806,0.0885546733606714,0.0458715639295365,0.0890840271040404,0.11937693019915,0.104333332658293,0.0540133865575983,0.0154414537289751,0.0915571612410055
"NME3","micro10","yellow",0.0573315855136214,0.033094792730303,0.0410965219217176,0.050997530453787,0.023266333490715,0.060421528312505,0.0481721271997981,0.0369557264700342,0.0278294346916979,0.0343564458615477,0.182435461820776,0.0473836280332691,0.0202471304270768
"RPS2","micro10","yellow",0.208822189492122,0.169640356626635,0.0873963669815737,0.104569793252483,0.176033091615667,0.137113196118652,0.141019197089562,0.0614550359374415,0.110068724919619,0.13399927963755,0.274936901877694,0.450087292832322,0.137502398124267
"ADCY9","micro12","pink",0.124690315111187,0.115806066075063,0.0975893285310322,0.0641461484202226,0.131732581722413,0.0995979518279357,0.0297286707389258,0.0903350407202265,0.0949912542911562,0.1117995735203,0.0318902616255287,0.00851840386670391,0.135206617401873
"MGRN1","micro1","blue",0.169924644213963,0.178120623926887,0.131022325445494,0.0648823452890599,0.168355270435665,0.143962412366882,0.0167012666853705,0.0976618099055881,0.0944418681393746,0.131667651238834,0.0727521182533294,0.0221278299677687,0.149264888471152
"RBFOX1","micro8","brown",0.0455523254991655,0.0437162956317727,0.00494600872910184,0.0171832488710349,0.0436480987645466,0.036966907028571,0.0640221488049252,0.00558848255864155,0.188287733231686,0.0375322502904502,-0.0399769776894377,-0.0118466342283017,0.0402731388772177
"PMM2","micro4","turquoise",0.262596402371601,0.266858991264251,0.197604044047509,0.0984991968191059,0.324296419378884,0.184080309938695,0.0329091524360685,0.133113532735977,0.128715677220362,0.19591983637761,0.0925389526455404,0.0368658506879513,0.246276693283141
"GRIN2A","micro8","brown",0.00880874932049706,0.00180295177261068,-0.00735532899686971,-0.000685335983744001,0.00836491144216684,0.0100037652436886,0.140163846259311,0.00236425805904999,0.101236380702174,0.00820035574749256,-0.009063708032577,-0.00044103506939677,-0.00190025263347717
"ATF7IP2","micro4","turquoise",0.239172928960688,0.214264521854951,0.227086554861573,0.122740948601658,0.255336044502983,0.183003923409947,0.044656887806655,0.195207287678208,0.158002309298942,0.225906210484279,0.0684740636788087,0.0309786257523207,0.23409099120107
"CLEC16A","micro12","pink",0.275999936795287,0.267413065281366,0.235748769277039,0.149963113864781,0.274982613938815,0.231219904450086,0.0363613780855978,0.200695513057787,0.193482592223499,0.238793712863568,0.0950974861031613,0.0400445411993842,0.29161893399699
"LITAF","micro12","pink",0.210423110446812,0.202794130899057,0.121556884926904,0.0830513423524725,0.210539443270216,0.159896647569403,0.0474868374124174,0.103329323602738,0.17270124778713,0.190760401887219,0.0880136340358177,0.0930672905734049,0.224584486805993
"TXNDC11","micro1","blue",0.178673779382617,0.192596548365826,0.111798908221979,0.0552375255474962,0.191724029741192,0.125903353089706,0.0130730343944905,0.0875864551404823,0.102283778693258,0.134178783538622,0.0677382567846588,0.0572671004114145,0.163775296318076
"SNX29","micro7","purple",0.351854369903868,0.302499474333166,0.360516053946431,0.256570772345214,0.283529613296501,0.366230055460347,0.0364685597158718,0.4001321644937,0.303172460900558,0.350148577934579,0.141104356044556,0.0432788192342827,0.338426317275021
"CPPED1","micro4","turquoise",0.249390900980955,0.243007648117534,0.212990959308241,0.122150517308413,0.26759340004527,0.200674305744748,0.0214783429670088,0.172514850275162,0.161650952532694,0.236204067574333,0.0899867684030154,0.033403654360408,0.2597207583496
"PARN","micro5","red",0.169938399005919,0.165044651636754,0.140426845155772,0.0953092590662308,0.155533453,0.170285600089381,0.0221168364626196,0.133934641448784,0.121098345261052,0.140993790080272,0.0607134350967787,0.0201113955669358,0.148312144030412
"XYLT1","micro2","green",0.134554249855583,0.0953244039876186,0.24067088296804,0.06962773169844,0.132994743789315,0.105226480041687,0.0103220826060045,0.157619889902368,0.103033796189496,0.193546799835973,0.022444504952122,0.013415172013194,0.158370974424721
"SMG1","micro4","turquoise",0.342174998434397,0.313682942277362,0.281113111996223,0.193471131401462,0.344670480451701,0.274850207537409,0.0542172117615903,0.233232725583997,0.23322628967156,0.296585309049583,0.153307050811316,0.0746920462563394,0.307547111795961
"GDE1","micro8","brown",0.0946194722776295,0.0669829404000939,0.0770496177823756,0.0705247926329518,0.0879375181101606,0.0719433583074104,0.0810754450351891,0.0630815156582838,0.10527430330982,0.0817630984574114,0.0574657161061689,0.0450163282186364,0.0861731566464035
"KNOP1","micro4","turquoise",0.0758979704655496,0.082949720823586,0.0432883625201718,0.00821811951833657,0.101749573178555,0.039940714102003,0.0185110498456452,0.016865160833212,0.039242450281169,0.0564779201386384,0.0114043004931668,0.00533782774743307,0.0777024280878447
"GPRC5B","micro9","black",0.0240436917227969,0.0126010940004246,0.0362904512627349,-0.013831585760897,0.0261116097138748,0.014860555624782,0.0459192231887441,0.0264162854310125,0.0508950566564278,0.0568387833665583,-0.0229090415107221,0.000120975058550112,0.0431330937372986
"IGSF6","micro10","yellow",0.136344775351657,0.0911980701544658,0.119686711599036,0.109904762672495,0.0973710955222751,0.109382243544065,0.0575442296004312,0.108093877192537,0.0666059960567614,0.0992068865395324,0.246921854810407,0.107057703966741,0.0865925704016232
"POLR3E","micro1","blue",0.141303294297435,0.139757032651294,0.108780247896055,0.0633823362906739,0.147783440156213,0.113008350905132,0.0396273966798374,0.07933557172573,0.0720689380447329,0.106789190472895,0.0599524818234028,0.0552546328219187,0.127638667322581
"NPIPB5","micro4","turquoise",0.220173451354486,0.209766425018447,0.18300936379957,0.115867860633295,0.232605895108368,0.175321657780161,0.0293224877864468,0.145538984149736,0.129762645852748,0.198253359948792,0.0769187629683469,0.0583555676193241,0.201388283759884
"COG7","micro1","blue",0.148338253400291,0.166167479313217,0.114511455483235,0.0781046933576865,0.14503490815729,0.138630114511679,0.0122518587347787,0.104573290975858,0.101596500173438,0.12314237503501,0.0577247350881433,0.00604484328260922,0.142847442602292
"PRKCB","micro4","turquoise",0.272813026830496,0.246083527492183,0.244342017964115,0.123516995236784,0.314422067245925,0.191442481877787,0.0735383704328329,0.173946661182443,0.187425634167601,0.258733985566554,0.072909329487012,0.024839693848632,0.272840015432395
"TNRC6A","micro5","red",0.28672884658608,0.264178358047535,0.237751763938869,0.194775257442977,0.26740044454171,0.281218432686776,0.0327550993414413,0.234814072684108,0.216347270516664,0.242813875553015,0.108858476490693,0.0374518397384271,0.269946367856721
"ARHGAP17","micro2","green",0.213381943792869,0.162787052245177,0.269401761572847,0.152603219139059,0.1977891472317,0.191057080542925,0.0262703663689596,0.18213667706989,0.126181457269859,0.18156732537137,0.110432094995325,0.0337968228241442,0.180923152120604
"HS3ST4","micro7","purple",0.262931278340721,0.127861464236193,0.405898974220805,0.33969771996832,0.175984109313629,0.260980819350646,0.0270914025676778,0.430228070146432,0.292854912275409,0.353008520035802,0.0951820411406189,0.00950072377968093,0.26600323865505
"IL4R","micro1","blue",0.336767470790122,0.430774981688492,0.205501563938313,0.115523669367622,0.362955956924551,0.272273892457122,0.00598847959574169,0.14924237923228,0.167593179117509,0.201665684649136,0.174193477521363,0.052196010064951,0.28720128349586
"IL21R","micro1","blue",0.159610116040118,0.228955422484868,0.0791395377790126,0.0356858605964553,0.167120237303993,0.143801930464206,-0.0173399996120394,0.062575833604402,0.0807166463944931,0.08288781258875,0.0677214450436932,0.0215077513440248,0.135185852848709
"KIAA0556","micro4","turquoise",0.187511588377668,0.188494042630647,0.146141335323252,0.0843891843175711,0.199721009329232,0.148695518424168,0.0112460545691223,0.115323625278386,0.106931680479844,0.157570603957052,0.0854172012401695,0.0119243099509676,0.182623625211379
"XPO6","micro1","blue",0.251204657857545,0.2531020604388,0.186920319154502,0.122885122825399,0.24503570824042,0.205839782329127,0.0330547531349404,0.172573451388922,0.16115297620462,0.208448143366366,0.0840058800421514,0.0462206065634161,0.234841649551458
"TUFM","micro6","magenta",0.0577852283679208,0.0537475525762699,0.0301670808955577,0.0211536586149691,0.0597485071266231,0.0319645984853996,0.0905560780681094,0.0181143111419258,0.0442485364897736,0.045019437464526,0.0639369701577212,0.0471758286230134,0.0422045763037892
"RABEP2","micro1","blue",0.125579859498916,0.148016795508506,0.0852531284148026,0.049314582563846,0.122435214823434,0.109065302598805,0.0179039412638973,0.0619917172045635,0.0842755659509704,0.0726848388766255,0.0567596207027043,0.0103342214496221,0.108197368463525
"AC009093.2","micro4","turquoise",0.209205581170429,0.204914022093436,0.170481376443681,0.0908393556029709,0.232697747042611,0.168053105329782,0.022229887541275,0.117934300870081,0.131102277827062,0.166966219388302,0.0750438348576551,0.0331303550270416,0.186401821459903
"MVP","micro1","blue",0.162089845904643,0.190025348064358,0.104155011691371,0.0436806320596881,0.1728642387653,0.128026257043097,0.0261277814916707,0.07604790762573,0.0886433082124744,0.110192862274271,0.0741482915666966,0.0277396421851677,0.137817498752278
"SEZ6L2","micro6","magenta",0.0278006304486514,0.0128956702840218,0.00589283582842722,0.0166309527160022,0.0170597867042225,0.0118011485083811,0.333040820669884,0.0106600819310188,0.129873934260571,0.0171294194152385,0.00116543910613292,0.0101045890058371,0.012389540516157
"DOC2A","micro9","black",0.107379157414199,0.0660688960136396,0.0762916461190473,0.0553381455849583,0.0896371951372973,0.062737430339182,0.055839243116284,0.0804670877585953,0.113518613087502,0.145962093655521,0.0667011995028965,0.0397888350391303,0.109116302909007
"CORO1A","micro4","turquoise",0.196779019159713,0.162613925113672,0.166629441593524,0.0777776800581053,0.209448962667208,0.131831903191984,0.0578160387629514,0.105074214351048,0.101472753814984,0.168386558767415,0.133217362560277,0.0710709416374381,0.177894012683154
"ITGAL","micro4","turquoise",0.186094678217519,0.182852016634508,0.177704368356244,0.0552103778388092,0.209672367567227,0.134261292003574,0.0163671561054625,0.108501304501834,0.0861123696752875,0.146418159379847,0.059817323105251,0.0113876640333276,0.182509987867373
"ITGAM","micro4","turquoise",0.251063871242017,0.245522224678264,0.215977631984698,0.113151882259687,0.254619871329333,0.195388390555657,0.013697720177469,0.148108110317118,0.110974449044584,0.185450184937586,0.137384654048609,0.028048661080088,0.217517682577753
"ITGAX","micro2","green",0.222816285858578,0.170483138683041,0.260964372684869,0.122231782785346,0.201869700887609,0.197543103193403,0.0593884580864844,0.193326543725723,0.164336190120613,0.223610135405028,0.0987100256034851,0.0619687179567702,0.216355225947047
"ZNF720","micro1","blue",0.144262239543521,0.136388292806322,0.123463416869379,0.0806776351133008,0.13456979680342,0.12675652721002,0.030202272380581,0.103481089909264,0.0996798849326534,0.123251396682888,0.075808102787449,0.026146936567791,0.135962287962582
"NETO2","micro4","turquoise",0.146058188599355,0.143703304268704,0.0992819277090099,0.048922692868714,0.178212613402438,0.0784658984186103,0.0314046313601615,0.05956556839179,0.0716445178282767,0.111492329130587,0.0432515093372966,0.0385619002501896,0.12992062983158
"N4BP1","micro4","turquoise",0.211370404137795,0.18880604287261,0.170307437543448,0.132414703117438,0.215587390394173,0.167109246601896,0.0533221548453442,0.145385698606911,0.152963126874937,0.189610209196336,0.0907119037265797,0.0403958935268488,0.197840930511529
"HEATR3","micro1","blue",0.212656246906321,0.231076057891651,0.145247760607233,0.0965534188183947,0.227860285503892,0.166985002460341,0.0355082719199309,0.10296031024995,0.128973092816911,0.162017874933918,0.0865228863301142,0.0372348826235593,0.202124246878904
"NKD1","micro5","red",0.0842886165260978,0.0900435913231163,0.0624649127240603,0.0546436400733513,0.0611346532125833,0.101261039290307,-0.00175139063222195,0.0687395979020538,0.0593464752223798,0.0515765129214725,0.0450823793978916,0.0064816809402826,0.0702800521174367
"SALL1","micro2","green",0.0746443863190359,0.0308098586457218,0.123729037721469,0.0989685404017752,0.055852606972352,0.0721183755124232,0.00574091303582824,0.116732223598848,0.0686672609087944,0.0931509919656726,0.0363750740617099,0.0051168153492234,0.0738252235506652
"AC087564.1","micro7","purple",0.100459119696462,0.0525623941257541,0.165267761942295,0.127193577414439,0.0614036142993526,0.124953481374741,-0.000550583499061926,0.188351071070059,0.100788706140213,0.131285791036555,0.0182954492705168,-0.0239427372216248,0.101621836186938
"GNAO1","micro9","black",0.00880399639897996,0.00531896970195869,0.00784721737781467,-0.00424407497612954,0.0115904403099738,-0.00609966085454255,0.104496742609178,0.00178477264677204,0.0694995802777102,0.0316476712099651,-0.0199964829669207,0.00437393580783714,0.0268197194524326
"AMFR","micro5","red",0.128547276641126,0.110315067217687,0.110359685892735,0.0741647090355406,0.108318835229567,0.121044771416976,0.0193473041096003,0.10485423038792,0.0824102361936224,0.105686155795196,0.0682201842385109,0.0158846367264332,0.110576258757636
"NLRC5","micro1","blue",0.238776277878394,0.28518824470315,0.17987704060644,0.108358421870191,0.249801709210542,0.203908956942575,-0.0109150314514848,0.145228330101107,0.118630164147804,0.185865499212106,0.101397363348324,0.032012929754352,0.231943236929519
"ADGRG5","micro2","green",0.0950985167469065,0.0805387310177288,0.125393838954461,0.058273441319147,0.0913867393242259,0.0855121230437878,0.0201856343904096,0.0980884400362952,0.044136537762581,0.0929432325764794,0.0529836932906596,-0.00471559693114887,0.086145038754638
"KIFC3","micro1","blue",0.152281735688739,0.19252050036649,0.0884168682888827,0.0265015822079595,0.159638398134165,0.125245631868532,0.00550195832106821,0.0473325335632354,0.0778676114014255,0.0967203793839549,0.0704101091941616,0.0424749283783383,0.132296954450115
"NDRG4","micro6","magenta",0.0291180364040039,0.0181559405666004,0.008203098612742,-0.00700620336915651,0.017704469043576,0.0196204613611375,0.254406380464246,0.0102251436941012,0.100056887476689,0.0192447955097302,-0.00142282133952955,0.021613573410781,0.0113577825546699
"CNOT1","micro4","turquoise",0.248504835618994,0.222491467181121,0.210345422460294,0.134278903154006,0.25651753417432,0.19117882607326,0.0532502982531562,0.169164170752642,0.174065328399448,0.232380479607036,0.122223289526612,0.0539034148870958,0.238326135648331
"AC010542.3","micro5","red",0.0452539958350638,0.0493865105183,0.0380177847324234,0.0538233404684982,0.0151179119642605,0.0882799727235563,0.00483104274454087,0.0667040932674082,0.0577744750580332,0.0279191337755909,0.0297839469346597,-0.00140762963042904,0.0312856864765515
"CTCF","micro4","turquoise",0.192526727394775,0.172967613508777,0.156977899224375,0.104082818229816,0.19358157281327,0.150990322793725,0.0326707305703972,0.122445193081621,0.126511681479908,0.163609622258666,0.090503921476425,0.0477407454933073,0.178844696566288
"DUS2","micro5","red",0.105720835861446,0.0950668719941933,0.0872608111879836,0.0668465524207724,0.0840639824024572,0.119142775749827,0.00805950645076355,0.0892430790887885,0.0757845312637584,0.0909512666326223,0.0547060992817627,0.0183130681955186,0.0865762600969292
"TANGO6","micro4","turquoise",0.21878177108217,0.217679439756175,0.179474661466738,0.0870553506715095,0.242330962670703,0.164211766101811,0.00412258997306225,0.13148011084378,0.117026899291527,0.176491335027567,0.0536686275895216,0.0116894913646497,0.206766695263629
"UTP4","micro4","turquoise",0.122535641413523,0.121874611807096,0.0745488798122506,0.0287093854913856,0.149347107844099,0.0682235802795921,0.0196319752612956,0.0323236373438182,0.0448296648748224,0.0781424144922495,0.0456696808728947,0.0288722849157676,0.106297376225154
"NFAT5","micro9","black",0.347728549715821,0.3087497179467,0.297148260285877,0.181116521257233,0.34050658880523,0.267484070738242,0.0666697800894211,0.255547802860597,0.255635765846598,0.367112613886714,0.137897603486948,0.0489478189747134,0.348186306318528
"PDPR","micro1","blue",0.188606840188962,0.171449725718028,0.15650007404925,0.102911591223139,0.169837334895099,0.162458973565352,0.0255598888819656,0.125103176628975,0.11210768443283,0.152428138796371,0.0806189503376109,0.0267137735643309,0.164314320035582
"ST3GAL2","micro4","turquoise",0.14736738996011,0.143986267258708,0.112858777880843,0.0680627034240944,0.160390345662288,0.104671989555437,0.0137692374633651,0.0876480731443925,0.0894166429600924,0.113231765729528,0.0520724841357858,0.0152360164968704,0.139547465423296
"VAC14","micro4","turquoise",0.201970482250155,0.184098815499224,0.150220472020797,0.0980501274307189,0.218972416942122,0.151911808985987,0.0218320800481498,0.117228361474098,0.128944412252391,0.172597649012098,0.0733416916143656,0.0424326965615984,0.196272729777289
"ZNF821","micro5","red",0.0833607458294618,0.0658558802306716,0.0780346143315254,0.0780900275999904,0.0613874805254774,0.101707234490078,0.00298998787899361,0.0762639378572763,0.0569226496058994,0.0681082939303409,0.0537964865546353,0.0213659471731825,0.0712060922225012
"TXNL4B","micro4","turquoise",0.124660149859781,0.127395085508882,0.0755417476375002,0.0572881542760275,0.1373107815567,0.0852921287827587,0.0195687671768948,0.053603209564267,0.0605369166234606,0.0933291910517427,0.0517449290193944,0.0281180992258975,0.115152404103553
"LINC01572","micro5","red",0.0870836367887974,0.0898303716981766,0.0586597241113079,0.0508915609664107,0.0702437494602865,0.0821292068828523,0.00217773310243683,0.0509257703987286,0.026541984888097,0.0520182576339378,0.0570412767397314,0.0274308075230624,0.0637765837388985
"ZFHX3","micro12","pink",0.480103922196469,0.421295701671706,0.467292475972638,0.293109236047729,0.457232366277697,0.412946232489731,0.055246262733226,0.424549156671456,0.339117690697458,0.474093366235079,0.150088228660494,0.0333644646883894,0.510078446864885
"GLG1","micro12","pink",0.286464204491186,0.265370282331918,0.235347531021635,0.143186337682109,0.276396266255316,0.229232783205608,0.0696272027361994,0.204359310172855,0.210428622159899,0.251625766239261,0.099891463575026,0.0338517943342573,0.291276783828796
"ZNRF1","micro1","blue",0.118315069480386,0.147467055061215,0.0818150444922893,0.0480579796373162,0.129451854266238,0.0924258797835181,0.0123207439391939,0.0660493297351307,0.0780328740479497,0.0900803421828434,0.0245113556089486,0.0124981503205048,0.113521044454312
"GABARAPL2","micro6","magenta",0.0510448511786593,0.0270347133009303,0.0482888407400552,0.0523145740971695,0.0305914064442902,0.047057996665644,0.0801596255444159,0.0455518746585428,0.0549030223728877,0.0502680667652911,0.056303222708253,0.0419312711567092,0.0310851076163934
"TERF2IP","micro5","red",0.125367641760007,0.122004322604317,0.0836908463718309,0.10187409892646,0.0873311318953388,0.163827852876395,0.0868271014838226,0.116260637538953,0.138609839957129,0.103201093485697,0.0814326131151756,0.0382903574649311,0.103004285512703
"WWOX","micro5","red",0.332935120730585,0.304808421664258,0.28463593633599,0.212152905538128,0.309828849002903,0.341262370758023,0.0134364824190539,0.266790483483857,0.227248232101839,0.278832955664489,0.137297803800731,0.0493664152009991,0.309951498720952
"MAF","micro2","green",0.195841093519805,0.138497144307865,0.200503246808304,0.164201546301957,0.169502307044024,0.176474577420677,0.0361459403531679,0.166994679619195,0.15087099768865,0.184857429501774,0.108107321528131,0.0656941529558484,0.165536376182731
"GAN","micro4","turquoise",0.14401400788297,0.144444342854849,0.115037719188508,0.064875297484562,0.159702912913381,0.112014965405805,4.02781759339024e-05,0.0941344794603844,0.0887730278712289,0.13062638185313,0.0305816242451186,0.0128937398886311,0.152667191828028
"CMIP","micro4","turquoise",0.502860637691698,0.490317116657413,0.436027601318248,0.266162384125801,0.532928178917408,0.407795643774151,0.0539615715476428,0.350877123027381,0.314378628574267,0.432811883113684,0.174803624024763,0.0605729191196934,0.488013378810811
