"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12","kME_micro13","kME_micro14","kME_micro15","kME_micro16","kME_micro17","kME_micro18","kME_micro19","kME_micro20","kME_micro21","kME_micro22","kME_micro23","kME_micro24","kME_micro25","kME_micro26","kME_micro27"
"PIK3CD","micro9","magenta",0.202093976812757,0.167992922383025,0.190553470715491,0.14692805664525,0.119710014708841,0.127295433759742,0.168990791998609,0.207166596663749,0.177038657802938,0.200094360022791,0.186359954131065,0.188793379993155,0.155342555206242,0.113102182777096,0.169556699058893,0.110306971083197,0.102943492373158,0.098887739722233,0.0801857082245145,0.1476522446786,0.158287939689416,0.122439232908102,0.176655363662908,0.204045217603317,0.12297308661582,0.13522976629052,0.0481543580623728,0.0787139888018564
"KIF1B","micro3","darkred",0.16865564082291,0.144818123950476,0.163727569260296,0.187236604035549,0.0870048367061573,0.101657855237892,0.164945922143483,0.159256463951731,0.142814757217348,0.156266630473517,0.131963382815804,0.127000319271878,0.148283380088409,0.110150083450364,0.117851282202694,0.122393032742089,0.0905846847075296,0.0790202660348717,0.0715148527385462,0.156431989214166,0.150929539159598,0.106835644805443,0.141983383908782,0.131020784320007,0.12238521897236,0.121387097475678,0.0905668261267211,0.0976563912769731
"PGD","micro12","green",0.138232029912901,0.133268502327283,0.13003932557939,0.113484984301638,0.114042801645284,0.0863814423153079,0.131612576855331,0.131656621179447,0.12558977356541,0.139761022768759,0.113333716960101,0.118472417563269,0.145563418109611,0.0847008547387654,0.10562807174752,0.113762384453437,0.0929528633324477,0.0898343317995515,0.0880967780308073,0.108821686074666,0.114793150918293,0.106665279182316,0.126675953447302,0.133307932554482,0.132389294097472,0.106500913158643,0.108535579429451,0.109206168706214
"MTOR","micro13","lightyellow",0.192059387075338,0.198334951442232,0.174919717006864,0.132922019138648,0.140393097967774,0.169958024049195,0.153659834790544,0.203564476759504,0.170167801861118,0.149694195514343,0.181056324174038,0.162456344924592,0.181095786933922,0.242358535387757,0.152913547645211,0.124540648004689,0.134718333790523,0.116058581003757,0.100917671780871,0.14465017378957,0.156527468464134,0.091226725397503,0.127633282085442,0.175486658690243,0.144957848756697,0.176380355299366,0.0675595111034708,0.111436984143446
"MFN2","micro1","turquoise",0.104800197915239,0.114489106688191,0.0983567927414195,0.0931667063260893,0.105129183754756,0.0648280076388765,0.0947854881144597,0.103910424070882,0.0737337661186568,0.0996482491748522,0.0817478133617334,0.097763358164201,0.088985533196145,0.0919107445248258,0.0878542724094242,0.0846714067627996,0.0814995204916872,0.0840770180582156,0.062740655811649,0.083038996159214,0.0859321048683166,0.0782246853279849,0.11006037656876,0.116367050411376,0.087380548803087,0.0556081202386381,0.0630702011285875,0.0379254802418634
"TNFRSF1B","micro6","blue",0.219765241671409,0.189993502140539,0.243846956558799,0.155883375313558,0.12658173952581,0.123716026149856,0.332092075302831,0.157010891178332,0.131298765737658,0.185840912192426,0.145332672484656,0.154766750335448,0.159048181116402,0.167152392173755,0.10711650667702,0.166410744874906,0.160628838516008,0.133440711069147,0.179451803866351,0.203613147145749,0.268084134352645,0.0941210561452728,0.171734517874627,0.10553759515228,0.140819395361548,0.224776491611576,0.151978112868805,0.103219202999916
"DHRS3","micro2","yellow",0.252187909024025,0.232192137170907,0.269827893467221,0.146521100932215,0.169484497488039,0.143292080615399,0.201726468327379,0.25313115002736,0.214782980261945,0.228587547456982,0.245219433502357,0.198407202688774,0.218583182998517,0.194538548612776,0.230855253737243,0.174542822705819,0.149425605961084,0.132063497160825,0.179963690752563,0.198709214616883,0.226603285983726,0.161209953027854,0.159388645627055,0.227506692159774,0.218920413043575,0.191552790543985,0.123732604626045,0.157892548904107
"PDPN","micro6","blue",0.099872707989381,0.0969165367611142,0.0760973022387563,0.0813195157329536,0.0753609605666581,0.0523571812880946,0.15115957463596,0.0645872925259789,0.102344125681265,0.0766835865318768,0.0413382400949389,0.0817052591665471,0.0785048278999905,0.100990256807893,0.0642994634661217,0.0763899269199226,0.0678628502391849,0.0637998759217278,0.0841432013058165,0.0941729981498248,0.111763583091277,0.116751758496576,0.125839701078083,0.073675374306368,0.0873794828823548,0.0525552233513598,0.0390401500529759,0.0909759816457552
"TMEM51","micro2","yellow",0.324966915296177,0.277900883581776,0.353329234942759,0.200188516825589,0.225697566790278,0.18640576374238,0.270761193921102,0.304262767525771,0.246410323428133,0.284055698186728,0.299650962029327,0.249138514014171,0.280874867863764,0.198796908368725,0.256414564934074,0.192521619192383,0.184263680948625,0.16296488431155,0.205604078240012,0.248236772250294,0.275209186475499,0.152270900444804,0.214188064710168,0.266795901224951,0.231780084483269,0.23750014056746,0.159041014628394,0.161667416019643
"NBPF1","micro14","midnightblue",0.207795037091321,0.189137995617016,0.197500788930228,0.145702218056884,0.159791189734416,0.15185983174364,0.156669955739291,0.203147159613464,0.192421114278199,0.191109931856069,0.196288423849038,0.162389346732483,0.177166577106292,0.12543707144701,0.205051814513782,0.148719962264017,0.147625218755289,0.145884861669259,0.124645245850302,0.134908483265488,0.174436030357064,0.116287415794475,0.125984250399983,0.181427104946218,0.160762459498321,0.164606274180307,0.0831246514240271,0.124045933282122
"CROCC","micro9","magenta",0.144671889043869,0.126284562452537,0.128210681446486,0.111941303202625,0.0948030406860615,0.0879630392764129,0.138000849812642,0.114692209287902,0.147920847846618,0.173398187961144,0.125263324439802,0.130084000634417,0.0970857030413511,0.0914893252839334,0.122169910789112,0.143270341670929,0.101355251860458,0.0587327253514688,0.0848886559295975,0.108860402514211,0.111118986636697,0.109970050136333,0.109688582871139,0.132993060991448,0.14040800618485,0.125162214775197,0.0477244003148067,0.15080911664757
"ATP13A2","micro9","magenta",0.0485906107329443,0.0442401609792714,0.036175085722492,0.032779826274779,0.0522486690724459,-0.00574009486144317,0.064235100302147,0.0356826528307826,0.0654396210330459,0.0617299684231764,0.0286948077247333,0.0438800238015979,0.0256414783550324,0.0450259288952325,0.0355488223169884,0.0381799778434789,0.0463752806659954,0.0309425872217666,-0.00237702642791897,0.0294787887093698,0.0373881254381195,0.0615683931780106,0.0794498966090545,0.0534682539169183,0.0666879909328578,0.0504824505201404,0.071197066964945,0.0102024804842665
"SDHB","micro1","turquoise",0.146259734749006,0.149993111673105,0.125847897073983,0.0958004153150084,0.161473394632615,0.0793700310519707,0.118991698008626,0.153840357318183,0.112972964851679,0.150551051003512,0.134621738859289,0.105123290015855,0.120371008753536,0.108724298531673,0.131437439626182,0.144070628902842,0.116789405666572,0.082984362238288,0.100631591813714,0.110672197570676,0.117265072947779,0.113582591225661,0.0996665824619772,0.124599818160823,0.0727585814115142,0.117911727690653,0.0565182026218616,0.0858064305501643
"PADI2","micro2","yellow",0.28200748629049,0.199173761049041,0.344330910973105,0.187325059373199,0.157835223565767,0.144262297017324,0.311611395120958,0.216207588209305,0.212300963027703,0.262933080823936,0.233675719951953,0.194973663396865,0.21966554988753,0.169722488605331,0.166938543423888,0.156546830154531,0.131457153089545,0.142603350365182,0.172323424719825,0.22306165780184,0.293757901277123,0.129814264240681,0.204439453438596,0.207914484842431,0.21162128495036,0.254863839966825,0.127786174852213,0.193841117459492
"RCC2","micro2","yellow",0.258681521932779,0.221635391111753,0.260915506459832,0.208410717104801,0.169058832185871,0.146977301035334,0.234493034623887,0.233926817836806,0.225290154869624,0.224049046265078,0.232249408779053,0.21669996090144,0.218366558388095,0.162501678949184,0.208766364326308,0.155357809333726,0.169867862080865,0.146289154251514,0.179765196091745,0.204591925360978,0.232357909149195,0.158725511076465,0.208852779920801,0.225154920382594,0.197093109676569,0.179382174775365,0.0968251379901893,0.169112670988711
"ARHGEF10L","micro8","purple",0.206187012462646,0.20649166321071,0.188331455257845,0.149446947356028,0.190115914758272,0.149518783772282,0.181439153923573,0.202218243864407,0.233519949578981,0.196436501904316,0.186403276775723,0.170259738478741,0.212748514123318,0.12525464468652,0.198646336669811,0.152226590464991,0.122002692608832,0.159121091143175,0.11822728923752,0.193337502054163,0.175684940120376,0.176679219694053,0.14923136610248,0.200255533179148,0.161624068407981,0.185361112470971,0.0478690784244771,0.14039824083855
"IGSF21","micro15","darkorange",0.375860960219954,0.314530777035427,0.349689650897345,0.232406659910042,0.246165653592357,0.224589251230848,0.352074474283995,0.366240127196953,0.298741520096158,0.347542100682456,0.351423914854412,0.312865909933368,0.295987990715147,0.251905156367257,0.311067854466582,0.345881768474269,0.22692287809941,0.233535443778437,0.139239218912647,0.282121483875981,0.308590330955544,0.197527616809493,0.324326809696789,0.305556831767569,0.248968705396132,0.289784886702797,0.136022878638716,0.168149638288822
"AL035413.1","micro16","darkgrey",0.101519088583695,0.0873563674659771,0.100921157579143,0.0517392750099639,0.0631735758984229,0.0495139281458152,0.0998399941699279,0.0997679920653687,0.108373444162147,0.0905191518763296,0.086079036653364,0.0670989340570303,0.0696519957436467,0.0407338626618049,0.0813334626842382,0.0681533877575837,0.176209356032243,0.0661810172671684,0.0745327363302004,0.0782192169946061,0.086283889270013,0.079895658919107,0.0710505346256504,0.087444007086093,0.0545163993089386,0.0568452799575282,0.0250566606571914,0.0687630497455984
"CAPZB","micro7","brown",0.485793266890139,0.439346755114377,0.476041270058109,0.290768431865397,0.350966528215662,0.309228405521435,0.363036247478641,0.541039274942683,0.426478064709109,0.417707063396425,0.488829863362096,0.405557435587424,0.393204497522107,0.311365954677028,0.410392990667065,0.303917044824944,0.285010404735672,0.311598415720736,0.283679616901355,0.359208588157459,0.373569935731558,0.253085202948938,0.333325363942547,0.469837391165928,0.31691244770781,0.31042842197652,0.176527994852751,0.204744047707211
"NBL1","micro7","brown",0.0750426440889862,0.0859499018415269,0.0655679208803721,0.0422839809832361,0.0692244228769937,0.0797965116809132,0.0264223827546587,0.110855552089542,0.0583166876828728,0.0475991848733419,0.0813371508117719,0.0698672451957366,0.0645410681648441,0.0944319561252653,0.0735480996355466,0.0189197337024267,0.0445751363960749,0.0342763127848786,0.0826051090255463,0.0464244409790776,0.0598871171523575,0.026009377184734,0.0436192961258468,0.0591711805788958,0.0180961174624342,0.0220956997477408,0.0590618080819914,0.0184302252518039
"LINC01141","micro7","brown",0.298608442957884,0.272762049810748,0.299953476492152,0.15898657050036,0.194694219416788,0.194966064279205,0.153401857910775,0.358984415627551,0.25168216781549,0.235337430611402,0.35153866665448,0.251721209295326,0.248318710614019,0.204280106792976,0.255495353698392,0.167224585849995,0.152933939802975,0.18841047844144,0.172281439212849,0.189989887055787,0.210564590903434,0.137715293683075,0.176351633462526,0.334394914450553,0.181828641196234,0.182405503948168,0.0698186369713059,0.119674272557608
"CAMK2N1","micro3","darkred",0.0191463809854614,0.0152183728317874,0.00560537709711306,0.0687903969171378,0.0264847063917163,-0.0192243234213254,0.0506771004835572,0.00719250261808766,0.0363146585112884,0.0456504686551979,0.00904210842680479,0.0337823461260598,0.0112654089949308,-0.00192656706182325,0.0226900626512941,0.0478045884263151,-0.00350017496059607,0.0179285490548706,-0.0313984501580103,0.01928639921611,0.0262185101143387,0.0539207365555171,0.0605342059713184,0.0230432684798736,0.0334932256029278,0.0392397808753644,0.0689818538570952,0.0039971465997977
"PINK1","micro1","turquoise",0.0552788011352999,0.055490303189048,0.0535249247984763,0.0287221714397823,0.0382094380472152,0.0409066367418755,0.0463190460747275,0.0474031529887704,0.044600160114719,0.052517053371378,0.0441858430936086,0.0539933256755932,0.028481625482252,0.0361276884194336,0.0470480181145103,0.0465981841173779,0.0578162078349484,0.0333566658287996,0.06489770509771,0.0466299872686865,0.0433460353722459,0.0241023745915288,0.0241707205450734,0.0332445244164369,0.0285899501921403,0.0436885052027974,0.0354942968867535,0.0665321924308832
"DDOST","micro1","turquoise",0.10396992911928,0.122864701072069,0.104552344535007,0.081534075145194,0.0745704225457784,0.0677493445226227,0.095591899649662,0.0940274534708667,0.091059811313693,0.0846044771043787,0.0976667876608511,0.0926810985076431,0.092088473891119,0.113569225094305,0.0732266408766133,0.0840766210515596,0.115783562103156,0.0705324811278871,0.137955181209561,0.105587246712551,0.0981054889558377,0.11101311248289,0.0931374332357162,0.0789100236148286,0.106786727676535,0.0968553637231326,0.0854362312130545,0.0908097530778801
"HP1BP3","micro8","purple",0.340910345156115,0.331170424267493,0.312931348896358,0.247665292773139,0.274029990053318,0.232361339978945,0.314677052383664,0.291120231263564,0.385433617438305,0.287153607447725,0.290447528239793,0.253016100948836,0.322201430931871,0.237166413955338,0.262331292744189,0.257863664322781,0.238858908292249,0.232882599170723,0.281839905609238,0.304693217636375,0.284312957777091,0.252143927922745,0.262417323416443,0.298230230546283,0.297857188858768,0.258990172262622,0.146450436364296,0.270849279017491
"CDC42","micro17","white",0.242060089850277,0.244470245642129,0.232410344028759,0.193635899519128,0.176946337659281,0.1619856280822,0.206898490387922,0.229979412210756,0.210382712656992,0.199222242198434,0.217108944590092,0.194210280152052,0.192007287290689,0.207351845157546,0.172131838197326,0.156356755141115,0.164309995676314,0.295625706431031,0.219505404596613,0.235767372817657,0.215579863790587,0.16387769011999,0.183974268561623,0.177408606005328,0.17723530865764,0.176574414551379,0.0967515908583398,0.136613260390396
"ZBTB40","micro1","turquoise",0.191952706839639,0.202970574610948,0.158949776797789,0.13802767723851,0.105293848499436,0.147909306216508,0.173291354820151,0.172348320244211,0.153381876547813,0.171420234555082,0.161919424197233,0.17242886230647,0.162736183627327,0.163308546910197,0.188621083831443,0.129382766882242,0.109881519146803,0.102935088074742,0.144766526015686,0.165345256137059,0.153047678022603,0.147844972085452,0.184227984423166,0.157249180243046,0.165192133830811,0.14907472666074,0.0829990850128028,0.153171662829415
"C1QA","micro18","pink",0.205491240398005,0.24631223223132,0.186553168301421,0.118641878043668,0.157111151500657,0.133407909285284,0.194348534474237,0.161700470064208,0.163767915720271,0.124759279967793,0.141404053029565,0.104496138227697,0.197159318686191,0.186383916163958,0.121773517822677,0.147324095866108,0.182639536867971,0.153429758685399,0.492219529496906,0.253872320669044,0.208018008662155,0.201716630002227,0.111471703440106,0.121614749684079,0.109275865341533,0.155430938048202,0.127167607187247,0.204315293646599
"C1QC","micro18","pink",0.261945118391206,0.312064599206607,0.237052693648002,0.178812894980911,0.182207465197439,0.170685243566934,0.228809396933056,0.228998326121007,0.214236548562647,0.171641181287465,0.20023221002088,0.144085391547976,0.213523206708139,0.241356170668106,0.175408322933481,0.163167116815412,0.158098435355128,0.181835512346487,0.54260106896655,0.295461250455461,0.220610427309136,0.231094393971222,0.164003804774632,0.158541030857859,0.154841328779627,0.191615893295971,0.127107692734622,0.206759987591611
"C1QB","micro18","pink",0.300257332418424,0.36345108240676,0.266850831442574,0.223150264244207,0.219738524339397,0.232116287716272,0.305529339753812,0.253669474309674,0.264201226394776,0.201993086084287,0.219175703988034,0.19970738707501,0.281987909314874,0.285061163935356,0.209608322026242,0.219391754086104,0.22972445396416,0.234018291248898,0.58841129729057,0.366471576601676,0.308989168790638,0.314008218536825,0.216412509995848,0.180080013636576,0.245594846008448,0.249412941989509,0.10756368361277,0.276114197910676
"EPHB2","micro7","brown",0.262532254623634,0.239347523832412,0.240831125913832,0.224765155912942,0.181197151044499,0.185516330425764,0.19897658718544,0.298568155581092,0.213880814648731,0.225746189515151,0.237993015798164,0.215339674991211,0.21476287162396,0.17161806796614,0.230691536281492,0.183890094722563,0.132685138658235,0.176995202514226,0.115679650175335,0.178864905147707,0.204944136444941,0.128011402127558,0.18620198072973,0.269682422224329,0.170062274318611,0.161114283574847,0.0738407171094109,0.111360533796204
"KDM1A","micro19","black",0.107479292921748,0.112721059777772,0.0890915546344167,0.0626123350643235,0.0661433748299704,0.0563638222313558,0.0840410764210415,0.103462892040972,0.0866892812499838,0.0806436812652732,0.0840872953499588,0.0839056352622121,0.0873329678588171,0.0731645389150688,0.0936828286118849,0.0589009185136646,0.0691335696377437,0.0549155232996819,0.101930889647773,0.120906849029467,0.102304259628864,0.0637020877450058,0.0717420987063887,0.0907911693958895,0.0791213814294371,0.0824345284101741,0.0262740207744466,0.0514575394949898
"HNRNPR","micro18","pink",0.243436824834402,0.238496436139334,0.21395398696274,0.165347663720296,0.159714454852082,0.180384343692311,0.210076871023605,0.237035342572885,0.205704214045831,0.204732976686944,0.22081911973666,0.180053529077406,0.219150536654462,0.200661077750734,0.215523126267283,0.161400782083105,0.189451359197441,0.197643713253039,0.198946368933077,0.198343154051698,0.213442073919452,0.183229245067085,0.171476666767088,0.211369369938467,0.20969169046867,0.174712892862973,0.0709700166757444,0.196907032963084
"RPL11","micro1","turquoise",0.193937372133437,0.24479497528674,0.163939576881911,0.166661797870399,0.150075092352816,0.148156065240379,0.203581882988397,0.150018929730259,0.166712167109169,0.122862126186803,0.125334941056109,0.124469080287167,0.186076497411,0.20633849281696,0.122909762293809,0.133466219379271,0.16008108390173,0.150190845846756,0.315542461119033,0.248028449694185,0.194680837236194,0.211112385624889,0.160501731052553,0.117641536320883,0.150670779075785,0.164706553272529,0.047858072576107,0.168359725707847
"ELOA-AS1","micro10","greenyellow",0.128866362003703,0.118553717818315,0.130576609938845,0.0619568521729332,0.117831051485152,0.0954143105543189,0.0845084263384443,0.137765960967117,0.110282381022147,0.112761350411625,0.130540903135031,0.110479339866767,0.12161448443819,0.067586867893158,0.0975401300038657,0.0682702740722483,0.0841955454393913,0.0871310259205074,0.077003608941359,0.0822373197053424,0.0869273474132054,0.0448497117937046,0.0795719470863448,0.126827521252683,0.0585774635465029,0.0834394830877157,0.00771911277036746,0.0700829971058809
"SRSF10","micro1","turquoise",0.189664381179132,0.228748834586831,0.176725712558176,0.144072117544562,0.171751293275038,0.13271400867984,0.178539248122041,0.165384020443138,0.17396152875688,0.142365496570752,0.156496493994487,0.137374725117027,0.160069582683892,0.157419146307049,0.166974964552583,0.134206658463248,0.129251025999773,0.106010596375347,0.177135095990731,0.196335706148478,0.165277277419895,0.154573270015414,0.157107926543321,0.151991244374363,0.139487559336066,0.150681994710741,0.0366406175498036,0.140794010803056
"IFNLR1","micro6","blue",0.150283065843712,0.13040034751981,0.140617891782132,0.132492458919962,0.1148195593208,0.0976869321563426,0.182794515780574,0.107704188250743,0.128020339875363,0.163868063348404,0.0942045947754063,0.122755819911938,0.121644115474018,0.110446009071938,0.135445214541357,0.130325448898518,0.110683552599956,0.0840364983326474,0.0813092678481447,0.15285270413463,0.138200713451736,0.14527588396126,0.172752047872441,0.130112422801297,0.177886882194589,0.140448621788499,0.0279038601316755,0.140895615698017
"MACO1","micro1","turquoise",0.179033784067786,0.18052116330943,0.167716010707414,0.104948617765436,0.153435044865325,0.090255560905997,0.153315584244863,0.192027367563405,0.166448314804361,0.15160686745092,0.167887479089328,0.1683595189716,0.143701789374692,0.14250730827086,0.155855214664201,0.10882530573976,0.0587872445854954,0.111233708807957,0.0982885001635723,0.144138399077981,0.158874513443563,0.0859698932787678,0.139952311422381,0.189007736896455,0.128313824296632,0.114270272130363,0.0915588898696816,0.105701129066741
"MAN1C1","micro17","white",0.237906857391834,0.247595446947187,0.22881363538296,0.16961857799186,0.173541869258625,0.173720871000477,0.235857197678647,0.256989652055429,0.193642986535317,0.209056060057199,0.227644573578092,0.207350408479571,0.184560215421456,0.174983424963082,0.22026211969738,0.14880818211729,0.184460717087118,0.311971491514978,0.119612830136726,0.201173911182816,0.229645855724906,0.137337196172622,0.202820971473638,0.231113023157857,0.179290872724885,0.17810736653343,0.130824560877264,0.100039677015802
"STMN1","micro26","grey60",-0.0417526423064922,-0.0217481974878313,-0.0572145434724466,-0.0188365829960427,-0.00436619790633872,-0.0356211698945593,-0.0360639574777056,-0.0616695629468334,-0.040960513709337,-0.0477644253549087,-0.0460757126642404,-0.0453482821499733,-0.0151085108455643,0.0115238706560984,-0.0175739733324299,0.011220350785749,0.00819492211085899,-0.0398413073727864,0.002045579070747,0.0106315807858432,-0.0275080048130894,0.0105864183581473,0.00586006410903053,-0.0499709046555845,-0.0123216878310121,-0.0185132589550647,0.0161316482033105,0.00020735296136694
"DHDDS","micro1","turquoise",0.0999169053101552,0.126162838362216,0.0950359160731759,0.0611992211597923,0.0941165739091099,0.0960894325161997,0.070299092633864,0.113257470112382,0.0886784604916618,0.0693208361283863,0.0999870624593203,0.089395841485143,0.0762583736731573,0.0814586253985977,0.101716210563892,0.0714179330172816,0.0687840989625877,0.0679428381889586,0.0576174370576154,0.0729312129647369,0.0881429668559168,0.0592471117211772,0.0375856390204374,0.0798972638232073,0.0773555212022929,0.0541711541728668,0.029364896063264,0.0325048131488012
"HMGN2","micro17","white",0.0644897660190595,0.0581668682448767,0.060432714881084,0.0393117304849043,0.0865785700538403,0.0028173585300008,0.0393340667430808,0.0618860731662271,0.041852742098237,0.0481096465843734,0.0352601752217269,0.035813207354899,0.0559519750569025,0.0506463670927908,0.0461158031994212,0.0240358545943307,0.0241144092075912,0.0382628544843425,0.0544681901010362,0.0318717024307049,0.0529945842131205,0.0347309671220276,0.0400072801339225,0.0498679443673663,-0.000628588124440121,0.0145323163111379,0.03918968450351,0.0291618173771383
"RPS6KA1","micro20","tan",0.266967901619068,0.245038558040549,0.255997631559781,0.193128251858495,0.207159520913912,0.183602970990119,0.257205591930845,0.235933045511884,0.214645700481607,0.237236253393183,0.221734175715022,0.210594832528412,0.225699887289692,0.178307866771376,0.198806479713742,0.180791184481888,0.157988484929888,0.191328932286278,0.187880520845839,0.239390537265673,0.267685988872567,0.186750999687203,0.224097598427733,0.217753007821919,0.197703202479615,0.205174374803726,0.10704094532343,0.155315320824723
"NUDC","micro21","red",0.0768231195308485,0.0563714786625235,0.0661993238524284,0.049594693393209,0.0870581491168385,0.0577270744576063,0.0795986592712153,0.0723795172184915,0.0812620799602644,0.0641313665126794,0.0699690769111418,0.0479169583620214,0.103935061285217,0.0361935694022218,0.054152558024484,0.0664757193082735,0.0695098104448455,0.042960528817783,0.058236228039715,0.0678379915806746,0.0560854452583423,0.097799827023904,0.0597537999462753,0.0703076326255003,0.0486565276249139,0.07876964791657,0.0701509445228297,0.0745075687636021
"WASF2","micro1","turquoise",0.393895358045562,0.391665290134167,0.372359663054774,0.264983819629019,0.259174390140162,0.23407209186081,0.32142034295733,0.405574892996702,0.332731245378564,0.351312431557416,0.383157926777156,0.316485337294351,0.314798699461282,0.280330670859395,0.311565594136461,0.256501340610291,0.243411276654712,0.275645632469345,0.250824456486013,0.318960252915936,0.319765681503329,0.239736898834218,0.309843671415941,0.368402262053196,0.297908212149408,0.294024719210164,0.185777157824097,0.212698682929776
"FGR","micro6","blue",0.116272327502533,0.10165291516184,0.112290578311783,0.0937849615042365,0.0756297949920807,0.0761997752451957,0.153336794052744,0.0627759782517312,0.0897538845562832,0.116807339853865,0.0618192298341585,0.0806801613927182,0.117761835617575,0.0954229374164315,0.106563666053362,0.0951088271372232,0.119206967585257,0.0754254015356086,0.0815321008664285,0.120016902462729,0.124474896265875,0.114124580169524,0.143861270918867,0.0682140769789959,0.111477936764756,0.13837001073005,0.0586100723778508,0.113692086358657
"PPP1R8","micro19","black",0.0942108447809164,0.114598840910369,0.083154724350215,0.112735800364263,0.0723076775169338,0.0553462485684403,0.10741471788945,0.082225613344233,0.0683035366173347,0.0656737859941487,0.081595500877061,0.0735104233378224,0.0923231248504122,0.0864060441696777,0.100958963861588,0.0873551052440743,0.0635447872042596,0.0654597671024883,0.0968068991502532,0.140315286802872,0.0829676014018406,0.0904421350511793,0.106294813050954,0.0633070974086528,0.0808143038130881,0.0973920941264644,0.0384332220223072,0.080561167533717
"THEMIS2","micro6","blue",0.175380288149856,0.148811177137217,0.194110131679713,0.089726159020193,0.138232669550461,0.0762723281957535,0.252774524387648,0.102181111436757,0.104600946013631,0.138069522040018,0.0956281714616386,0.108428745661533,0.143437364699188,0.141863801681057,0.0915853618674846,0.0908069399699049,0.113683582392635,0.096332659885243,0.18158199056086,0.189111524145982,0.191322702955676,0.0603341673315697,0.133126142481564,0.0683308667822601,0.095032845275139,0.152240462927334,0.0834389364143206,0.12079819303614
"PTAFR","micro1","turquoise",0.224176731642345,0.228457431447768,0.219256242264945,0.182816893513327,0.159252524502241,0.106069229266506,0.19795429440437,0.215000456569079,0.181280001998684,0.211731098337752,0.185764521653547,0.202895074389966,0.183605497478965,0.163123168590377,0.208593818069858,0.153615412204114,0.164418197093865,0.143320720823492,0.167915690924635,0.202832384120765,0.192425236561095,0.13105594784092,0.197155216509683,0.203798882535838,0.185399420141982,0.160315484323693,0.110751645258106,0.155566998832269
"ATP5IF1","micro1","turquoise",0.0385457501072155,0.0518583685116054,0.0279696809190745,0.0176764094872164,0.0307715831650901,0.0341095860336089,0.0453842285466539,0.0269626069712117,0.0185298641751294,0.00624030956520319,0.0215020038544498,0.0128988944128569,0.0351844334127226,0.0516412182546946,0.00856969822883446,0.0366485943116907,0.0172960833704992,0.0370453286251123,0.0731555268121569,0.0549949142795022,0.0329683742458397,0.0395606282040841,0.0249227080724999,0.00319467906613331,0.0240638090806602,0.0150029272737058,0.0406460209771544,0.0257631937821169
"PHACTR4","micro7","brown",0.282823527607233,0.236100448744801,0.275404990060781,0.131009179180392,0.202419650635693,0.161574990451086,0.212911814790435,0.303840255082708,0.240212367056138,0.230834126949719,0.273424056292897,0.209084881415479,0.233787366500839,0.196504623125799,0.21083604019413,0.150637515144673,0.14825039374706,0.144726780361189,0.139267774893602,0.187929187545485,0.238914351889898,0.124502775989443,0.183627084909125,0.254595770193891,0.154427427854412,0.16537723942491,0.0604463108943444,0.137936720063458
"RCC1","micro1","turquoise",0.150188073361036,0.156917759875398,0.116613974274772,0.120682077050083,0.117342895474437,0.102863953132144,0.112089087952045,0.148163992708626,0.123594782360271,0.13622679875822,0.126109421743475,0.142716095824526,0.132112546711436,0.104684984997714,0.137998060474945,0.133178864801335,0.0902741367471718,0.0879284779394573,0.0704857935301697,0.109157936338062,0.101519575156324,0.152582355058994,0.112925875877452,0.147248919825844,0.11837657913354,0.113601459549777,0.0504618985394829,0.0995897232467913
"GMEB1","micro14","midnightblue",0.145093672104486,0.134363654979202,0.138019332651089,0.119884297697233,0.113395731253621,0.140184218716127,0.135123498449498,0.151034019963087,0.119123891460567,0.156449612498037,0.129632371067476,0.10855167736998,0.119996053447186,0.116424798614433,0.165289920754222,0.0790357453559572,0.0855286499991787,0.0866134619239575,0.0699178594276281,0.111548520611569,0.116400992670388,0.13084371662755,0.131828286949917,0.126318650199854,0.117366070088001,0.119396532858153,0.0777338441072916,0.069044135493957
"SRSF4","micro17","white",0.221962858145837,0.201584198263812,0.204298540236895,0.156044950419491,0.17029663255022,0.160689300987993,0.179955956708894,0.221207987030178,0.179962246051702,0.182415398221946,0.195148077813389,0.167497582801418,0.160588945143243,0.159804924331057,0.209115303820103,0.153388017217801,0.145510598797409,0.273160564333406,0.150912071288974,0.177743094797508,0.17956460026958,0.13952716010816,0.163970869202567,0.200129124185894,0.144631645697075,0.144964576453802,0.0622993189195819,0.105051275271869
"LAPTM5","micro18","pink",0.414971199994573,0.397641034211591,0.385219040528729,0.277356055846361,0.265077284754525,0.222305233533935,0.392488190889293,0.366344407040867,0.318628458906114,0.322181089311523,0.31505840531613,0.288941339646514,0.334475826744316,0.344816442266403,0.291803233371581,0.291228513815184,0.274454447020235,0.244040583083461,0.501527412902088,0.398411816426302,0.374070785906264,0.257130440013242,0.305860060386933,0.313935510917961,0.261685176714031,0.316327259898718,0.215467266539408,0.264709510694118
