"","gene_name","module","color","kME_micro_state3_AD1","kME_micro_state3_AD2","kME_grey","kME_micro_state3_AD3","kME_micro_state3_AD4","kME_micro_state3_AD5","kME_micro_state3_AD6","kME_micro_state3_AD7","kME_micro_state3_AD8","kME_micro_state3_AD9","kME_micro_state3_AD10","kME_micro_state3_AD11","kME_micro_state3_AD12","kME_micro_state3_AD13","kME_micro_state3_AD14","kME_micro_state3_AD15","kME_micro_state3_AD16","kME_micro_state3_AD17","kME_micro_state3_AD18","kME_micro_state3_AD19","kME_micro_state3_AD20","kME_micro_state3_AD21"
"SBNO2","SBNO2","micro_state3_AD15","purple",0.181338955051331,0.13505069703889,0.163340292856594,0.145502183872281,0.151950038020627,0.13833194827808,0.181476755095302,0.198899632477311,0.126890471037814,0.14015407466047,0.0877960288402334,0.0835406510879659,0.109942231103953,0.0307887750972492,0.133603413135546,0.227544626248592,0.106256107050675,0.100712833633396,0.113562769849708,0.095715586625172,0.0663698396186903,0.140643735772177
"STK11","STK11","micro_state3_AD2","turquoise",0.0447617455563865,0.0689476579959396,0.0448626291524647,0.0742834827707881,0.00480795163007006,0.0583033543884583,0.00910259169685966,0.0232965296598769,0.0892051213073392,0.00575721272629578,0.0130129326725298,0.0309002697143299,0.00212218489775513,-0.00490024748465294,0.0170394527508442,0.101913917771465,-0.0183564525006977,-0.0253589321839001,0.0403983131493548,0.0574698737852331,-0.013212622820608,0.00641128384793218
"CIRBP","CIRBP","micro_state3_AD12","pink",0.195772035633433,0.202812587283131,0.24383407125443,0.193972246930014,0.198275274494035,0.183966914645038,0.219200283946102,0.23813473284216,0.226812372217688,0.263732633672269,0.222092947865002,0.18388849738979,0.296905542147887,0.171851338389052,0.231545529986371,0.184374115568852,0.160221043649797,0.206774105152026,0.185134034441788,0.155849728401587,0.160664847670809,0.166326424702736
"MUM1","MUM1","micro_state3_AD4","blue",0.11644117044339,0.0273030672020017,0.0822234908338964,0.127338584818903,0.156331184688292,0.0918097810621591,0.108244092493809,0.0572221003942336,0.106814111471638,0.135236396126374,0.124551039483986,0.0551252411977511,0.0554628054588839,0.00940343793590713,0.037936629463036,0.0376918388133336,-0.00434836037667893,0.146784576650617,0.0330862720427575,0.0646682976928885,0.0821597553576331,0.109155857674579
"NDUFS7","NDUFS7","micro_state3_AD3","red",0.0844365027286898,0.0784527985361689,0.0734785959902806,0.190704154864731,0.145845045123233,0.134210258941242,0.106032658307227,0.164798695280924,0.129219191136887,0.103954120119368,0.120070919665692,0.143164090289048,0.100977393444874,0.0982205514706788,0.0414773194560749,0.0815981293806332,0.0300853482776487,0.122668725603616,0.0723918212172309,0.0883223434187804,0.068756885517577,0.0986914680747752
"DAZAP1","DAZAP1","micro_state3_AD2","turquoise",0.0585340281081709,0.0572064189000182,0.0465467070105433,0.0391155611888212,0.0192144938327643,0.0468105741272053,0.0654271764953787,0.0950197989877857,0.0362457485946892,-0.00460997727832151,0.0646691677590499,0.0186573194225293,0.088522007300877,0.0886331948096386,0.0215707748086742,0.0706934957769881,0.0989788937088697,0.0107518416631947,0.0566744339857624,0.0759284138051564,0.0565087455364667,-0.0448001331237319
"RPS15","RPS15","micro_state3_AD16","grey60",0.0365934709576295,0.250658330251759,0.088874403966623,0.0581242222993114,-0.00709616862055113,0.0131302290236364,0.0117485269737719,0.06163460881138,0.010141569160996,0.0991795803621813,0.0528093142501562,0.0916368894984968,0.10704414346152,0.0213089906591917,0.0936457677980258,0.040292283141233,0.166039773189548,-0.0339611193155944,0.0410389741313363,-0.00714380156536787,0.110926739034679,0.0623103797991051
"TCF3","TCF3","micro_state3_AD4","blue",0.147297584926041,-0.0364494991075446,0.0375089354274395,0.0605302606537105,0.115456290183282,0.0942671978098011,0.0360486110407355,0.0913184640824063,0.119418153677098,0.142719277488005,0.0222183845949938,0.014528159628781,0.0210763545655259,0.0114771313015892,-0.0392419478854372,0.0853565468374319,0.0226214457713364,0.134913176913074,0.0459636566711565,0.0408681899162342,0.00446724665397116,0.0324425851571976
"REXO1","REXO1","micro_state3_AD4","blue",0.0829290778745853,-0.0198910768931166,0.0584209257820144,-0.0377286543882038,0.0498151033575231,0.0579861748998455,0.055220506101607,0.00590031386779484,0.0464251635918581,0.0263291816703529,0.0149556092560902,0.0480261613784355,0.0443692107597241,-0.0484444129824562,-0.0288810017189849,0.086493887513465,0.0658224604275891,0.097499172112166,0.0536009099103588,-0.0173755686701005,-0.014454902913493,-0.000479053239747559
"SCAMP4","SCAMP4","micro_state3_AD4","blue",0.13002612784746,0.019242710469921,0.031815215742858,0.0658113358132339,0.100541278294747,0.0870976326486771,0.112467866424373,0.065376995681465,0.141006902462435,0.0763006783415922,0.0104128169781637,0.119548606503859,0.101350060072484,0.0502445577667539,0.0390877533443093,0.114253495803057,0.0443650098205996,0.103237068703725,0.100024866061753,0.110604665070101,0.0337258003210516,0.0167911602352987
"MOB3A","MOB3A","micro_state3_AD9","brown",0.0475360642476895,0.0257701917654241,0.0480118492791477,0.0411644991591508,0.0731170625998314,-0.0125328648889554,0.0432185809992656,0.0161255617861389,-0.00618866463184347,0.158489658285973,0.0334086845388176,0.0242985283770977,0.0523789591859143,0.0314281310228347,0.0203613815473133,-0.0106483346115133,0.0724163664939549,0.0348054154994579,0.0030436096603992,-0.0269382363895504,0.0428341877977284,1.93287645228638e-05
"DOT1L","DOT1L","micro_state3_AD11","black",-0.00805532320391498,0.00986229079584233,0.0690607568891071,0.016122693135973,0.0337378336756275,-0.0190936504454309,0.013688291327443,-0.0224493705118696,0.00642003862405073,0.0554389783950283,-0.0123519293863286,0.0268737498613214,-0.0105474865350154,-0.00466067769967563,0.0531682131046464,-0.0224740965808802,0.000383093538260071,-0.0684037610687755,-0.0345660052601634,-0.0164232878472825,0.02779406938346,0.0618157569712387
"LSM7","LSM7","micro_state3_AD2","turquoise",-0.0085112337621108,0.0818107465038598,0.067584032799349,0.0259520973508003,-0.037967793830688,0.00911924512946272,-0.0172118934872841,0.0240034112448041,0.0175980356029235,0.00265866371520346,0.0214419660766553,-0.00446412152691355,-0.0152808055342507,0.0385841586881751,0.0783747899147019,0.00466488351679851,0.067501286998577,0.0026307739330347,0.0629440167922226,-0.00998615027961981,-0.0143939944352574,0.00615640419449122
"SPPL2B","SPPL2B","micro_state3_AD13","darkred",0.00332557696273037,-0.00626244959994014,0.0159521982911063,3.59791193097764e-05,-0.00869545175697889,0.0241697037089471,0.036563789820566,-0.0318908504244967,-0.033032088133728,0.0352983652471765,0.0115593142598936,0.0369666120806874,0.0113765862073347,0.0820050352118417,0.0274160781321794,-0.0510488541549753,0.0161867078852043,-0.0261303356189382,0.0472450089414448,0.0189983068413567,-0.028802877944416,0.0455842987964394
"GADD45B","GADD45B","micro_state3_AD2","turquoise",-0.09369051652398,0.112454135180957,-0.00227949753468532,-0.0410053935191081,-0.169488679653522,-0.0474743991892586,-0.0930524275809806,0.0319365766661007,0.00260230232039647,-0.094410773688676,-0.0473841903934677,-0.0618213157727342,-0.0216739420642254,-0.0120794424581925,0.00648205015107111,-0.0121055420234784,-0.00983748153364869,0.0186207282678716,0.0121252341273869,0.0209551396435221,0.0444433208816016,-0.0610097825711414
"GNG7","GNG7","micro_state3_AD4","blue",0.134346482053038,-0.00863233686545531,0.147216001755191,0.107552566999985,0.236309355572512,0.140272927417797,0.143233395676406,0.112153296204968,0.116649974922441,0.165446694029751,0.0792145126438184,0.0598297326629794,0.0539462693881734,0.0605308383003655,0.0543376413882475,0.110792213570305,0.0248011112696796,0.101239980415105,0.0593441640265622,0.0737824149548997,0.0339695599975431,0.118736977548614
"SGTA","SGTA","micro_state3_AD2","turquoise",0.0160191141922554,0.0466866841691243,0.00222784391144754,-0.0304080077588733,-0.0254813533106854,0.0252737996058199,0.0134498556696897,0.0151463461224966,-0.0112471798590732,0.0247538226064524,0.0110639054408648,0.0284345843021318,0.014343377903616,-0.0105362129517001,0.00850635661575168,0.0199767154320141,0.036393417506702,0.0374855579969718,-0.000421043507150539,0.00547140814473603,0.0486089178607559,-0.0386181954237328
"AES","AES","micro_state3_AD2","turquoise",0.188060216578086,0.239500871283288,0.200766535350584,0.191935197705646,0.105938892986448,0.126372740259361,0.181247194024397,0.165849617846706,0.107179147183198,0.175514629608985,0.0795172560616885,0.210114498205461,0.298587035154707,0.0333433259530262,0.0855621103439952,0.188706675391555,0.148167273437088,0.185767428526931,0.102728985281264,0.147364110549167,0.112423748033386,0.0902122203078476
"GNA15","GNA15","micro_state3_AD2","turquoise",-0.0108776898716027,0.0815451111038117,0.0345110249791445,0.0219424742765223,-0.0302673808961836,0.0206035020468532,0.0194579202386905,-0.0219903772732445,-0.00775912810831936,-0.0196115220322335,0.0232977932898502,0.0603770853993662,0.0415896973077564,0.0204554300979691,-0.0168208474561262,0.0212748415019153,0.00636807958575369,0.00897315918973671,0.0145761720345273,0.0683647749168767,-0.0187938397221944,0.0200782758153324
"NFIC","NFIC","micro_state3_AD4","blue",0.0724309446437322,0.0108830607514162,0.142919867019684,0.12940793435504,0.145429137103018,0.140347271253023,0.136019732662955,0.118683068502486,0.119708712313934,0.150595768701624,0.0123216769139061,0.0939850366915154,0.055880014536625,-0.0247757858029081,0.077286349777704,0.108363378898133,0.0312239372274994,0.0543275145101558,0.0462864349648761,-0.0256422212784401,0.127842168679005,0.0326475462904939
"PIP5K1C","PIP5K1C","micro_state3_AD1","green",0.141929473396045,0.0698722092763195,0.10765640021339,0.0936261298393407,0.110861697642618,0.131687477967133,0.0992106061869821,0.123813360899923,0.0721686396557991,0.0468117657491235,0.0473421164957385,0.0603382548729531,0.102952667337373,0.139885755723601,-0.0122381755632805,0.106116218248896,0.0395330458432798,0.0546305489086921,0.0536882730057029,0.0896723842598737,0.0722624442823558,-0.0146094896181644
"ZBTB7A","ZBTB7A","micro_state3_AD6","yellow",0.190351879265203,0.161221935049721,0.191000184176823,0.140715209649288,0.152253528062838,0.127722978961065,0.227966418217499,0.0841188998893226,0.136882501231756,0.122393337010176,0.0320912940649922,0.125501984417571,0.117863261685156,0.147340098684931,0.101303854098934,0.151915116271068,0.0827051109877602,0.190738183781825,0.0565962610606407,0.139576719241977,0.102294544933082,0.0585509398103267
"MAP2K2","MAP2K2","micro_state3_AD2","turquoise",0.0671546866061535,0.158138924745244,0.0860950364786319,0.0872154545945427,0.0424397465998446,0.0804534866693473,0.0751305022539937,0.0945018360996788,0.0618662002754832,0.110032092348959,0.0559572001257636,0.113935541584995,0.0814521573781482,0.0762127907311777,0.0736656498534859,0.110097558673349,0.0429731799295112,0.0960844605477033,0.0788082752465829,0.0822848130427231,0.0803506887185384,0.163263830298331
"SIRT6","SIRT6","micro_state3_AD2","turquoise",0.116684994591691,0.0963676730610663,0.0462424418358785,0.014451803417091,0.0295163173344064,0.076616542298037,0.0744693419512194,0.126103871360357,0.125413457224153,0.114883351373693,0.0895577048336526,0.0291113127195416,0.155909032122617,-0.0026903436923553,0.0208903550049383,0.0894477868150979,0.0503033252149195,0.0395265201858773,0.10886751889546,0.0760844646854981,0.123094185611522,0.0451546547135631
"EBI3","EBI3","micro_state3_AD2","turquoise",0.00343032222508885,0.276477159380063,0.0984500302332796,-0.0187096503627476,-0.171642473847491,-0.0113710002716708,-0.0200636607641366,0.102564264642863,0.0877894696665482,-0.0754511176032404,0.0152289542374671,0.00187404267604075,0.0986820025736589,-0.0466880327927484,-0.0400539948671914,0.0669261264731386,0.027017472172543,0.0517991920009066,0.063194304750267,0.105583687936551,0.0663673043766377,0.0316721839092165
"SH3GL1","SH3GL1","micro_state3_AD2","turquoise",0.0246310283720803,0.0603375818022392,0.0878044644729434,0.00655650801535661,0.0279471622610716,-0.025795955783303,0.0405941405416395,0.0247064903407681,0.0215925482128773,0.0567460681181621,0.0312304363410081,0.024154153894203,0.0202893458118237,0.0324047913246656,-0.0183462988849671,0.0465135488573912,0.066919982637212,6.70903593914994e-05,-0.00961494103481314,-0.000950967043684355,-0.0458218930294383,0.00581118573547376
"SEMA6B","SEMA6B","micro_state3_AD5","salmon",0.133704122081334,0.0994900699371903,0.114862494391194,0.0270187254327683,0.0782170214072697,0.213018890226317,0.0985932027034376,0.158569747658673,0.131827928455715,0.0309715794159227,0.0424942498294129,0.0767940682823584,0.0463437835779304,0.10184367560662,0.0437860259522539,0.161698403680433,0.00578648592317048,0.0456068016147795,0.0859314105837126,0.143512833775366,0.0428652000782059,0.0724426016669954
"MYDGF","MYDGF","micro_state3_AD2","turquoise",0.0316849927148483,0.189181515731993,0.0715606664846356,0.0293351684507354,-0.052758738266017,0.084280011576327,0.0456494246238747,0.0902733810041594,0.0424996251160955,0.0611353859176971,-0.0165279863097668,0.0329420404326645,0.0750539785887525,0.15024367232955,0.0393149707902411,0.0625955770745271,0.0863732697993938,0.116695828332551,0.136526167382522,0.0536890607651125,0.090602468817167,0.00334352292227172
"TICAM1","TICAM1","micro_state3_AD2","turquoise",0.133337316494015,0.220097849957864,0.17688253968471,0.128614204787372,0.0328679615758781,0.11979860956788,0.0858992618733053,0.129312776697287,0.097686569592194,0.0898598335885967,0.0594091600603763,0.0798918474920162,0.107100180115898,0.104290413539741,0.0185554423797649,0.154177707590642,0.0769676902591908,0.0746836812563193,0.113008933818797,0.161507988865739,0.156320796053528,0.0892055277453365
"PLIN3","PLIN3","micro_state3_AD2","turquoise",0.0554554337517169,0.112036450018779,0.0486277863321125,0.0864622017672494,0.0252039235337344,0.0574624674937903,0.0200394047292102,0.0933901711109234,0.1266568967785,0.0369367735053681,-0.0102760406537883,0.0358562613815246,0.0818247061084032,-0.0221390459490091,0.0436720708760468,0.0935199345775229,0.0819854464648888,0.0961180976992819,0.099296266154692,0.0473523759477228,0.0359354499503597,0.0346811264960374
"KDM4B","KDM4B","micro_state3_AD4","blue",0.274672430282328,0.116829884106714,0.197917160893284,0.236489923673418,0.301677291331995,0.294971082099465,0.244715981181711,0.168955886583895,0.19390994121024,0.283571745247048,0.206169979574738,0.223741832282625,0.192039473527381,0.16703128331861,0.132829230956564,0.157682202805554,0.119943854378572,0.193855995664946,0.0919410825742212,0.152754615324194,0.130537858341535,0.191266886888155
"SAFB2","SAFB2","micro_state3_AD8","magenta",0.200484045512893,0.148358670307917,0.140645103963406,0.152914737165893,0.102378815583861,0.126220365306895,0.179575676183488,0.125335261341143,0.247304594032004,0.156224374125542,0.0726415285421897,0.157377546019414,0.112642911643064,0.0411674368912066,0.160917982615549,0.137603870419288,0.0363382939154787,0.121349256862624,0.149580506685663,0.152178272801749,0.174769546057294,0.125031589973907
"SAFB","SAFB","micro_state3_AD4","blue",0.0356355449613241,-0.0115586844163957,0.0759062737391428,0.0883923413737144,0.0969921644109111,0.0803424803891647,0.0842027381241545,0.0772224910912575,0.00375621790503826,0.0732383255936186,-0.030924562456812,0.0162499977403629,0.112717465459039,0.0145043153946294,0.0285877858326966,0.0777584699027476,0.0572795009994786,0.0534801782487727,0.0219025539045414,0.0339643271824521,0.0417007840681779,0.0378155132833502
"RPL36","RPL36","micro_state3_AD2","turquoise",0.0736678148954951,0.142181098756063,0.0698507758695583,0.0532359664908935,0.000214813455820472,0.0513346903953528,0.0399113844970792,0.0308594571446984,-0.0128509938123146,0.0847714640433639,0.0753722969425871,0.0648404054759632,0.0202509936297566,0.0627324803835343,0.0859637553806765,0.0473946535266173,0.0924579592100861,0.0775007908283391,0.0688945103414358,0.0417423546768619,0.0906429451912986,0.0288388389721055
"LONP1","LONP1","micro_state3_AD8","magenta",0.0884050347312394,0.10684639929769,0.181702102959099,0.09499280799494,0.0829621476686079,0.116324101498325,0.142053541623149,0.0520448669088276,0.175775187125143,0.105641617242846,0.00555372538019382,0.167296652014698,0.136902439216178,0.0923662590181814,0.0978935495727093,0.108043087580273,0.0981356076245236,0.0775968235240257,0.116616948891104,0.0769662202244181,0.0870390366655143,0.0442701898392183
"RANBP3","RANBP3","micro_state3_AD4","blue",0.19461058205606,0.107085012069868,0.178183756987628,0.14610504917696,0.234368093847396,0.239900701970945,0.204710619833215,0.168429783403286,0.143964387415329,0.20652834900009,0.204678342540964,0.17235498234686,0.143727143944597,0.15572370959151,0.0860430329938009,0.188330502227166,0.132960362920017,0.238774396971272,0.0902838073999591,0.0770418880138692,0.0725123009779706,0.105946284716608
"RFX2","RFX2","micro_state3_AD4","blue",0.0686456743160687,-0.0880258471987841,0.0383704015792668,-0.0212850471890474,0.131578111535199,0.0852368049952743,0.115446399059296,-0.0126157289784921,-0.0172562418591912,0.0305151653909902,0.0420525133924782,0.0423418140379093,-0.0344047307199636,0.0455028382851398,-0.114802805761002,-0.0186580038040161,-0.0591316873840654,0.0202166557878115,-0.0109009421325468,0.0246947433981977,-0.0233664088964541,0.0138810635620622
"MLLT1","MLLT1","micro_state3_AD19","royalblue",0.115281050583424,0.102924741179625,0.114122958076546,0.0988296667461507,0.10781956409461,0.125322702075948,0.106034543619657,0.137314000362613,0.0425152569068426,0.100203643656431,0.0852618143526732,0.0829649484727323,0.113585826243895,0.0806035289535665,0.101572268857473,0.099605681403283,0.0356727456681246,0.0559456494334291,0.143086337082896,0.160525364508286,0.115410163550663,0.109567270642617
"C3","C3","micro_state3_AD5","salmon",0.13189437150675,-0.0129195616052376,0.090527664382705,0.0483978382719735,0.172822794082316,0.178967316096013,0.0171114166630741,0.119358754899921,0.0478144981333917,-0.0166055076352762,0.0276447558259318,-0.0158871409383752,0.00338287764110517,0.0575545051842855,-0.0333425901725227,0.0888122010556817,-0.0385394815745829,0.109728584211188,-0.0201024836092736,0.131674702351009,0.0540730123733931,0.0470137041781864
"TRIP10","TRIP10","micro_state3_AD2","turquoise",0.0344104310490718,0.0192327447842824,0.059653687780409,-0.0321312980834143,0.043737403363363,-0.0145071584420414,0.0722047124603343,0.0403158797249674,-0.0195955671155404,-0.038882039822773,0.00734616034081165,-0.00537084530325371,-0.0336428110718865,0.00253861157527072,-0.0152561801146072,0.00371893539476926,0.00854182659548632,0.0246429410444535,0.0132508261842338,0.0695501320763643,0.0428018325453193,-0.0203856127060198
"VAV1","VAV1","micro_state3_AD4","blue",0.11993332289126,0.0861283333540537,0.197160897197168,0.144269256559579,0.188039389458871,0.137942370968567,0.126673212260925,0.130035805585569,0.125049480182622,0.137215436936693,0.0469368111153565,0.123792667965088,0.0681423656992878,0.079603768232225,0.0669759512622545,0.118825901267215,0.0436105326851119,0.137430507677187,0.0289592970291083,0.117773153666079,0.0811987167705537,0.0217817686912782
"ADGRE1","ADGRE1","micro_state3_AD2","turquoise",0.0472533498981452,0.208849390302294,0.121189796184825,0.0513019389843316,-0.0430562521459376,0.0551275170297134,0.0371537660123382,0.111394885079735,0.00239803803977653,-0.0117282269346248,0.00854506328510432,0.0538082619684215,0.041263352641536,-0.000879259628983284,0.0905960090490351,0.0722805407851699,0.102611876803505,0.0333327162869506,0.0408093878291121,0.0653619139678199,0.0761066492485659,0.0279209743894283
"PNPLA6","PNPLA6","micro_state3_AD1","green",0.154137094712356,0.0803674185493375,0.0840698380702369,0.126438906576386,0.0938586014545283,0.119458216233103,0.15998385905227,0.127016464835685,0.119455515703686,0.124498288889648,0.0343694621593068,0.0975910099355981,0.118999081934406,0.0828255183435521,0.0726654333697608,0.105716650724581,0.0379765976996819,0.0740233494282165,0.0749296236938271,0.0970561369437068,0.164951936209956,0.10312163213867
"MAP2K7","MAP2K7","micro_state3_AD2","turquoise",0.0881912033421217,0.0815912827596144,0.064638694041974,0.0775017830792953,0.05222510860734,0.0647136669228422,0.0826757989058751,0.112042910628999,0.0773695115736551,0.0892990010323668,0.056251256060737,0.084237537250755,0.119638297967753,0.0729122525167674,0.0399405690554006,0.0826781095182041,0.0998457888511339,0.026444192176385,0.0479363266153149,0.0691057553639923,0.0787989867282912,0.0994648529582378
"TIMM44","TIMM44","micro_state3_AD13","darkred",0.0883710978929658,0.042282325290163,0.0461802580847314,-0.0698724725877751,-0.0222117702377744,0.0278208802784247,0.111269234418777,-0.0253779947414168,0.03380743082942,-0.0169593166028768,0.0463533484322837,-0.0113802746619758,-0.060285052062858,0.00460987410319019,-0.0709168866290794,0.0603234492863985,-0.0643150598495205,-0.0201708963769533,0.00732327854807558,0.0091012640680235,0.0463009014696176,-0.0264076018071117
"ELAVL1","ELAVL1","micro_state3_AD16","grey60",0.0686386571594457,0.085664644786517,0.104850741855331,0.0778500679566872,0.0689035099837569,0.0725896824537137,0.11916627398336,0.0767515311738422,0.0327321524129434,0.118287085514818,0.124791113353124,0.0459452432279394,0.114784783345783,0.0492472741910833,0.106544733017825,0.0168667801464359,0.302066822730318,0.105402977226527,0.119067064644519,0.0438016144580009,0.0378748317299259,0.035062536735802
"CERS4","CERS4","micro_state3_AD4","blue",0.10392306712771,0.0215254715016722,0.0708675790994457,0.121143781523341,0.134529538492347,0.108646075060812,0.116113627737842,0.114674736753117,0.0302126035463838,0.100069600363339,0.0556933368675276,0.0736805263171765,0.0560901026079172,0.0425485961167655,0.0127177564268644,0.0727910099946643,0.0879796178994313,0.0876306838591827,0.00488454911794691,0.0751606317266538,0.0871621272597797,0.0425507226751021
"RPS28","RPS28","micro_state3_AD2","turquoise",0.0518485759235263,0.0981625743477876,-0.00568546712839049,0.0223369201445191,-0.0508323947464115,-0.00441955507602685,0.0202737867302317,0.0350049161121582,0.0577015061094153,-0.0400382079567856,-0.0128367305150154,0.00045173185619569,0.0518578174387285,0.041883759993685,-0.00124518601611739,0.0474079148099905,0.0253754220901364,0.0286214371382811,0.0148536143862781,0.0523371247489571,0.0422255834983184,-0.0236873113784382
"RAB11B","RAB11B","micro_state3_AD11","black",0.0264950993133301,0.00900480934634135,0.06356094242304,0.0471026185444562,0.0573350348178615,0.0454306789149227,0.0481107543729524,0.0453573901381402,0.0971860382240701,0.0964194154210863,-0.0146424658723899,0.129705932639986,0.0422352417520964,0.0299813523918139,0.0382354441997435,0.0728878163890905,0.0596183886598713,0.0694311396998347,0.0382534174960789,0.0620548002838015,0.0609139914274024,0.0432148544113231
"MARCH2","MARCH2","micro_state3_AD1","green",0.130614470755722,0.0152962917425869,0.0787218035051375,0.079245737969318,0.105555851303415,0.0541965292937251,0.0543728606812594,0.00261750019909299,-0.0109230351224029,0.067441033291072,0.0211687479453931,0.0273111581016055,0.0088514579301964,0.0363576398250423,-0.0445125176262996,0.0558865945053403,-0.0800703702569835,0.0130380443399606,-0.0122125561459616,-0.0180618350035012,-0.0248051881178608,0.0601203561376231
"HNRNPM","HNRNPM","micro_state3_AD4","blue",0.0247219855369668,-0.010762023801309,0.0681011602074994,0.0302716071995931,0.114116966352234,0.0770452868416441,0.05570176352444,0.0802026061735132,0.0191177496310311,0.0084977580433467,0.00505993537753819,-0.0211624260322507,-0.0329222768127502,0.00457104645941139,-0.0369236154602511,-0.00400175682997322,-0.0744401937600106,0.0138967937289311,0.00153422287387611,-0.0215126720769124,0.0625193266066295,0.0639634650975251
"PRAM1","PRAM1","micro_state3_AD4","blue",0.136292225791422,-0.0239345369177277,0.0898345766036107,0.136009788363242,0.21147978320386,0.127133469877298,0.0873766174264085,0.0532202066700376,0.0643911153104631,0.14735688157448,0.0685820604536488,0.0670843763129218,0.101072934482706,0.0310266338757365,0.114204341763067,0.0449208200913914,0.0708741770660611,0.0338990965832004,0.0132937174889223,0.0531363407410593,0.0982631491394094,0.103708980586242
"MYO1F","MYO1F","micro_state3_AD4","blue",0.199104227314291,0.0587491986355934,0.160405221110041,0.153011395564588,0.249531281201597,0.205975311119101,0.209015948118807,0.167291205601628,0.137061295810684,0.191808844045685,0.0756375548971357,0.16291840528611,0.127400339132784,0.143686694809641,0.159828149241079,0.188876528603091,0.0870714023842376,0.163198140983907,0.104196477078485,0.101406067324437,0.0666176230330921,0.158636977191476
"ADAMTS10","ADAMTS10","micro_state3_AD4","blue",0.157658996825976,0.125948148456179,0.155508096155796,0.167249542019819,0.205808879438804,0.193540931924275,0.160600391144503,0.137268233806015,0.118311568068851,0.228017237443576,0.127098142752915,0.172055579084742,0.160482767123974,0.134625352589213,0.173987107940905,0.0785153254487561,0.0384942796951818,0.162747840485849,0.114371927661518,0.109856830949648,0.118241642810454,0.175932804256593
"ZNF317","ZNF317","micro_state3_AD2","turquoise",-0.0166277983289522,0.143410153272823,0.0411125320840581,0.0279625159385042,-0.0640585201521952,-0.006415784820639,0.0124947697347519,0.0555483513968483,0.0631859794940782,0.00680251220508336,0.00851922743334148,0.049997837682443,0.0846761260516276,-0.0246205019660182,0.0468150041875331,0.0181533368498617,0.117962066218749,-0.0139377268536831,0.0644638548646573,-0.025691274564473,0.0316491225772158,0.0458353727164181
"ZNF266","ZNF266","micro_state3_AD2","turquoise",0.220470232870292,0.196130911440281,0.190214004248323,0.183785796864344,0.154153515555108,0.19719241629402,0.244717320125396,0.108869258390062,0.183065771768709,0.216405241848077,0.108080535957498,0.162248534806521,0.195393407131258,0.114229953412707,0.0823779853845386,0.191503880554955,0.121968660459209,0.116211539283741,0.177738515323486,0.159849686438803,0.202891003067997,0.14275223051123
"ZNF121","ZNF121","micro_state3_AD2","turquoise",0.0392076813270657,0.0878767358384444,0.0286844339018672,-0.0202312425893109,-0.0241088544183587,0.00260848310811792,0.0132136036525614,0.0431414599437577,0.00190004730949217,0.0383940779806345,0.0134254615525136,0.0635451300211357,0.0423225594507352,-0.000289651969947052,0.00669803853678364,0.018639900635957,0.0430435265612991,0.00626652004797297,0.0971439976726137,0.0391737966169257,0.0393964731087699,0.0501502559165218
"FBXL12","FBXL12","micro_state3_AD2","turquoise",0.137452432565014,0.123424704097593,0.137388484330045,0.114504155464328,0.0519712352906168,0.147328741914785,0.165784270350037,0.153911516109994,0.0434128046995923,0.0899552207832777,0.0499157754061428,0.114194411176387,0.0986496886951767,0.0906369707563861,0.128765426821979,0.124821138266081,0.0354145497011098,0.13833705294973,0.151112652369324,0.109284553916413,0.00507973541998287,0.0639829744778248
"C19orf66","C19orf66","micro_state3_AD2","turquoise",-0.00414823594065648,0.195450303506077,0.0709852224920719,0.0306641648386169,-0.085927113575515,0.0152106694927819,0.0337084847629277,0.101797332513463,0.0151490285550088,-0.0347697375768,0.0422060012578839,0.0751557086708178,0.095388437180572,0.00103920140884882,0.0508725064801147,-0.0110995143705258,0.0596232515597624,0.0122885566413976,0.0574487643950847,0.0800300085179668,0.0703515681319547,0.0452932369413777
"AC011511.2","AC011511.2","micro_state3_AD2","turquoise",-0.0417934353280612,0.0987692417712872,-0.0319212992854982,-0.0794418070448219,-0.133600145899477,0.00894019982499417,-0.0457866187349772,-0.0208261323438283,-0.0455688752591846,-0.0553827116985031,-0.0151630280263833,-0.0322110470327182,-0.0330028125098213,-0.0209997078383511,0.0209569762145679,-0.0229818842543902,0.0442250581243568,-0.0470275132300323,0.0234873593288981,-0.0235282183186735,-0.0218867567380854,-0.0217699385472532
"ICAM1","ICAM1","micro_state3_AD2","turquoise",-0.0207920272416383,0.197277964140897,0.0562640396673872,-0.0416232310466316,-0.1608928391191,0.000754924748164821,-0.0167472694883335,0.00821981819709465,-0.0515166956468962,-0.0888617001479023,0.0167560242335314,-0.0179968968756544,-0.0173603526913112,0.00710165630669569,-0.0322291064909804,0.00534249838051945,0.0675755838577344,-0.0515407841535251,0.00179357915380766,0.0512368695060947,-0.0283726003300103,0.00120776249024736
"TYK2","TYK2","micro_state3_AD4","blue",0.0410864609553176,-0.0166379185179122,-0.0149211400402852,0.0463687813683064,0.0458801143522871,-0.0206320677243092,0.00590870127172882,0.0179604799342525,-0.0166169962149501,0.0557583082536554,0.0722500679904532,0.0706629266640316,-0.0540597027501511,0.0380997077721623,0.0674203119598037,0.014536090854403,0.0218328630844799,0.0249514820731981,0.0445714877874434,0.0439307601529884,0.0446201165021234,0.0230803757300771
